graph_type,n,sigma,amplitude,repetition,edges,mean_degree,degree_std,degree_cv,trace_L,trace_L2,lambda2,lambda_max,tau_empirical,tau_spectral,tau_relative_error,pfa_empirical,pfa_spectral_at_emp_tau,pfa_spectral_at_spec_tau,pd_mc_emp_tau,pd_spectral_emp_tau,pd_error_emp_tau,pd_mc_spec_tau,pd_spectral_spec_tau,pd_error_spec_tau
random_geometric,30,0.15,2.0,1,224,14.933333333333334,5.7034102858630895,0.3819247959283319,448.0,8114.0,1.777105679349327,25.067339511274874,17.88798600119258,18.01408405537622,0.007049315343562587,0.01,0.010807046809519105,0.009999999999810105,0.9993,0.9993073429603927,-7.342960392731079e-06,0.9991,0.9992256547504723,-0.000125654750472326
random_geometric,30,0.15,2.0,2,230,15.333333333333334,5.101198116347004,0.3326868336748046,460.0,8294.0,2.95546882281822,25.156874261615013,18.334283444250307,18.345944914807674,0.0006360472495599229,0.01,0.010071905972383888,0.009999999999936615,0.9999,0.9999705320283937,-7.053202839368833e-05,0.9999,0.9999701507045834,-7.015070458338268e-05
random_geometric,30,0.15,2.0,3,207,13.8,4.052982440952177,0.29369437977914326,414.0,6620.0,3.0344145908300275,23.359599516764273,16.297222119538755,16.455898434982036,0.0097364025770406,0.01,0.011148613018322484,0.009999999999973253,1.0,0.999999979652246,2.0347754037253196e-08,1.0,0.9999999737332963,2.6266703700983385e-08
random_geometric,30,0.15,2.0,4,230,15.333333333333334,5.230253871042548,0.3411035133288618,460.0,8334.0,4.295341214231998,26.062950919307767,18.159771955216545,18.38357881790295,0.012324321210548859,0.01,0.011454439395009786,0.009999999999952491,1.0,0.9999987786942385,1.2213057615229062e-06,1.0,0.9999983769822497,1.6230177503073762e-06
random_geometric,30,0.15,3.0,0,200,13.333333333333334,3.8586123009300746,0.2893959225697556,400.0,6180.0,3.044718727766228,23.203191182049977,15.78012175364834,15.902427515038607,0.007750622162467806,0.01,0.01090549540581004,0.009999999999975917,1.0,0.9999999999863782,1.3621770378335896e-11,1.0,0.9999999999855015,1.4498513500882382e-11
random_geometric,30,0.15,3.0,1,203,13.533333333333333,3.8620662287893968,0.2853743518809899,406.0,6348.0,3.6617333647082746,23.32631320657291,16.006282746284914,16.136086140007894,0.008109527726111669,0.01,0.01094720722955711,0.009999999999984244,1.0,0.9999999999679559,3.204414511515097e-11,1.0,0.9999999999629459,3.705413753607445e-11
random_geometric,30,0.15,3.0,2,220,14.666666666666666,4.791195629021587,0.32667242925147183,440.0,7582.0,2.4953282007517443,25.10622493292636,17.491345949746094,17.550044996921113,0.0033558908127290497,0.01,0.010383112761159441,0.009999999999949716,1.0,0.9999999999347357,6.526434948028736e-11,1.0,0.9999999999289636,7.103639898531355e-11
random_geometric,30,0.15,3.0,3,201,13.4,3.8436094147732205,0.28683652349053884,402.0,6232.0,2.8835762284132738,23.29997008289454,16.045572029971183,15.979675832027892,-0.004106815127575663,0.01,0.009544671277562033,0.00999999999998119,1.0,0.9999999999633252,3.6674774328560034e-11,1.0,0.9999999999668998,3.310018925617442e-11
random_geometric,30,0.15,3.0,4,223,14.866666666666667,4.695624440784089,0.3158491776312167,446.0,7738.0,3.645176413167787,25.107207184344617,17.60312113800944,17.75983843899216,0.008902813299644296,0.01,0.011043639513490688,0.009999999999963094,1.0,0.9999999999863713,1.3628653761088572e-11,1.0,0.9999999999859445,1.4055534514056944e-11
random_geometric,30,0.25,1.0,0,234,15.6,4.454211490264018,0.2855263775810268,468.0,8364.0,5.0109091980154865,25.15524461466842,51.16464988511425,51.50000583425155,0.006554446280592448,0.01,0.010769186066172332,0.009999999999978082,0.2742,0.2761219498919595,-0.0019219498919594846,0.2661,0.26804652589914923,-0.0019465258991492318
random_geometric,30,0.25,1.0,1,194,12.933333333333334,4.404038550643666,0.34051844463739683,388.0,5988.0,2.2109422575315767,23.096226352734686,43.01009532182838,43.15204423027425,0.0033003625633405043,0.01,0.010374588425121178,0.009999999999894094,0.2693,0.2658140895495948,0.003485910450405194,0.2649,0.26196428808641664,0.002935711913583383
random_geometric,30,0.25,1.0,2,215,14.333333333333334,4.019397411995429,0.2804230752554951,430.0,7078.0,3.8646986890062553,23.26764488860838,47.5705407253163,47.351953566974615,-0.004595011009100332,0.01,0.009486996425468963,0.009999999999976972,0.26,0.2608803781824724,-0.0008803781824723855,0.2646,0.2664927980009412,-0.0018927980009412204
random_geometric,30,0.25,1.0,3,179,11.933333333333334,3.7410634257595197,0.3134969351195128,358.0,5050.0,2.3504488621832933,20.58640416435384,39.69656801193594,39.74484888433586,0.0012162480238947667,0.01,0.01013689846325494,0.009999999999950382,0.2615,0.2605509688452331,0.0009490311547669106,0.2588,0.2591242572371669,-0.0003242572371669472
random_geometric,30,0.25,1.0,4,211,14.066666666666666,4.396463225012679,0.3125447790293374,422.0,6938.0,3.059749815142988,28.03996213464501,46.42460811457291,46.74987800998677,0.007006411225079508,0.01,0.010806445628171346,0.009999999999980747,0.2719,0.26690329114476263,0.004996708855237342,0.2619,0.25847430230624163,0.0034256976937583894
random_geometric,30,0.25,1.5,0,187,12.466666666666667,4.638486343146389,0.372071097043828,374.0,5682.0,1.5097847849473718,20.575922523167154,41.90816620258714,41.84683875126447,-0.0014633771142885876,0.01,0.00983908921852239,0.00999999999982959,0.6944,0.68868410062805,0.005715899371950051,0.696,0.6902054356758018,0.005794564324198115
random_geometric,30,0.25,1.5,1,216,14.4,4.730045806684469,0.328475403241977,432.0,7324.0,4.359440147321262,24.152678241001,48.0948261302337,47.92710174901438,-0.0034873684908464484,0.01,0.00961519353318585,0.009999999999965647,0.7156,0.7167226711348813,-0.0011226711348812923,0.7188,0.7206779068725478,-0.001877906872547852
random_geometric,30,0.25,1.5,2,217,14.466666666666667,4.602414825091521,0.31813927362383787,434.0,7348.0,2.9215073123405597,25.066142360582376,47.560408874190614,48.028174837317756,0.00983519642071418,0.01,0.01115793266143994,0.009999999999951603,0.7326,0.7362641147436418,-0.003664114743641811,0.7215,0.725882735165997,-0.004382735165996965
random_geometric,30,0.25,1.5,3,219,14.6,4.722993401082269,0.32349269870426506,438.0,7502.0,3.9555995957373735,26.110804932390113,48.46703057819195,48.53677210647043,0.0014389478259032875,0.01,0.01016252911590454,0.009999999999966092,0.7243,0.7262776094561955,-0.001977609456195406,0.723,0.7246964001625259,-0.001696400162525924
random_geometric,30,0.25,1.5,4,205,13.666666666666666,3.505551153369309,0.25650374292946165,410.0,6382.0,3.8150467457311787,22.275018751030526,45.75885003533546,45.04516136639687,-0.015596735241105858,0.01,0.008333004869707672,0.009999999999981912,0.7412,0.7416302701399619,-0.0004302701399618858,0.7618,0.7598687002108783,0.0019312997891217654
random_geometric,30,0.25,2.0,0,201,13.4,4.53578365151308,0.3384913172770955,402.0,6406.0,3.712325249523521,22.354929440499426,45.609674532825565,44.712521887782955,-0.019670226859367815,0.01,0.007981785062063596,0.009999999999947218,0.9402,0.939623517532143,0.0005764824678570202,0.9469,0.9468354496598624,6.455034013752581e-05
random_geometric,30,0.25,2.0,1,185,12.333333333333334,3.744625778662298,0.3036183063780241,370.0,5354.0,2.964814779931281,21.36810459525388,41.519725484603484,41.00021962074616,-0.012512266345546313,0.01,0.008668255774208156,0.009999999999964815,0.9616,0.9619277291533168,-0.0003277291533168025,0.965,0.9655476597634463,-0.0005476597634462843
random_geometric,30,0.25,2.0,2,176,11.733333333333333,3.5396170539888763,0.3016719080104156,352.0,4858.0,2.501066784710408,20.318631496459297,38.704617555556304,39.02620284890325,0.008308706135265338,0.01,0.010965905514368268,0.009999999999957876,0.963,0.9620901814119466,0.0009098185880533904,0.9602,0.96004455671357,0.0001554432864300237
random_geometric,30,0.25,2.0,3,200,13.333333333333334,4.361447262345634,0.32710854467592254,400.0,6304.0,3.7189690103888897,22.71904759916388,44.211251569663986,44.43444252631928,0.005048284061888878,0.01,0.010575662685307574,0.009999999999966036,0.9647,0.9652609249271655,-0.0005609249271655292,0.9633,0.9638377334759796,-0.0005377334759795183
random_geometric,30,0.25,2.0,4,195,13.0,4.041451884327381,0.3108809141790293,390.0,5950.0,1.7255621296589674,22.400635131354434,42.99663893675404,43.19851694673406,0.004695204438583531,0.01,0.01053893559876512,0.009999999999952491,0.949,0.9506153049054566,-0.0016153049054566937,0.9481,0.9496941412331612,-0.0015941412331611504
random_geometric,30,0.25,3.0,0,217,14.466666666666667,5.84085229701587,0.40374555048496796,434.0,7736.0,2.0244516297667006,24.322734775303083,48.56148975309735,48.715710370126196,0.0031757801874068648,0.01,0.010353589628150639,0.0099999999997884,0.9885,0.9880779180828289,0.0004220819171711909,0.9882,0.987788333937159,0.0004116660628409319
random_geometric,30,0.25,3.0,1,198,13.2,3.876424469361768,0.29366852040619457,396.0,6074.0,3.598286757538531,22.33645035724216,43.765497751414344,43.765211564756484,-6.539092951378469e-06,0.01,0.0099992618281311,0.009999999999973863,1.0,0.999988741848085,1.1258151915050085e-05,1.0,0.9999887432886362,1.125671136381623e-05
random_geometric,30,0.25,3.0,2,182,12.133333333333333,3.461534662865912,0.28529131836806965,364.0,5140.0,2.0807079599222056,20.201031837263667,40.14998630512087,40.21656973302399,0.0016583673876527946,0.01,0.010189198433218083,0.009999999999957265,1.0,0.9999957959315481,4.204068451918452e-06,1.0,0.9999956523696201,4.347630379930578e-06
random_geometric,30,0.25,3.0,3,212,14.133333333333333,4.667142832849904,0.33022237024881396,424.0,7070.0,3.140070734093684,22.673384931821555,47.689058445248065,47.044368528639,-0.013518612814493656,0.01,0.00856786781036678,0.009999999999951104,1.0,0.9999936875693719,6.312430628097054e-06,1.0,0.999995242187648,4.757812351985358e-06
random_geometric,30,0.25,3.0,4,215,14.333333333333334,4.541169697580373,0.3168257928544446,430.0,7212.0,2.830070346607473,23.45319192291918,47.35285959932026,47.59192065174943,0.005048502972196494,0.01,0.010581774762518259,0.009999999999956821,0.9994,0.9995389713415052,-0.00013897134150520074,0.9994,0.9995015144762079,-0.0001015144762079867
random_geometric,30,0.35,1.0,0,207,13.8,3.9614812044654877,0.28706385539604984,414.0,6598.0,3.9384285710598608,21.849147017053713,90.05882356225308,89.48509315421978,-0.006370618506211203,0.01,0.009295762768209481,0.009999999999971032,0.0852,0.08681842531484124,-0.001618425314841243,0.0877,0.09083601974313998,-0.003136019743139984
random_geometric,30,0.35,1.0,1,197,13.133333333333333,4.310710176087256,0.328226663153852,394.0,6126.0,2.3636308887363615,21.28351477726262,86.16889005755893,85.75993612606554,-0.004745957981125364,0.01,0.009479085299591905,0.009999999999944553,0.0819,0.08699273684782138,-0.005092736847821383,0.0852,0.08990441470365426,-0.004704414703654264
random_geometric,30,0.35,1.0,2,240,16.0,5.00666222813829,0.3129163892586431,480.0,8912.0,4.422912435623778,25.131173807383306,104.41978988016601,103.88532871419717,-0.005118389594368965,0.01,0.009432346181083628,0.00999999999996587,0.0867,0.08814323449019858,-0.0014432344901985777,0.0906,0.09136697536801351,-0.0007669753680135116
random_geometric,30,0.35,1.0,3,190,12.666666666666666,4.664285106589814,0.3682330347307748,380.0,5846.0,1.3626244249130017,22.172950559559823,82.9165043241206,83.1750574487126,0.003118234743487424,0.01,0.010351763149284487,0.009999999999729225,0.0928,0.09213883316109289,0.0006611668389071013,0.0909,0.09020735595484264,0.0006926440451573562
random_geometric,30,0.35,1.0,4,247,16.466666666666665,5.031456603763522,0.305554044762967,494.0,9388.0,4.2275205009183505,27.12470254681267,105.94542236940008,106.73982036677909,0.00749818141843995,0.01,0.01088097312707581,0.0099999999999687,0.0984,0.09648892206526674,0.0019110779347332602,0.0926,0.09160807804914757,0.0009919219508524313
random_geometric,30,0.35,1.5,0,220,14.666666666666666,5.436502143433363,0.3706706006886384,440.0,7780.0,0.7188008634484561,23.313757079215467,95.88957590669722,96.1135998321388,0.0023362698533526305,0.01,0.010263802805063338,0.009999999999782017,0.3292,0.3301731030626058,-0.0009731030626057846,0.326,0.32726237127481106,-0.0012623712748110472
random_geometric,30,0.35,1.5,1,243,16.2,4.475116385823576,0.27624175221133185,486.0,8960.0,6.085054645228679,26.11149222169706,104.21246841671707,104.65120375439732,0.004210008114632311,0.01,0.010490389752825569,0.00999999999998441,0.3367,0.33863758559446006,-0.0019375855944600562,0.3307,0.3329589670714578,-0.0022589670714577847
random_geometric,30,0.35,1.5,2,229,15.266666666666667,4.857525661852498,0.31817853680256536,458.0,8158.0,3.5095136706969123,25.321098800499833,98.2299129972237,99.31163633364154,0.011012158144214286,0.01,0.01130028892620738,0.00999999999996859,0.3416,0.34066579862345764,0.0009342013765423762,0.3275,0.3262809413863305,0.0012190586136694992
random_geometric,30,0.35,1.5,3,230,15.333333333333334,4.323064756499593,0.2819390058586691,460.0,8074.0,4.886899547034004,25.139156601780545,98.97814639598872,99.23051363207794,0.0025497268364631184,0.01,0.010293529296814707,0.009999999999983245,0.3391,0.3331393328868725,0.005960667113127538,0.3349,0.3297271384989917,0.0051728615010082635
random_geometric,30,0.35,1.5,4,215,14.333333333333334,4.276551050658567,0.2983640267901325,430.0,7142.0,3.3871154863839146,24.180077225399366,91.29749638232475,93.0350984022114,0.019032307442584506,0.01,0.012338285509689517,0.009999999999968923,0.348,0.35428479981857014,-0.006284799818570164,0.3213,0.3289782070716289,-0.0076782070716289175
random_geometric,30,0.35,2.0,0,212,14.133333333333333,4.185158964191869,0.29611973803244357,424.0,6942.0,4.172382773241519,22.269238040657505,92.40398918043697,91.73297239253996,-0.0072617729369530825,0.01,0.009201868584701012,0.009999999999969922,0.6688,0.667288354118574,0.0015116458814259381,0.6796,0.6764051610694193,0.0031948389305807012
random_geometric,30,0.35,2.0,1,250,16.666666666666668,4.621207153499565,0.2772724292099739,500.0,9474.0,4.754076793348192,25.36855907251863,107.2950806944787,107.56805364192168,0.002544132924605063,0.01,0.010295483152768514,0.009999999999977471,0.7014,0.6986266279716907,0.0027733720283092955,0.6985,0.6955825447642623,0.0029174552357377204
random_geometric,30,0.35,2.0,2,236,15.733333333333333,5.176442364747777,0.329011167250918,472.0,8702.0,3.6215886139165816,26.07010325811889,101.88533005960868,102.40192091275334,0.0050703163334940215,0.01,0.010584863530383293,0.00999999999994644,0.6874,0.6783085653869096,0.009091434613090366,0.6808,0.6725059767223804,0.008294023277619522
random_geometric,30,0.35,2.0,3,198,13.2,3.340658617698013,0.25308019831045553,396.0,5958.0,3.3182224724884186,24.17926551575415,85.14386638799124,85.31992355296634,0.002067760984365363,0.01,0.010237803919578126,0.009999999999985021,0.6921,0.7045486345321726,-0.012448634532172598,0.69,0.7019113494695463,-0.011911349469546306
random_geometric,30,0.35,2.0,4,216,14.4,4.644710252893428,0.32254932311759915,432.0,7300.0,3.3785650484370757,25.08828008443673,94.51936391896409,93.80413933778863,-0.007566963546101075,0.01,0.009175818130964075,0.00999999999995782,0.6642,0.6585110317712406,0.005688968228759417,0.6732,0.6676731677458759,0.005526832254124092
random_geometric,30,0.35,3.0,0,219,14.6,5.0635955604688645,0.34682161373074416,438.0,7602.0,2.6855857249217725,24.086497867686226,95.51778163132511,95.34940646968732,-0.001762762480054966,0.01,0.009803302656302026,0.009999999999886156,0.9438,0.9446991494251606,-0.0008991494251606724,0.9447,0.9452481832184675,-0.0005481832184675017
random_geometric,30,0.35,3.0,1,214,14.266666666666667,4.343065993307288,0.3044205135495763,428.0,7100.0,3.5484807826895652,24.121713607714707,92.2599950747531,92.68071719134558,0.00456017926568915,0.01,0.010526272917521673,0.009999999999963594,0.9717,0.9713234292664669,0.00037657073353314363,0.9708,0.9704543038374313,0.0003456961625687427
random_geometric,30,0.35,3.0,2,219,14.6,4.325120422215625,0.2962411248092894,438.0,7394.0,4.036458466731695,24.311574214058492,95.21936796759896,94.7299093276582,-0.005140326494367218,0.01,0.009430222994814108,0.009999999999974585,0.9788,0.9815887908626331,-0.0027887908626330615,0.9798,0.9823569582150117,-0.002556958215011673
random_geometric,30,0.35,3.0,3,222,14.8,4.077580982232806,0.2755122285292437,444.0,7514.0,4.014386692404495,26.093349250882216,95.99585121145826,95.74317145214668,-0.0026321945805238673,0.01,0.009703548610631163,0.009999999999983133,0.9897,0.9880457880412106,0.0016542119587894533,0.99,0.9883372970595705,0.0016627029404294724
random_geometric,30,0.35,3.0,4,236,15.733333333333333,4.898525855352358,0.3113469823317177,472.0,8618.0,5.325821976009372,26.136761873595567,101.27601884342954,102.19293019746796,0.009053588050848872,0.01,0.011064317010561542,0.009999999999972586,0.9783,0.9793741282969284,-0.0010741282969284338,0.9773,0.9778075356861099,-0.00050753568610995
random_geometric,60,0.15,1.0,0,552,18.4,5.865719620529664,0.3187891098113948,1104.0,23482.0,2.3350749600165566,32.34861113947578,37.74601988197942,37.68914076256148,-0.0015068905170872754,0.01,0.009771573074203732,0.01000000000001533,0.7014,0.6904473093455086,0.010952690654491448,0.7039,0.6927616934317553,0.01113830656824466
random_geometric,60,0.15,1.0,1,643,21.433333333333334,5.981545693956446,0.27907678198863667,1286.0,30996.0,4.40744477713258,33.29653280515962,43.62654280595382,43.64912752927539,0.0005176830862355083,0.01,0.010080742650225794,0.010000000001341991,0.7241,0.7195873772654616,0.004512622734538341,0.7232,0.7187815128547952,0.004418487145204764
random_geometric,60,0.15,1.0,2,580,19.333333333333332,6.888799282571351,0.35631720427093194,1160.0,26434.0,3.1355108446506743,34.37011644626424,40.14058110558416,39.764074333382226,-0.009379704075822597,0.01,0.008658127734807286,0.010000000000000508,0.6558,0.6559569423649545,-0.0001569423649544488,0.67,0.6701322142618029,-0.00013221426180287654
random_geometric,60,0.15,1.0,3,588,19.6,7.490438349433674,0.3821652219098813,1176.0,27592.0,2.0960221298949357,35.272528542079755,40.561120092857024,40.43836823471592,-0.003026342908186223,0.01,0.009553717879037249,0.01000000013740493,0.6566,0.6577064810503038,-0.0011064810503038647,0.6626,0.6620874417885608,0.0005125582114391403
random_geometric,60,0.15,1.0,4,617,20.566666666666666,7.481904095141081,0.3637878814493232,1234.0,29972.0,2.567059745108542,36.349011291970406,42.29218765610256,42.31718855006275,0.0005911468605853089,0.01,0.010089634645530199,0.010000000000000453,0.6807,0.6782695893175122,0.002430410682487727,0.6797,0.6773979048379695,0.002302095162030504
random_geometric,60,0.15,1.5,0,570,19.0,7.4139508136125825,0.390207937558557,1140.0,26098.0,1.874422597190761,33.28883592594011,38.956183898517466,39.25780877153625,0.007742669913575901,0.01,0.01121145192546713,0.009999999647754776,0.9538,0.9528623406374434,0.000937659362556631,0.9516,0.9499362481265649,0.0016637518734351486
random_geometric,60,0.15,1.5,1,582,19.4,5.842944463196617,0.3011827042884854,1164.0,25794.0,3.3327514209251565,33.46700984072684,39.28389812367833,39.637949329350604,0.009012629158074147,0.01,0.011466082680801348,0.010000000000110865,0.983,0.9823869304614317,0.0006130695385683227,0.9817,0.980683266645945,0.001016733354055055
random_geometric,60,0.15,1.5,2,567,18.9,5.976899976855338,0.31623809401351,1134.0,24710.0,2.8346282306027546,33.36917513319695,38.50467727279842,38.69085858407909,0.004835290787184383,0.01,0.010762700686662297,0.010000000000023324,0.9737,0.9728098280887212,0.0008901719112788253,0.9716,0.9716755998120866,-7.559981208660194e-05
random_geometric,60,0.15,1.5,3,633,21.1,7.820272800015781,0.3706290426547763,1266.0,31648.0,2.250043774253417,38.19052213064397,43.79774132362416,43.4532311648477,-0.00786593436932859,0.01,0.008869291537216328,0.010000000000000231,0.9643,0.9658976767670464,-0.0015976767670463632,0.967,0.9684882819116758,-0.0014882819116758261
random_geometric,60,0.15,1.5,4,555,18.5,5.368115746392459,0.29016841872391674,1110.0,23374.0,3.0779190614009835,32.39837520038329,37.91040356938607,37.77836439643417,-0.0034829271260653346,0.01,0.009474535166200504,0.010000000000222498,0.9885,0.9877674744073398,0.0007325255926602381,0.9888,0.9882575972758615,0.0005424027241385243
random_geometric,60,0.15,2.0,0,632,21.066666666666666,7.494145863420476,0.3557347719978074,1264.0,31262.0,3.319810602434823,35.49263017565083,43.57444547053227,43.2845975985125,-0.006651785671392724,0.01,0.009029446483334258,0.010000000000000953,0.9907,0.99158257552677,-0.0008825755267699575,0.9913,0.9919675900054159,-0.0006675900054159412
random_geometric,60,0.15,2.0,1,657,21.9,6.9610822913298955,0.3178576388735112,1314.0,32998.0,4.411128977058536,35.489190266987954,44.791852262573386,44.792060994010946,4.6600313900050636e-06,0.01,0.0100007152560741,0.010000000000069509,1.0,0.9999497479267538,5.025207324615977e-05,1.0,0.999949742574321,5.025742567899005e-05
random_geometric,60,0.15,2.0,2,571,19.033333333333335,5.839425390300734,0.3067999329404939,1142.0,24924.0,2.8202839334060927,33.31027279437132,38.69760084818945,38.924893932231655,0.005873570429698523,0.01,0.010934481700569543,0.010000000000064346,1.0,0.999962289579019,3.771042098099642e-05,1.0,0.9999567718644635,4.32281355364772e-05
random_geometric,60,0.15,2.0,3,652,21.733333333333334,7.721974416487592,0.3553055713107788,1304.0,33222.0,3.3532016621303535,36.909605560936356,44.75788343898158,44.63748559214475,-0.0026899807941313603,0.01,0.009597634467256977,0.010000000000001008,0.9956,0.9948168809111916,0.0007831190888084594,0.9956,0.9949648839297449,0.0006351160702551262
random_geometric,60,0.15,2.0,4,534,17.8,5.3535035257296695,0.30075862504099266,1068.0,21798.0,2.984976653079681,31.403512704972172,36.494338523434195,36.39717466613827,-0.002662436455274644,0.01,0.009597351950641375,0.010000000000057963,1.0,0.9997721282435131,0.00022787175648686375,1.0,0.9997845779948269,0.00021542200517310484
random_geometric,60,0.15,3.0,0,618,20.6,6.723590310739246,0.32638787916209927,1236.0,29410.0,3.366267252141738,33.79341832220098,42.38706236058565,42.18818774147753,-0.004691870774537369,0.01,0.009301911931387685,0.010000000000017384,1.0,0.9999999940401743,5.959825744028535e-09,1.0,0.9999999951508702,4.849129764394888e-09
random_geometric,60,0.15,3.0,1,560,18.666666666666668,5.6381636096240495,0.30204447908700266,1120.0,23934.0,2.578139407852461,31.817008609749102,37.95670934518273,38.15558383316129,0.005239508150455546,0.01,0.010832216867427524,0.010000000000074005,1.0,0.9999999998689932,1.3100676099497832e-10,1.0,0.999999999831149,1.688510442576785e-10
random_geometric,60,0.15,3.0,2,581,19.366666666666667,6.434196833241029,0.3322304733170927,1162.0,26150.0,2.9098687226688074,35.29625409030037,39.541576976240556,39.721740900761134,0.00455631611831853,0.01,0.010712837159454203,0.010000000000007392,1.0,0.9999999999984188,1.581179631671148e-12,1.0,0.9999999999981202,1.879829625295315e-12
random_geometric,60,0.15,3.0,3,587,19.566666666666666,6.28852570604236,0.3213897294399843,1174.0,26518.0,3.2936052340323934,32.62813660689587,39.99239030826342,40.07145400911565,0.001976968624350881,0.01,0.010306104411439254,0.01000000000002077,1.0,0.9999999999971863,2.8137492336099967e-12,1.0,0.9999999999973539,2.646105556891598e-12
random_geometric,60,0.15,3.0,4,669,22.3,6.573431371817918,0.29477270725640886,1338.0,33768.0,5.325812033836506,37.36784880914781,45.993637688753935,45.488507783396614,-0.010982603915254845,0.01,0.008413094315750436,0.01000000000060497,1.0,0.999999999999977,2.298161660974074e-14,1.0,0.9999999999999772,2.275957200481571e-14
random_geometric,60,0.25,1.0,0,628,20.933333333333334,8.52616886740789,0.4073010605449629,1256.0,31910.0,2.225169111169396,34.96912313160555,119.93720619456218,120.27402425782066,0.002808286718902643,0.01,0.01042666357088362,0.00999999986572725,0.1686,0.16424022827513332,0.004359771724866679,0.1653,0.160922763769762,0.004377236230238002
random_geometric,60,0.25,1.0,1,560,18.666666666666668,5.829999047074441,0.312321377521845,1120.0,24066.0,2.240095983215497,31.58051985708689,106.39925048576508,106.1408592254365,-0.0024285063959463625,0.01,0.009633698224927434,0.010000000000037035,0.1565,0.1573882440606547,-0.000888244060654686,0.1586,0.16038490227177343,-0.001784902271773442
random_geometric,60,0.25,1.0,2,591,19.7,6.1516935337623355,0.3122687072975805,1182.0,26738.0,2.7621543767963654,32.185861752373434,112.26552637589828,111.93452539767152,-0.0029483759521909225,0.01,0.009555279592256993,0.01000000000004786,0.1544,0.15805503853354058,-0.003655038533540572,0.1583,0.16172226855870367,-0.0034222685587036727
random_geometric,60,0.25,1.0,3,596,19.866666666666667,6.264893366122753,0.31534698151624596,1192.0,27228.0,3.45509910555277,33.68738415122068,113.71968305789187,112.90840944800163,-0.0071339770572279625,0.01,0.008951515659186948,0.010000000000037479,0.1551,0.15298430289993295,0.0021156971000670377,0.165,0.16179439539810406,0.0032056046018959505
random_geometric,60,0.25,1.0,4,636,21.2,6.201612693485462,0.2925289006361067,1272.0,30546.0,4.049395174389341,36.35589533191596,119.3432972914363,120.11344937835808,0.006453249611840972,0.01,0.011038723002046225,0.010000000000432774,0.1697,0.1712511244507171,-0.0015511244507171174,0.1608,0.16288769227880803,-0.0020876922788080343
random_geometric,60,0.25,1.5,0,658,21.933333333333334,7.829147817965603,0.35695202817472355,1316.0,33858.0,3.25966868449835,35.35987583575717,125.55814842151477,125.16463465178758,-0.003134115743775677,0.01,0.009532819806478743,0.010000000000001064,0.5462,0.5425513372337439,0.0036486627662560833,0.5523,0.5479258387805674,0.004374161219432571
random_geometric,60,0.25,1.5,1,604,20.133333333333333,7.04619676768176,0.34997666064644506,1208.0,28508.0,3.421509854018603,34.71108808537256,115.06738785031949,114.89225690983359,-0.0015219858880755309,0.01,0.009771135379129492,0.010000000000001508,0.547,0.5458948362424905,0.0011051637575095752,0.5501,0.5485455606186022,0.0015544393813978763
random_geometric,60,0.25,1.5,2,563,18.766666666666666,6.045292015738823,0.3221292370731167,1126.0,24450.0,3.2526267231694823,32.53418326655438,105.27328662843053,106.79007818795715,0.014408133422111597,0.01,0.012403433167379185,0.010000000000012166,0.5711,0.5837215604859164,-0.012621560485916339,0.5455,0.5585230106686431,-0.013023010668643087
random_geometric,60,0.25,1.5,3,574,19.133333333333333,5.687608362826055,0.297261761123313,1148.0,25054.0,2.6272661473553143,31.507338488874257,106.57611453501991,108.5488455046505,0.018510066521353324,0.01,0.013193492370439763,0.010000000000130072,0.6065,0.601101483653531,0.00539851634646904,0.5735,0.567927148276241,0.005572851723758987
random_geometric,60,0.25,1.5,4,513,17.1,5.769748694700662,0.33741220436845976,1026.0,20568.0,1.858808535875928,30.765311865186593,97.66267214242625,97.62645164467622,-0.00037087350730277533,0.01,0.00994404139491084,0.01000000000000184,0.5334,0.543091118925802,-0.00969111892580199,0.5341,0.5437600002027158,-0.009660000202715735
random_geometric,60,0.25,2.0,0,638,21.266666666666666,6.521417705444798,0.30664973536574286,1276.0,30964.0,4.08806797113282,34.85158457772117,118.56876202747065,120.67458886044281,0.01776038475027905,0.01,0.013047241566864431,0.010000000000133125,0.9003,0.8995361385426215,0.0007638614573785008,0.886,0.8861665421920999,-0.0001665421920998833
random_geometric,60,0.25,2.0,1,635,21.166666666666668,7.477001775815996,0.35324417838500766,1270.0,31506.0,3.8643195306810303,36.60461607275872,120.204410421321,120.7884517421044,0.004858734540074795,0.01,0.010758966637660516,0.010000000000001452,0.8632,0.8594549065960133,0.0037450934039866546,0.8588,0.8553290948851509,0.0034709051148491543
random_geometric,60,0.25,2.0,2,562,18.733333333333334,5.5882813895587695,0.2983068357415713,1124.0,24054.0,3.0697810042448044,31.656564103389126,105.71106697133813,106.33495725649696,0.005901844556426569,0.01,0.010941348091958902,0.010000000000117415,0.8987,0.8985739636345591,0.00012603636544095131,0.8941,0.8939930193714481,0.00010698062855185597
random_geometric,60,0.25,2.0,3,559,18.633333333333333,5.9188024314232885,0.3176459265522337,1118.0,24052.0,3.051771805491356,33.400691542692556,107.25581962396514,105.97575511450758,-0.011934685818871348,0.01,0.008298696911699988,0.010000000000016496,0.8665,0.8642592383798067,0.0022407616201933767,0.8773,0.8739446091345887,0.0033553908654112563
