graph_type,weight_mode,n,noise_model,sigma,amplitude,tau_empirical_mean,tau_spectral_mean,tau_relative_error_mean,pfa_mc_emp_mean,pfa_mc_spec_mean,pfa_theory_emp_mean,pfa_theory_spec_mean,pd_mc_emp_mean,pd_theory_emp_mean,pd_mc_spec_mean,pd_theory_spec_mean,variance_cv_mean,mean_abs_correlation_mean,sigma_condition_number_mean,max_abs_constant_shift
barabasi_albert,weighted,60,correlated,0.15,1.0,11.013742599824711,11.087524690302084,0.00659015702738306,0.010266666666666667,0.009133333333333334,0.01080577257976112,0.00999999990731256,0.4847333333333334,0.4929649825384114,0.4776666666666667,0.48421125525960457,0.036444827682734555,0.029185186664460235,5.709762827789114,0.0
barabasi_albert,weighted,60,correlated,0.15,1.75,11.013742599824711,11.087524690302084,0.00659015702738306,0.010266666666666667,0.009133333333333334,0.01080577257976112,0.00999999990731256,0.9918,0.9910353230118,0.9903333333333334,0.9897495581210899,0.036444827682734555,0.029185186664460235,5.709762827789114,0.0
barabasi_albert,weighted,60,correlated,0.15,3.0,11.013742599824711,11.087524690302084,0.00659015702738306,0.010266666666666667,0.009133333333333334,0.01080577257976112,0.00999999990731256,1.0,0.9999999999966781,1.0,0.9999999999979484,0.036444827682734555,0.029185186664460235,5.709762827789114,0.0
barabasi_albert,weighted,60,correlated,0.3,1.0,44.688757692657425,44.615969691391285,-0.0018985986737388983,0.009666666666666665,0.009466666666666667,0.009730426482401874,0.010000000011444946,0.0858,0.0818203630529403,0.08779999999999999,0.0834926350982193,0.03711309026434342,0.029143758784079942,5.677993524729573,0.0
barabasi_albert,weighted,60,correlated,0.3,1.75,44.688757692657425,44.615969691391285,-0.0018985986737388983,0.009666666666666665,0.009466666666666667,0.009730426482401874,0.010000000011444946,0.3628,0.358686292167671,0.3655333333333333,0.36174237062103276,0.03711309026434342,0.029143758784079942,5.677993524729573,0.0
barabasi_albert,weighted,60,correlated,0.3,3.0,44.688757692657425,44.615969691391285,-0.0018985986737388983,0.009666666666666665,0.009466666666666667,0.009730426482401874,0.010000000011444946,0.9286666666666666,0.929726822824486,0.9289999999999999,0.9299171673905278,0.03711309026434342,0.029143758784079942,5.677993524729573,0.0
barabasi_albert,weighted,60,heteroscedastic,0.15,1.0,12.863718184723131,12.820182398267042,-0.003858785263512999,0.0094,0.0096,0.009665529099827338,0.009999999998858311,0.39493333333333336,0.39623236375639453,0.3990666666666667,0.4005391573881163,0.4475456528779537,0.0,5.444444444444444,0.0
barabasi_albert,weighted,60,heteroscedastic,0.15,1.75,12.863718184723131,12.820182398267042,-0.003858785263512999,0.0094,0.0096,0.009665529099827338,0.009999999998858311,0.9614666666666666,0.9620209101020509,0.9640666666666666,0.9643213226790447,0.4475456528779537,0.0,5.444444444444444,0.0
barabasi_albert,weighted,60,heteroscedastic,0.15,3.0,12.863718184723131,12.820182398267042,-0.003858785263512999,0.0094,0.0096,0.009665529099827338,0.009999999998858311,1.0,0.9999999993294902,1.0,0.9999999996569828,0.4475456528779537,0.0,5.444444444444444,0.0
barabasi_albert,weighted,60,heteroscedastic,0.3,1.0,59.25846741928394,59.33682911821961,0.0012680051604145517,0.010066666666666666,0.009800000000000001,0.010147932618965646,0.009999999959246941,0.0486,0.04648665330721081,0.04766666666666667,0.046069455364857494,0.4475456528779537,0.0,5.444444444444444,0.0
barabasi_albert,weighted,60,heteroscedastic,0.3,1.75,59.25846741928394,59.33682911821961,0.0012680051604145517,0.010066666666666666,0.009800000000000001,0.010147932618965646,0.009999999959246941,0.213,0.21652350784537489,0.21173333333333333,0.21558477115066313,0.4475456528779537,0.0,5.444444444444444,0.0
barabasi_albert,weighted,60,heteroscedastic,0.3,3.0,59.25846741928394,59.33682911821961,0.0012680051604145517,0.010066666666666666,0.009800000000000001,0.010147932618965646,0.009999999959246941,0.7422,0.7431833264833086,0.7418,0.7415384648018427,0.4475456528779537,0.0,5.444444444444444,0.0
barabasi_albert,weighted,60,iid,0.15,1.0,12.936717784579505,12.983037953976376,0.003726570113533053,0.010133333333333333,0.0096,0.010453308114477497,0.01000000002731688,0.42933333333333334,0.4294200370629324,0.4241333333333333,0.42443553567735703,1.5419764230904954e-16,0.0,1.0,0.0
barabasi_albert,weighted,60,iid,0.15,1.75,12.936717784579505,12.983037953976376,0.003726570113533053,0.010133333333333333,0.0096,0.010453308114477497,0.01000000002731688,0.9716,0.9735643278457554,0.9707333333333333,0.9724019651135768,1.5419764230904954e-16,0.0,1.0,0.0
barabasi_albert,weighted,60,iid,0.15,3.0,12.936717784579505,12.983037953976376,0.003726570113533053,0.010133333333333333,0.0096,0.010453308114477497,0.01000000002731688,1.0,0.9999999999953619,1.0,0.999999999995064,1.5419764230904954e-16,0.0,1.0,0.0
barabasi_albert,weighted,60,iid,0.3,1.0,52.53036569434423,52.91064007478312,0.007247497051880475,0.010866666666666669,0.009533333333333333,0.010823277272189014,0.00999999990015086,0.06146666666666667,0.0647262448431379,0.058600000000000006,0.06172715454648405,1.5419764230904954e-16,0.0,1.0,0.0
barabasi_albert,weighted,60,iid,0.3,1.75,52.53036569434423,52.91064007478312,0.007247497051880475,0.010866666666666669,0.009533333333333333,0.010823277272189014,0.00999999990015086,0.27940000000000004,0.28009370662463545,0.27186666666666665,0.27197014022049343,1.5419764230904954e-16,0.0,1.0,0.0
barabasi_albert,weighted,60,iid,0.3,3.0,52.53036569434423,52.91064007478312,0.007247497051880475,0.010866666666666669,0.009533333333333333,0.010823277272189014,0.00999999990015086,0.8500666666666667,0.855491344172265,0.8431333333333333,0.8484781966290358,1.5419764230904954e-16,0.0,1.0,0.0
random_geometric,unweighted,15,correlated,0.15,1.0,6.106488232674205,6.080078303073708,-0.0032603157463852433,0.01,0.010733333333333333,0.009817571123304855,0.009999999978477411,0.9795333333333334,0.9759535476273936,0.98,0.9758518783300268,0.014738737223596093,0.13763860549427298,4.290434598399737,0.0
random_geometric,unweighted,15,correlated,0.15,1.75,6.106488232674205,6.080078303073708,-0.0032603157463852433,0.01,0.010733333333333333,0.009817571123304855,0.009999999978477411,1.0,0.9999999797182785,1.0,0.999999970124556,0.014738737223596093,0.13763860549427298,4.290434598399737,0.0
random_geometric,unweighted,15,correlated,0.15,3.0,6.106488232674205,6.080078303073708,-0.0032603157463852433,0.01,0.010733333333333333,0.009817571123304855,0.009999999978477411,1.0,0.9999999999492982,1.0,0.9999999999481842,0.014738737223596093,0.13763860549427298,4.290434598399737,0.0
random_geometric,unweighted,15,correlated,0.3,1.0,21.98103512520625,21.78171952016937,-0.009401591046969268,0.010133333333333333,0.011000000000000001,0.009259639277051054,0.009999999987989968,0.309,0.30585926290717175,0.3176666666666667,0.31482733362578313,0.014789064857408033,0.13533372319304515,4.3498484454338,0.0
random_geometric,unweighted,15,correlated,0.3,1.75,21.98103512520625,21.78171952016937,-0.009401591046969268,0.010133333333333333,0.011000000000000001,0.009259639277051054,0.009999999987989968,0.9064,0.9051791853030422,0.9101333333333333,0.9093340672533374,0.014789064857408033,0.13533372319304515,4.3498484454338,0.0
random_geometric,unweighted,15,correlated,0.3,3.0,21.98103512520625,21.78171952016937,-0.009401591046969268,0.010133333333333333,0.011000000000000001,0.009259639277051054,0.009999999987989968,0.9999333333333333,0.9999146640185269,0.9999333333333333,0.9999379641191686,0.014789064857408033,0.13533372319304515,4.3498484454338,0.0
random_geometric,unweighted,15,heteroscedastic,0.15,1.0,8.315798557656093,8.363823565924866,0.0059173819500433775,0.009866666666666668,0.009533333333333333,0.010453470934639405,0.010000000062599601,0.9360666666666666,0.9320769710535234,0.9344,0.9298686654325546,0.46819366839553894,0.0,5.444444444444444,0.0
random_geometric,unweighted,15,heteroscedastic,0.15,1.75,8.315798557656093,8.363823565924866,0.0059173819500433775,0.009866666666666668,0.009533333333333333,0.010453470934639405,0.010000000062599601,1.0,0.9999984885250491,1.0,0.9999984218900556,0.46819366839553894,0.0,5.444444444444444,0.0
random_geometric,unweighted,15,heteroscedastic,0.15,3.0,8.315798557656093,8.363823565924866,0.0059173819500433775,0.009866666666666668,0.009533333333333333,0.010453470934639405,0.010000000062599601,1.0,0.999999999962285,1.0,0.9999999999619318,0.46819366839553894,0.0,5.444444444444444,0.0
random_geometric,unweighted,15,heteroscedastic,0.3,1.0,24.748832213794184,24.71990225370011,-0.0008846895300233283,0.010799999999999999,0.011266666666666666,0.010082006244501895,0.010000000027453623,0.19633333333333333,0.19709868594503255,0.19799999999999998,0.19666902576627368,0.46819366839553894,0.0,5.444444444444444,0.0
random_geometric,unweighted,15,heteroscedastic,0.3,1.75,24.748832213794184,24.71990225370011,-0.0008846895300233283,0.010799999999999999,0.011266666666666666,0.010082006244501895,0.010000000027453623,0.7750666666666666,0.7771046346844024,0.7774666666666666,0.7797250684001963,0.46819366839553894,0.0,5.444444444444444,0.0
random_geometric,unweighted,15,heteroscedastic,0.3,3.0,24.748832213794184,24.71990225370011,-0.0008846895300233283,0.010799999999999999,0.011266666666666666,0.010082006244501895,0.010000000027453623,0.9974,0.997935682244472,0.9974,0.997741884212664,0.46819366839553894,0.0,5.444444444444444,0.0
random_geometric,unweighted,15,iid,0.15,1.0,6.731851757681279,6.695460213296855,-0.006400806111927312,0.009066666666666667,0.009466666666666667,0.009544823767077345,0.009999999986604705,0.9237333333333333,0.9255329104613326,0.9256000000000001,0.9285653826967771,1.541976423090495e-16,0.0,1.0,0.0
random_geometric,unweighted,15,iid,0.15,1.75,6.731851757681279,6.695460213296855,-0.006400806111927312,0.009066666666666667,0.009466666666666667,0.009544823767077345,0.009999999986604705,1.0,0.9999617136304372,1.0,0.9999551929447614,1.541976423090495e-16,0.0,1.0,0.0
random_geometric,unweighted,15,iid,0.15,3.0,6.731851757681279,6.695460213296855,-0.006400806111927312,0.009066666666666667,0.009466666666666667,0.009544823767077345,0.009999999986604705,1.0,0.9999999999926068,1.0,0.9999999999931165,1.541976423090495e-16,0.0,1.0,0.0
random_geometric,unweighted,15,iid,0.3,1.0,27.759125712902687,27.302000510243005,-0.014193390415697713,0.009266666666666666,0.009800000000000001,0.009058824071056773,0.009999999982568156,0.2214,0.2242081922382275,0.23286666666666667,0.23616591897949168,1.541976423090495e-16,0.0,1.0,0.0
random_geometric,unweighted,15,iid,0.3,1.75,27.759125712902687,27.302000510243005,-0.014193390415697713,0.009266666666666666,0.009800000000000001,0.009058824071056773,0.009999999982568156,0.8494,0.8509786409404398,0.8592666666666666,0.8611757290917158,1.541976423090495e-16,0.0,1.0,0.0
random_geometric,unweighted,15,iid,0.3,3.0,27.759125712902687,27.302000510243005,-0.014193390415697713,0.009266666666666666,0.009800000000000001,0.009058824071056773,0.009999999982568156,0.9998666666666667,0.999951383201361,0.9999333333333333,0.9999737285708473,1.541976423090495e-16,0.0,1.0,0.0
random_geometric,unweighted,30,correlated,0.15,1.0,16.31499061974513,16.245891331833516,-0.0034723994788422984,0.010199999999999999,0.010333333333333333,0.009655387488188135,0.009999999999977879,0.8779333333333333,0.8830447433810393,0.8807333333333333,0.8853961216440934,0.007314775146313786,0.0697984529969619,4.322736914249725,0.0
random_geometric,unweighted,30,correlated,0.15,1.75,16.31499061974513,16.245891331833516,-0.0034723994788422984,0.010199999999999999,0.010333333333333333,0.009655387488188135,0.009999999999977879,0.9992666666666666,0.999072100747159,0.9992000000000001,0.9990137334396468,0.007314775146313786,0.0697984529969619,4.322736914249725,0.0
random_geometric,unweighted,30,correlated,0.15,3.0,16.31499061974513,16.245891331833516,-0.0034723994788422984,0.010199999999999999,0.010333333333333333,0.009655387488188135,0.009999999999977879,1.0,0.9999999999462732,1.0,0.9999999999445106,0.007314775146313786,0.0697984529969619,4.322736914249725,0.0
random_geometric,unweighted,30,correlated,0.3,1.0,63.37387859026406,63.44614581291387,0.0013396780675892853,0.009333333333333334,0.008866666666666667,0.010254922248299861,0.009999999999985373,0.17700000000000002,0.18075163951635206,0.17486666666666664,0.17929308911305522,0.006852196682580677,0.069781106567208,4.262511082188898,0.0
random_geometric,unweighted,30,correlated,0.3,1.75,63.37387859026406,63.44614581291387,0.0013396780675892853,0.009333333333333334,0.008866666666666667,0.010254922248299861,0.009999999999985373,0.7709333333333334,0.7741842275363068,0.7687333333333334,0.7728335166823506,0.006852196682580677,0.069781106567208,4.262511082188898,0.0
random_geometric,unweighted,30,correlated,0.3,3.0,63.37387859026406,63.44614581291387,0.0013396780675892853,0.009333333333333334,0.008866666666666667,0.010254922248299861,0.009999999999985373,0.9934,0.9936936049884993,0.9937333333333332,0.9940127148099501,0.006852196682580677,0.069781106567208,4.262511082188898,0.0
random_geometric,unweighted,30,heteroscedastic,0.15,1.0,17.112878822069977,17.113996740346547,8.519994070462814e-05,0.009466666666666667,0.009466666666666667,0.010008611642827755,0.00999999999944784,0.7688,0.771030293164691,0.7687333333333334,0.770952139847847,0.45434452223505745,0.0,5.444444444444444,0.0
random_geometric,unweighted,30,heteroscedastic,0.15,1.75,17.112878822069977,17.113996740346547,8.519994070462814e-05,0.009466666666666667,0.009466666666666667,0.010008611642827755,0.00999999999944784,0.9889333333333333,0.9892276652375979,0.9889333333333333,0.9892347180828208,0.45434452223505745,0.0,5.444444444444444,0.0
random_geometric,unweighted,30,heteroscedastic,0.15,3.0,17.112878822069977,17.113996740346547,8.519994070462814e-05,0.009466666666666667,0.009466666666666667,0.010008611642827755,0.00999999999944784,1.0,0.9999976838259009,1.0,0.9999977085669189,0.45434452223505745,0.0,5.444444444444444,0.0
random_geometric,unweighted,30,heteroscedastic,0.3,1.0,69.50996358524996,70.27912623495165,0.011235868841619881,0.011466666666666667,0.009533333333333333,0.011139860441567654,0.009999999999579382,0.10980000000000001,0.10851363181944794,0.10160000000000001,0.10138648230939791,0.45434452223505745,0.0,5.444444444444444,0.0
random_geometric,unweighted,30,heteroscedastic,0.3,1.75,69.50996358524996,70.27912623495165,0.011235868841619881,0.011466666666666667,0.009533333333333333,0.011139860441567654,0.009999999999579382,0.6014,0.5954236584377344,0.5863999999999999,0.5816469907047919,0.45434452223505745,0.0,5.444444444444444,0.0
random_geometric,unweighted,30,heteroscedastic,0.3,3.0,69.50996358524996,70.27912623495165,0.011235868841619881,0.011466666666666667,0.009533333333333333,0.011139860441567654,0.009999999999579382,0.9618000000000001,0.9642014173941723,0.9600666666666666,0.9626910843045128,0.45434452223505745,0.0,5.444444444444444,0.0
random_geometric,unweighted,30,iid,0.15,1.0,18.043676714959172,18.141183090049495,0.004528222177225996,0.0104,0.009666666666666665,0.010582363186356913,0.009999999999965833,0.85,0.8501808881766202,0.8467333333333333,0.8472044907613209,1.5419764230904954e-16,0.0,1.0,0.0
random_geometric,unweighted,30,iid,0.15,1.75,18.043676714959172,18.141183090049495,0.004528222177225996,0.0104,0.009666666666666665,0.010582363186356913,0.009999999999965833,0.9992000000000001,0.9991148885617119,0.9991333333333333,0.9990954452089044,1.5419764230904954e-16,0.0,1.0,0.0
random_geometric,unweighted,30,iid,0.15,3.0,18.043676714959172,18.141183090049495,0.004528222177225996,0.0104,0.009666666666666665,0.010582363186356913,0.009999999999965833,1.0,0.9999999999995522,1.0,0.9999999999995884,1.5419764230904954e-16,0.0,1.0,0.0
random_geometric,unweighted,30,iid,0.3,1.0,67.36014740386334,67.89642011494455,0.007879085722760068,0.011933333333333332,0.011333333333333334,0.010978606577114025,0.009999999999935375,0.15633333333333335,0.15256533591467325,0.14946666666666666,0.1455457380980007,1.5419764230904954e-16,0.0,1.0,0.0
random_geometric,unweighted,30,iid,0.3,1.75,67.36014740386334,67.89642011494455,0.007879085722760068,0.011933333333333332,0.011333333333333334,0.010978606577114025,0.009999999999935375,0.6914000000000001,0.6973168597005707,0.6819333333333333,0.6881248846927189,1.5419764230904954e-16,0.0,1.0,0.0
random_geometric,unweighted,30,iid,0.3,3.0,67.36014740386334,67.89642011494455,0.007879085722760068,0.011933333333333332,0.011333333333333334,0.010978606577114025,0.009999999999935375,0.9874,0.9888371860320352,0.9870666666666666,0.9883730696052319,1.5419764230904954e-16,0.0,1.0,0.0
random_geometric,unweighted,60,correlated,0.15,1.0,41.20899490820107,41.137498203314244,-0.0018104991702941643,0.010799999999999999,0.010933333333333331,0.009727295413416307,0.010000000009796025,0.7353333333333333,0.742857655784178,0.7376666666666667,0.7453957315012346,0.006935161078235233,0.03544006212930571,4.156265777115878,0.0
random_geometric,unweighted,60,correlated,0.15,1.75,41.20899490820107,41.137498203314244,-0.0018104991702941643,0.010799999999999999,0.010933333333333331,0.009727295413416307,0.010000000009796025,0.9902666666666667,0.9896831566951104,0.9903333333333334,0.9897444136111538,0.006935161078235233,0.03544006212930571,4.156265777115878,0.0
random_geometric,unweighted,60,correlated,0.15,3.0,41.20899490820107,41.137498203314244,-0.0018104991702941643,0.010799999999999999,0.010933333333333331,0.009727295413416307,0.010000000009796025,0.9997333333333334,0.9998527637961735,0.9998,0.9998565909449638,0.006935161078235233,0.03544006212930571,4.156265777115878,0.0
random_geometric,unweighted,60,correlated,0.3,1.0,150.173383355026,149.5904023644828,-0.0038688486324756958,0.009866666666666668,0.010466666666666666,0.009409616113185804,0.010000000040030451,0.09713333333333334,0.10012094398586557,0.10033333333333333,0.10386173683059245,0.00441802956133685,0.03548782966696113,4.13799909181183,0.0
random_geometric,unweighted,60,correlated,0.3,1.75,150.173383355026,149.5904023644828,-0.0038688486324756958,0.009866666666666668,0.010466666666666666,0.009409616113185804,0.010000000040030451,0.5928666666666667,0.5938114884360208,0.6004666666666667,0.6010273949279396,0.00441802956133685,0.03548782966696113,4.13799909181183,0.0
random_geometric,unweighted,60,correlated,0.3,3.0,150.173383355026,149.5904023644828,-0.0038688486324756958,0.009866666666666668,0.010466666666666666,0.009409616113185804,0.010000000040030451,0.9879333333333333,0.9873170890121975,0.9882666666666666,0.9877314589229528,0.00441802956133685,0.03548782966696113,4.13799909181183,0.0
random_geometric,unweighted,60,heteroscedastic,0.15,1.0,43.485316599994555,43.510955552812135,0.00022931788960475416,0.0118,0.011533333333333333,0.010086761956719889,0.009999999944055019,0.6155333333333334,0.6184088952396344,0.6153333333333334,0.6185409556378729,0.4475456528779538,0.0,5.444444444444444,0.0
random_geometric,unweighted,60,heteroscedastic,0.15,1.75,43.485316599994555,43.510955552812135,0.00022931788960475416,0.0118,0.011533333333333333,0.010086761956719889,0.009999999944055019,0.9842666666666666,0.9843404313715499,0.9835333333333334,0.9838798894697812,0.4475456528779538,0.0,5.444444444444444,0.0
random_geometric,unweighted,60,heteroscedastic,0.15,3.0,43.485316599994555,43.510955552812135,0.00022931788960475416,0.0118,0.011533333333333333,0.010086761956719889,0.009999999944055019,1.0,0.9999930875586559,1.0,0.9999949436369238,0.4475456528779538,0.0,5.444444444444444,0.0
random_geometric,unweighted,60,heteroscedastic,0.3,1.0,172.23614562694078,171.13620841951004,-0.006186237352402098,0.0086,0.009266666666666666,0.009224069288498412,0.009999999994007691,0.0686,0.06848659314053084,0.0724,0.07233499853472261,0.4475456528779537,0.0,5.444444444444444,0.0
random_geometric,unweighted,60,heteroscedastic,0.3,1.75,172.23614562694078,171.13620841951004,-0.006186237352402098,0.0086,0.009266666666666666,0.009224069288498412,0.009999999994007691,0.45826666666666666,0.4540891864353236,0.4696,0.46500166557406386,0.4475456528779537,0.0,5.444444444444444,0.0
random_geometric,unweighted,60,heteroscedastic,0.3,3.0,172.23614562694078,171.13620841951004,-0.006186237352402098,0.0086,0.009266666666666666,0.009224069288498412,0.009999999994007691,0.9595333333333333,0.9559676264602759,0.9613333333333333,0.9581035060663758,0.4475456528779537,0.0,5.444444444444444,0.0
random_geometric,unweighted,60,iid,0.15,1.0,38.03667304472671,38.241429773098815,0.00524725069291878,0.009866666666666668,0.009333333333333332,0.010849045535958501,0.010000000000141692,0.7082666666666667,0.7099254425519742,0.7000666666666667,0.7018355583240248,1.5419764230904954e-16,0.0,1.0,0.0
random_geometric,unweighted,60,iid,0.15,1.75,38.03667304472671,38.241429773098815,0.00524725069291878,0.009866666666666668,0.009333333333333332,0.010849045535958501,0.010000000000141692,0.9979333333333332,0.9978910054716342,0.9973333333333333,0.997627748736918,1.5419764230904954e-16,0.0,1.0,0.0
random_geometric,unweighted,60,iid,0.15,3.0,38.03667304472671,38.241429773098815,0.00524725069291878,0.009866666666666668,0.009333333333333332,0.010849045535958501,0.010000000000141692,1.0,0.9999999999999843,1.0,0.9999999999999799,1.5419764230904954e-16,0.0,1.0,0.0
random_geometric,unweighted,60,iid,0.3,1.0,147.84347670867885,148.54608977854332,0.004471109825031684,0.0114,0.010333333333333333,0.0107607557459136,0.010000000000049136,0.09193333333333333,0.09216755724224253,0.08879999999999999,0.08824623865531599,1.5419764230904954e-16,0.0,1.0,0.0
random_geometric,unweighted,60,iid,0.3,1.75,147.84347670867885,148.54608977854332,0.004471109825031684,0.0114,0.010333333333333333,0.0107607557459136,0.010000000000049136,0.5225333333333334,0.525780208343474,0.5164666666666666,0.5179512530084817,1.5419764230904954e-16,0.0,1.0,0.0
random_geometric,unweighted,60,iid,0.3,3.0,147.84347670867885,148.54608977854332,0.004471109825031684,0.0114,0.010333333333333333,0.0107607557459136,0.010000000000049136,0.9836,0.9835349852070382,0.9830666666666668,0.9825113729824846,1.5419764230904954e-16,0.0,1.0,0.0
random_geometric,weighted,15,correlated,0.15,1.0,5.950703855114558,5.960090085514331,0.002307893218855121,0.009933333333333334,0.010066666666666666,0.010202892229095298,0.009999999970923545,0.941,0.9437231603786139,0.9411999999999999,0.9432533302940457,0.021660341981937784,0.13418321171741296,4.443520841740943,0.0
random_geometric,weighted,15,correlated,0.15,1.75,5.950703855114558,5.960090085514331,0.002307893218855121,0.009933333333333334,0.010066666666666666,0.010202892229095298,0.009999999970923545,0.9874,0.9879282585704892,0.9868666666666667,0.987428027498678,0.021660341981937784,0.13418321171741296,4.443520841740943,0.0
random_geometric,weighted,15,correlated,0.15,3.0,5.950703855114558,5.960090085514331,0.002307893218855121,0.009933333333333334,0.010066666666666666,0.010202892229095298,0.009999999970923545,1.0,0.9999999996375951,1.0,0.9999999994222118,0.021660341981937784,0.13418321171741296,4.443520841740943,0.0
random_geometric,weighted,15,correlated,0.3,1.0,19.02156050587307,18.84691774684863,-0.008221848070212338,0.008333333333333333,0.0088,0.009367278972559475,0.009999999994121989,0.31,0.3117112294576622,0.3178,0.3200342463688404,0.01727110636737182,0.13310964832216018,4.674248208378574,0.0
random_geometric,weighted,15,correlated,0.3,1.75,19.02156050587307,18.84691774684863,-0.008221848070212338,0.008333333333333333,0.0088,0.009367278972559475,0.009999999994121989,0.9248666666666666,0.9289634409085478,0.9286,0.932229472897625,0.01727110636737182,0.13310964832216018,4.674248208378574,0.0
random_geometric,weighted,15,correlated,0.3,3.0,19.02156050587307,18.84691774684863,-0.008221848070212338,0.008333333333333333,0.0088,0.009367278972559475,0.009999999994121989,1.0,0.9999958422010953,1.0,0.9999972775876097,0.01727110636737182,0.13310964832216018,4.674248208378574,0.0
random_geometric,weighted,15,heteroscedastic,0.15,1.0,6.45708439438803,6.434480745790821,-0.0028142722160075227,0.010866666666666669,0.010666666666666666,0.00985430627934264,0.010000000013184537,0.8937333333333334,0.899134252816116,0.8959333333333334,0.9013102472470313,0.46819366839553883,0.0,5.444444444444444,0.0
random_geometric,weighted,15,heteroscedastic,0.15,1.75,6.45708439438803,6.434480745790821,-0.0028142722160075227,0.010866666666666669,0.010666666666666666,0.00985430627934264,0.010000000013184537,1.0,0.999992878361291,1.0,0.9999937489075448,0.46819366839553883,0.0,5.444444444444444,0.0
random_geometric,weighted,15,heteroscedastic,0.15,3.0,6.45708439438803,6.434480745790821,-0.0028142722160075227,0.010866666666666669,0.010666666666666666,0.00985430627934264,0.010000000013184537,1.0,0.9999999999982306,1.0,0.9999999999844805,0.46819366839553883,0.0,5.444444444444444,0.0
random_geometric,weighted,15,heteroscedastic,0.3,1.0,27.01296218325197,27.536853715084998,0.02147709280079556,0.011733333333333333,0.0102,0.011853220816332185,0.010000000033633086,0.1928,0.19726887891530534,0.17473333333333332,0.17891624882087087,0.46819366839553894,0.0,5.4444444444444455,0.0
random_geometric,weighted,15,heteroscedastic,0.3,1.75,27.01296218325197,27.536853715084998,0.02147709280079556,0.011733333333333333,0.0102,0.011853220816332185,0.010000000033633086,0.7984,0.8057919073217961,0.7862666666666667,0.7943671718037534,0.46819366839553894,0.0,5.4444444444444455,0.0
random_geometric,weighted,15,heteroscedastic,0.3,3.0,27.01296218325197,27.536853715084998,0.02147709280079556,0.011733333333333333,0.0102,0.011853220816332185,0.010000000033633086,0.999,0.9991569330364669,0.9989333333333333,0.9991683493817991,0.46819366839553894,0.0,5.4444444444444455,0.0
random_geometric,weighted,15,iid,0.15,1.0,6.966989402256323,6.9805331485607995,0.0017514927739066832,0.0102,0.0102,0.010177497510132508,0.00999999998759434,0.9506,0.9504578600237812,0.9504,0.9504540638431515,1.541976423090495e-16,0.0,1.0,0.0
random_geometric,weighted,15,iid,0.15,1.75,6.966989402256323,6.9805331485607995,0.0017514927739066832,0.0102,0.0102,0.010177497510132508,0.00999999998759434,1.0,0.9999987205928935,1.0,0.999998827461943,1.541976423090495e-16,0.0,1.0,0.0
random_geometric,weighted,15,iid,0.15,3.0,6.966989402256323,6.9805331485607995,0.0017514927739066832,0.0102,0.0102,0.010177497510132508,0.00999999998759434,1.0,0.9999999999913065,1.0,0.9999999999911678,1.541976423090495e-16,0.0,1.0,0.0
random_geometric,weighted,15,iid,0.3,1.0,24.316779096009128,23.824149827299138,-0.01886296248048013,0.0064,0.008466666666666666,0.008546648447696925,0.009999999992347927,0.20473333333333332,0.20959305038896034,0.2206,0.22495882121667277,1.541976423090495e-16,0.0,1.0,0.0
random_geometric,weighted,15,iid,0.3,1.75,24.316779096009128,23.824149827299138,-0.01886296248048013,0.0064,0.008466666666666666,0.008546648447696925,0.009999999992347927,0.8104666666666667,0.8055763119369912,0.8238,0.8176094360086376,1.541976423090495e-16,0.0,1.0,0.0
random_geometric,weighted,15,iid,0.3,3.0,24.316779096009128,23.824149827299138,-0.01886296248048013,0.0064,0.008466666666666666,0.008546648447696925,0.009999999992347927,0.9904000000000001,0.9897179334443501,0.9915333333333334,0.9906412960678392,1.541976423090495e-16,0.0,1.0,0.0
random_geometric,weighted,30,correlated,0.15,1.0,14.69590092981131,14.723634415178516,0.002192599512717995,0.0092,0.008866666666666667,0.01027448396017718,0.0099999999999739,0.8940666666666667,0.8892825395959073,0.8933333333333332,0.8883257559006811,0.010529516364606759,0.06894544804237518,4.341017051577726,0.0
random_geometric,weighted,30,correlated,0.15,1.75,14.69590092981131,14.723634415178516,0.002192599512717995,0.0092,0.008866666666666667,0.01027448396017718,0.0099999999999739,0.9999333333333333,0.9999675919288583,0.9999333333333333,0.9999691189499056,0.010529516364606759,0.06894544804237518,4.341017051577726,0.0
random_geometric,weighted,30,correlated,0.15,3.0,14.69590092981131,14.723634415178516,0.002192599512717995,0.0092,0.008866666666666667,0.01027448396017718,0.0099999999999739,1.0,0.9999999999824936,1.0,0.9999999999819851,0.010529516364606759,0.06894544804237518,4.341017051577726,0.0
random_geometric,weighted,30,correlated,0.3,1.0,67.94913283617878,68.10868355719977,0.002395010452671462,0.010466666666666666,0.01,0.010277079076820165,0.009999999999986317,0.1829333333333333,0.1824900756240029,0.18086666666666665,0.1800956660009286,0.008466153566324245,0.06999156542491738,4.214614631984234,0.0
random_geometric,weighted,30,correlated,0.3,1.75,67.94913283617878,68.10868355719977,0.002395010452671462,0.010466666666666666,0.01,0.010277079076820165,0.009999999999986317,0.7785333333333333,0.7846993868012161,0.7762666666666668,0.782296256570509,0.008466153566324245,0.06999156542491738,4.214614631984234,0.0
