graph_type,num_sensors,noise,amplitude,num_edges_mean,num_edges_ci95,mean_degree_mean,mean_degree_ci95,actual_anomaly_degree_mean,actual_anomaly_degree_ci95,trace_L_mean,trace_L_ci95,trace_L2_mean,trace_L2_ci95,lambda_2_mean,lambda_2_ci95,lambda_max_mean,lambda_max_ci95,tau_mean,tau_ci95,pfa_mean,pfa_ci95,gesnr_mean,gesnr_ci95,observed_pd_mean,observed_pd_ci95,predicted_pd_mean,predicted_pd_ci95,residual_mean,residual_ci95
barabasi_albert,60,0.25,0.75,116.0,0.0,3.8666666666666654,4.848959405028563e-16,3.8642444444444446,0.021734786561980513,232.0,0.0,1776.8,47.3359228328421,0.6405952236157041,0.017267004776565193,20.145571249592425,1.2873270137705943,25.231401853769285,0.26872197818110266,0.011222222222222222,0.001105878190855481,0.5849084627962883,0.007559525871996968,0.04774444444444444,0.0027565379796105354,0.016272532417809175,0.0005226078241267098,0.03147191202663526,0.002606803116434828
barabasi_albert,60,0.25,1.25,116.0,0.0,3.8666666666666654,4.848959405028563e-16,3.858144444444444,0.017907994332699812,232.0,0.0,1747.5333333333333,59.1455317843507,0.6470431217227066,0.016047753893690023,19.09115415027384,1.1470085443561362,25.211725995188736,0.2964802602636877,0.010688888888888888,0.0009153815852271717,1.640104208318776,0.02628636847074627,0.1789666666666667,0.008388964577466778,0.1881024281752941,0.006194806903052938,-0.009135761508627438,0.00493121240307252
barabasi_albert,60,0.25,1.75,116.0,0.0,3.8666666666666654,4.848959405028563e-16,3.8734444444444445,0.02128884512909539,232.0,0.0,1772.7333333333333,55.967180068431716,0.6415651244248028,0.024845605852179653,19.709316278390727,1.5038228177592314,25.193429036733825,0.28704203502784814,0.010377777777777776,0.0010458651265437583,3.1899734809407394,0.045526061701963876,0.39682222222222224,0.017193644371905834,0.559000526474716,0.00933051282579833,-0.1621783042524939,0.010555759780988754
barabasi_albert,60,0.25,2.5,116.0,0.0,3.8666666666666654,4.848959405028563e-16,3.867222222222222,0.02443460107489439,232.0,0.0,1804.2666666666667,60.45428873092202,0.6499971037113471,0.02077191047894011,20.72473881947889,1.5447824916780628,25.337115726813423,0.3476551286989191,0.010622222222222222,0.001068145092929207,6.456308182276439,0.10370840412322507,0.7884888888888889,0.023154335000519978,0.8846777773844343,0.004366484185843436,-0.09618888849554548,0.019388792770959985
barabasi_albert,60,0.35,0.75,116.0,0.0,3.8666666666666654,4.848959405028563e-16,3.856011111111111,0.026091969442098264,232.0,0.0,1786.0,50.40870320768488,0.6679642636199588,0.023803225426353262,19.76376946374792,1.2249504071765853,49.54574018629483,0.6341895257874428,0.010633333333333331,0.0009737722938163431,0.29771178128050324,0.004005629626178361,0.02442222222222222,0.0018841716639120154,0.0029267392036665557,9.81294057404587e-05,0.021495483018555663,0.0018459774456529466
barabasi_albert,60,0.35,1.25,116.0,0.0,3.8666666666666654,4.848959405028563e-16,3.866722222222222,0.024537745772477176,232.0,0.0,1783.6,41.23787575384619,0.6557791981296732,0.022200185778578962,19.895773824128277,0.8790305282834787,49.89708757098846,0.5059769460174177,0.00961111111111111,0.0008498723115471171,0.8270223024648163,0.009618979728017762,0.071,0.0040414023336556885,0.03858761032149342,0.001110838194838091,0.03241238967850658,0.0035683887823262034
barabasi_albert,60,0.35,1.75,116.0,0.0,3.8666666666666654,4.848959405028563e-16,3.8546,0.019920083002591637,232.0,0.0,1822.0666666666666,40.285930412242884,0.6654021482402224,0.017287417507885233,20.753976313492284,1.1558640532811661,50.05473233753329,0.4552630788246032,0.009666666666666664,0.0009089630598594295,1.603460510887287,0.017156604302026923,0.1650777777777778,0.0068042694938106225,0.17930507162781256,0.004003220254937286,-0.014227293850034826,0.004861979279719234
barabasi_albert,60,0.35,2.5,116.0,0.0,3.8666666666666654,4.848959405028563e-16,3.8602333333333334,0.023133632558710492,232.0,0.0,1814.4666666666667,50.4138477868366,0.6603996108138535,0.022426078651025597,20.999885511252476,1.1670456159232387,50.052312099209296,0.527097597100409,0.009833333333333335,0.0007873409020499748,3.2818620997329107,0.04482506936269024,0.39474444444444445,0.016669742915283465,0.5768506204576727,0.008571669220358086,-0.18210617601322812,0.00935378794238444
erdos_renyi,15,0.15,0.75,31.4,1.5685631172743937,4.1866666666666665,0.20914174896991908,4.185155555555555,0.20956639212562214,62.8,3.1371262345487874,369.1333333333333,30.982445440215635,1.003179270080099,0.157765837977063,9.012702841965162,0.360752698853187,3.2401341801419052,0.1511022694097179,0.010488888888888888,0.0009437768711197692,3.867203991485266,0.03900801970407059,0.5797222222222221,0.013206872379247094,0.6749747510819947,0.005719420210233317,-0.09525252885977235,0.009269641985691086
erdos_renyi,15,0.15,1.25,30.833333333333332,1.4890880749704354,4.111111111111111,0.1985450766627247,4.124222222222222,0.2004211352776586,61.666666666666664,2.9781761499408708,355.53333333333336,30.07703792785137,0.8887914858006283,0.12965166586033403,8.695140308797368,0.32989722036249675,3.1706048034568726,0.14554419035825278,0.010744444444444447,0.0008015042520071405,10.761034913575068,0.10382086774993346,0.9552999999999999,0.012633092578100007,0.9661122161881885,0.0008353991322346718,-0.010812216188188417,0.01201474962087112
