graph_type,num_sensors,noise,amplitude,num_edges_mean,num_edges_ci95,mean_degree_mean,mean_degree_ci95,mean_anomaly_degree_mean,mean_anomaly_degree_ci95,trace_L_mean,trace_L_ci95,trace_L2_mean,trace_L2_ci95,lambda_2_mean,lambda_2_ci95,lambda_max_mean,lambda_max_ci95,tau_mean,tau_ci95,pfa_mean,pfa_ci95,pd_mean,pd_ci95
path,20,0.2,1.0,19.0,0.0,1.8999999999999997,9.984343094211501e-17,1.899525,0.0024959641001973012,38.0,0.0,112.0,0.0,0.024623318809724182,0.0,3.975376681190274,5.9906058565269e-16,3.259724425628267,0.03679470867620768,0.010875000000000001,0.0013673407729873647,0.51265,0.013034387805865081
path,20,0.2,1.5,19.0,0.0,1.8999999999999997,9.984343094211501e-17,1.899775,0.0027868399289291304,38.0,0.0,112.0,0.0,0.024623318809724182,0.0,3.975376681190274,5.9906058565269e-16,3.2427992078817125,0.03729182314756329,0.01105,0.0014586084933394926,0.9460500000000002,0.003807424298587389
path,20,0.2,2.0,19.0,0.0,1.8999999999999997,9.984343094211501e-17,1.9003749999999997,0.0025024362340054134,38.0,0.0,112.0,0.0,0.024623318809724182,0.0,3.975376681190274,5.9906058565269e-16,3.2477912991388633,0.03946932001330818,0.010850000000000002,0.0011422029499819058,0.9977,0.00047904598175079214
path,20,0.2,3.0,19.0,0.0,1.8999999999999997,9.984343094211501e-17,1.8999499999999998,0.0029732523039859796,38.0,0.0,112.0,0.0,0.024623318809724182,0.0,3.975376681190274,5.9906058565269e-16,3.302530908657297,0.030239802541687805,0.010125000000000002,0.0011999867323827947,1.0,0.0
path,20,0.3,0.5,19.0,0.0,1.8999999999999997,9.984343094211501e-17,1.90195,0.0028071033581180955,38.0,0.0,112.0,0.0,0.024623318809724182,0.0,3.975376681190274,5.9906058565269e-16,7.335202483382001,0.086298659974328,0.011450000000000002,0.0014164127409168484,0.028999999999999998,0.0032009297991282735
path,20,0.3,1.0,19.0,0.0,1.8999999999999997,9.984343094211501e-17,1.90165,0.002725053007693035,38.0,0.0,112.0,0.0,0.024623318809724182,0.0,3.975376681190274,5.9906058565269e-16,7.380770681988698,0.10673952621378262,0.010575000000000001,0.0018597930133839034,0.145825,0.00923005551388905
path,20,0.3,1.5,19.0,0.0,1.8999999999999997,9.984343094211501e-17,1.9029999999999998,0.002533676338736603,38.0,0.0,112.0,0.0,0.024623318809724182,0.0,3.975376681190274,5.9906058565269e-16,7.406250686731566,0.08798381924699311,0.009275000000000002,0.0011252045194213877,0.49787499999999996,0.013976939494452244
path,20,0.3,2.0,19.0,0.0,1.8999999999999997,9.984343094211501e-17,1.900375,0.0034493794636442274,38.0,0.0,112.0,0.0,0.024623318809724182,0.0,3.975376681190274,5.9906058565269e-16,7.3713094168651,0.06674923738061828,0.009925000000000002,0.0013056938264467105,0.8619249999999999,0.006336893523353202
path,20,0.3,3.0,19.0,0.0,1.8999999999999997,9.984343094211501e-17,1.8993750000000003,0.0029901835447977095,38.0,0.0,112.0,0.0,0.024623318809724182,0.0,3.975376681190274,5.9906058565269e-16,7.344558408190403,0.08799717973520006,0.011625000000000002,0.001418151409777049,0.99745,0.0004259871507822516
path,40,0.1,0.5,39.0,0.0,1.9500000000000004,1.9968686188423001e-16,1.9501249999999999,0.0016519461409596923,78.0,0.0,232.0,0.0,0.006165332533743533,0.0,3.993834667466257,3.9937372376846002e-16,1.3820059013871204,0.00909664451889905,0.010150000000000001,0.0010475606752933467,0.33625,0.010488747303658334
path,40,0.1,1.0,39.0,0.0,1.9500000000000004,1.9968686188423001e-16,1.9499250000000004,0.001749144317117737,78.0,0.0,232.0,0.0,0.006165332533743533,0.0,3.993834667466257,3.9937372376846002e-16,1.3698984970083488,0.0120195433366203,0.011450000000000002,0.0011852052009762074,0.99315,0.001245917206001475
path,40,0.1,1.5,39.0,0.0,1.9500000000000004,1.9968686188423001e-16,1.950275,0.0025121131700119232,78.0,0.0,232.0,0.0,0.006165332533743533,0.0,3.993834667466257,3.9937372376846002e-16,1.3742894607346945,0.011940423227528115,0.012125000000000002,0.0013691879075991684,1.0,0.0
path,40,0.1,2.0,39.0,0.0,1.9500000000000004,1.9968686188423001e-16,1.9497750000000003,0.0022068331561192816,78.0,0.0,232.0,0.0,0.006165332533743533,0.0,3.993834667466257,3.9937372376846002e-16,1.3617139268449907,0.009201109780917283,0.011075000000000003,0.0011381575832065287,1.0,0.0
path,40,0.1,3.0,39.0,0.0,1.9500000000000004,1.9968686188423001e-16,1.950075,0.0021591334884746433,78.0,0.0,232.0,0.0,0.006165332533743533,0.0,3.993834667466257,3.9937372376846002e-16,1.371002251510773,0.014359672984615818,0.010475000000000002,0.0013554595064715913,1.0,0.0
path,40,0.2,0.5,39.0,0.0,1.9500000000000004,1.9968686188423001e-16,1.9509,0.002196645576663136,78.0,0.0,232.0,0.0,0.006165332533743533,0.0,3.993834667466257,3.9937372376846002e-16,5.507441948994609,0.04184421892370896,0.01045,0.0013184551566132235,0.041375,0.00313218970824263
path,40,0.2,1.0,39.0,0.0,1.9500000000000004,1.9968686188423001e-16,1.9497,0.0026107100869102104,78.0,0.0,232.0,0.0,0.006165332533743533,0.0,3.993834667466257,3.9937372376846002e-16,5.43976956799563,0.03757943604011691,0.012625000000000003,0.0014127948225153982,0.35562499999999997,0.01202624436060787
path,40,0.2,1.5,39.0,0.0,1.9500000000000004,1.9968686188423001e-16,1.948325,0.002168477649363606,78.0,0.0,232.0,0.0,0.006165332533743533,0.0,3.993834667466257,3.9937372376846002e-16,5.471346078141142,0.0504326119336247,0.011125000000000001,0.0017311346294448502,0.8799249999999998,0.00747505525767289
path,40,0.2,2.0,39.0,0.0,1.9500000000000004,1.9968686188423001e-16,1.9502249999999997,0.0027365062147120885,78.0,0.0,232.0,0.0,0.006165332533743533,0.0,3.993834667466257,3.9937372376846002e-16,5.502147103488943,0.04871640269780009,0.009675000000000003,0.0014348058918782082,0.993125,0.000762012398020428
path,40,0.2,3.0,39.0,0.0,1.9500000000000004,1.9968686188423001e-16,1.9501000000000002,0.001982564845956124,78.0,0.0,232.0,0.0,0.006165332533743533,0.0,3.993834667466257,3.9937372376846002e-16,5.518902648003243,0.056839793937464765,0.009875,0.0016473499452469905,1.0,0.0
path,40,0.3,0.5,39.0,0.0,1.9500000000000004,1.9968686188423001e-16,1.9491500000000002,0.0024711591569438317,78.0,0.0,232.0,0.0,0.006165332533743533,0.0,3.993834667466257,3.9937372376846002e-16,12.361390422885282,0.10182439689547335,0.009925000000000002,0.0015153351375017238,0.020275,0.0020202904819799916
path,40,0.3,1.0,39.0,0.0,1.9500000000000004,1.9968686188423001e-16,1.949625,0.0020082450442848805,78.0,0.0,232.0,0.0,0.006165332533743533,0.0,3.993834667466257,3.9937372376846002e-16,12.379601926715718,0.08986920646241309,0.010400000000000003,0.0010912818151146842,0.091175,0.004980967624235698
path,40,0.3,1.5,39.0,0.0,1.9500000000000004,1.9968686188423001e-16,1.9497500000000003,0.002116842982019776,78.0,0.0,232.0,0.0,0.006165332533743533,0.0,3.993834667466257,3.9937372376846002e-16,12.266683315093562,0.08323209382884907,0.011800000000000001,0.0017304410146731833,0.357125,0.009926296057495594
path,40,0.3,2.0,39.0,0.0,1.9500000000000004,1.9968686188423001e-16,1.9502250000000003,0.0017723974099922914,78.0,0.0,232.0,0.0,0.006165332533743533,0.0,3.993834667466257,3.9937372376846002e-16,12.395236626152244,0.10507536268160346,0.009625000000000003,0.000816451726100589,0.736325,0.010803015979954757
path,40,0.3,3.0,39.0,0.0,1.9500000000000004,1.9968686188423001e-16,1.9509750000000001,0.0020014376280432468,78.0,0.0,232.0,0.0,0.006165332533743533,0.0,3.993834667466257,3.9937372376846002e-16,12.429031758442209,0.11601657161661907,0.010025000000000001,0.0015256408317059493,0.992675,0.0009331692180273044
path,80,0.1,0.5,79.0,0.0,1.9750000000000003,9.984343094211501e-17,1.975725,0.0014768183974163396,158.0,0.0,472.0,0.0,0.0015419275185532101,9.750335052940919e-20,3.998458072481445,1.9968686188423001e-16,2.3850671128138643,0.020436634874322186,0.010625,0.0017956308816563316,0.2103,0.012721020680664531
path,80,0.1,1.0,79.0,0.0,1.9750000000000003,9.984343094211501e-17,1.9759499999999999,0.0017165098616853851,158.0,0.0,472.0,0.0,0.0015419275185532101,9.750335052940919e-20,3.998458072481445,1.9968686188423001e-16,2.3903322728280205,0.013760135062521989,0.010375,0.0012575773493005047,0.9804000000000002,0.0018314811952136081
path,80,0.1,1.5,79.0,0.0,1.9750000000000003,9.984343094211501e-17,1.9746,0.001597066125909101,158.0,0.0,472.0,0.0,0.0015419275185532101,9.750335052940919e-20,3.998458072481445,1.9968686188423001e-16,2.385917406209769,0.012316948557400405,0.010525000000000001,0.001116183794523955,1.0,0.0
path,80,0.1,2.0,79.0,0.0,1.9750000000000003,9.984343094211501e-17,1.9761249999999997,0.0016069656761146234,158.0,0.0,472.0,0.0,0.0015419275185532101,9.750335052940919e-20,3.998458072481445,1.9968686188423001e-16,2.3828176384843758,0.012211599976207684,0.01055,0.0013710786379996398,1.0,0.0
path,80,0.1,3.0,79.0,0.0,1.9750000000000003,9.984343094211501e-17,1.9748999999999999,0.0016096763976846918,158.0,0.0,472.0,0.0,0.0015419275185532101,9.750335052940919e-20,3.998458072481445,1.9968686188423001e-16,2.379927221972976,0.011050772291760456,0.010925,0.0009935108136513188,1.0,0.0
path,80,0.2,0.5,79.0,0.0,1.9750000000000003,9.984343094211501e-17,1.9754499999999997,0.001299144576857768,158.0,0.0,472.0,0.0,0.0015419275185532101,9.750335052940919e-20,3.998458072481445,1.9968686188423001e-16,9.513694840170592,0.0710204428808174,0.012175000000000002,0.0015269655323032361,0.030725000000000002,0.0033577468871096787
path,80,0.2,1.0,79.0,0.0,1.9750000000000003,9.984343094211501e-17,1.9748749999999997,0.0012971489992733328,158.0,0.0,472.0,0.0,0.0015419275185532101,9.750335052940919e-20,3.998458072481445,1.9968686188423001e-16,9.505011574298218,0.05217348571393171,0.010950000000000001,0.0011527750499509752,0.210275,0.00967893790117164
path,80,0.2,1.5,79.0,0.0,1.9750000000000003,9.984343094211501e-17,1.9743000000000002,0.0015436330352024763,158.0,0.0,472.0,0.0,0.0015419275185532101,9.750335052940919e-20,3.998458072481445,1.9968686188423001e-16,9.557328221538778,0.06118755992994644,0.01025,0.001300311298760497,0.7193,0.0115041358604085
path,80,0.2,2.0,79.0,0.0,1.9750000000000003,9.984343094211501e-17,1.9748249999999998,0.0015170020816694647,158.0,0.0,472.0,0.0,0.0015419275185532101,9.750335052940919e-20,3.998458072481445,1.9968686188423001e-16,9.58604217014249,0.05822770809987644,0.009075000000000001,0.0013955155810101531,0.97915,0.0017300027989025175
path,80,0.2,3.0,79.0,0.0,1.9750000000000003,9.984343094211501e-17,1.9758999999999998,0.0016346051189008426,158.0,0.0,472.0,0.0,0.0015419275185532101,9.750335052940919e-20,3.998458072481445,1.9968686188423001e-16,9.529769264525616,0.06229765984396436,0.011250000000000001,0.0016032260240560364,0.9999500000000001,6.744822575793773e-05
path,80,0.3,0.5,79.0,0.0,1.9750000000000003,9.984343094211501e-17,1.9744249999999997,0.0010765336917503716,158.0,0.0,472.0,0.0,0.0015419275185532101,9.750335052940919e-20,3.998458072481445,1.9968686188423001e-16,21.37338411011653,0.12731729908590558,0.011000000000000001,0.0011595516374875248,0.018650000000000003,0.0023398259494424385
path,80,0.3,1.0,79.0,0.0,1.9750000000000003,9.984343094211501e-17,1.97505,0.0009719723842730627,158.0,0.0,472.0,0.0,0.0015419275185532101,9.750335052940919e-20,3.998458072481445,1.9968686188423001e-16,21.443680607135477,0.16350387320525803,0.010825000000000001,0.002111792590991933,0.05735,0.0051111041344981635
path,80,0.3,1.5,79.0,0.0,1.9750000000000003,9.984343094211501e-17,1.9757500000000001,0.0016559573475310515,158.0,0.0,472.0,0.0,0.0015419275185532101,9.750335052940919e-20,3.998458072481445,1.9968686188423001e-16,21.53203578705866,0.14451025988882368,0.008775000000000002,0.001074653897773604,0.20307499999999998,0.011557370423468442
path,80,0.3,2.0,79.0,0.0,1.9750000000000003,9.984343094211501e-17,1.9748250000000003,0.0017404532228855229,158.0,0.0,472.0,0.0,0.0015419275185532101,9.750335052940919e-20,3.998458072481445,1.9968686188423001e-16,21.560988514002737,0.11994980931422135,0.009825000000000002,0.0009222721084936176,0.5333249999999999,0.013905403211474454
path,80,0.3,3.0,79.0,0.0,1.9750000000000003,9.984343094211501e-17,1.9751999999999998,0.0014083603007902796,158.0,0.0,472.0,0.0,0.0015419275185532101,9.750335052940919e-20,3.998458072481445,1.9968686188423001e-16,21.422337699468667,0.12236959378081436,0.010925,0.0013494796463042612,0.9823750000000002,0.0017600914300414203
random_geometric,10,0.1,0.5,14.45,1.8565626982764623,2.8899999999999997,0.3713125396552925,2.88835,0.3694277248083211,28.9,3.7131253965529245,136.6,31.766260605272773,0.30731757559278117,0.08013294323394955,6.218539202557539,0.5151977735556419,0.8008723030125653,0.09259149943016277,0.00975,0.0013703411023690798,0.5966750000000001,0.023578949098272968
random_geometric,10,0.1,1.0,14.7,1.296223177664938,2.94,0.2592446355329876,2.926075,0.2588947259826503,29.4,2.592446355329876,136.9,22.203070797574494,0.30907652612056286,0.07620839148965165,6.274696687840615,0.4052259357072128,0.8089127458595504,0.06599439998782512,0.01105,0.0012084343067309085,0.9879999999999999,0.006166996027240497
random_geometric,10,0.1,1.5,14.75,1.5106997333059027,2.9499999999999997,0.30213994666118066,2.9487499999999995,0.2989245328154706,29.5,3.0213994666118054,136.7,26.858023143148387,0.34581687932629585,0.09105509850692069,6.388905221470749,0.43112866598676625,0.8114105049742346,0.08029797924500479,0.010300000000000002,0.0013683108295689942,1.0,0.0
random_geometric,10,0.1,2.0,13.1,1.2140680636430128,2.62,0.24281361272860258,2.6293499999999996,0.2434880545047874,26.2,2.4281361272860256,113.2,18.903480849053334,0.23994637386534517,0.037259911993694654,6.186959059821843,0.455065196213854,0.733781267857527,0.06303353422019059,0.010725000000000002,0.001904375833649827,1.0,0.0
random_geometric,10,0.1,3.0,13.15,0.9879623900789575,2.63,0.19759247801579147,2.635775,0.201646062534672,26.3,1.975924780157915,109.0,14.26334632619753,0.24178646660471798,0.05825465415891899,5.732062268114553,0.2689562368297455,0.7234661193944739,0.047157986788605985,0.010075000000000004,0.0013076280454560301,1.0,0.0
random_geometric,10,0.2,0.5,14.3,1.3719999999999999,2.86,0.2744,2.87225,0.27352322622248715,28.6,2.7439999999999998,130.5,24.271158626086056,0.33441055409049714,0.10653640219658411,6.2719813872053605,0.4345781085900481,3.18776486347206,0.2858530431258379,0.0099,0.0010982077264918126,0.100975,0.006281693783484967
random_geometric,10,0.2,1.0,13.45,1.3069030487941207,2.69,0.26138060975882416,2.6918250000000006,0.2661475544575543,26.9,2.6138060975882413,116.5,20.942284900222923,0.2599303389191976,0.04058807106146672,5.963917641877539,0.38846243979680967,2.9809378800288884,0.25801856435302745,0.010600000000000002,0.001127728597435431,0.60145,0.018285519603169455
random_geometric,10,0.2,1.5,13.9,1.3482148821389908,2.78,0.2696429764277981,2.777925,0.27691081790761285,27.8,2.6964297642779815,123.6,23.51243387074838,0.26941613327624964,0.051232906140994613,6.011619607431027,0.4220415742592097,3.0557107916771047,0.2827365809207079,0.010375000000000002,0.0007620123980204271,0.9154,0.015757274717612676
random_geometric,10,0.2,2.0,14.55,1.4394223256497543,2.9100000000000006,0.2878844651299508,2.9102999999999994,0.2843982376857087,29.1,2.8788446512995085,136.6,27.051288892340086,0.3032390525506417,0.060676695037910545,6.288190388804882,0.40751452520063947,3.2504152076090898,0.27128010830735355,0.01,0.0009538619562488839,0.9893249999999998,0.004357405378385046
random_geometric,10,0.2,3.0,14.1,1.7867769277315189,2.8200000000000007,0.3573553855463037,2.80875,0.35733485017631045,28.2,3.5735538554630377,129.1,31.213269229608095,0.2928812672080433,0.0871994053100603,6.074325334680159,0.5330289598690505,3.1084451582401327,0.3602929522736062,0.010475000000000002,0.0009228200200871698,1.0,0.0
random_geometric,10,0.3,0.5,14.1,1.1888248067114981,2.82,0.2377649613422997,2.8193,0.23836887931103756,28.2,2.3776496134229963,126.6,21.710646895741704,0.2564608306254334,0.032968436049556765,6.173089567987813,0.45557081752265033,6.982331944607843,0.5003516144416684,0.010125,0.0015146678461664545,0.038825000000000005,0.002976119789255802
random_geometric,10,0.3,1.0,14.15,1.6291845554722992,2.8299999999999996,0.32583691109445984,2.825525,0.3244738840564587,28.3,3.2583691109445985,131.3,28.27220663850854,0.30284322412607734,0.09932815554574309,6.252112879793212,0.5323128222350285,7.015566422406401,0.7297913931443707,0.011375000000000001,0.0013374397182677057,0.22817500000000002,0.012107384460472218
random_geometric,10,0.3,1.5,14.4,1.2264948773682367,2.88,0.2452989754736474,2.8837750000000004,0.24166791712018895,28.8,2.4529897547364734,130.6,20.309471039264825,0.3084608904201894,0.07634676261928605,6.1873484809443955,0.4174476317760688,7.161027077426866,0.5833502750606484,0.010225000000000001,0.0008575184208547727,0.60955,0.018599751039646797
random_geometric,10,0.3,2.0,14.2,1.1691025798043828,2.84,0.23382051596087655,2.84155,0.24137672028725468,28.4,2.3382051596087656,126.5,20.273151028677777,0.34794900814576696,0.07054250622415524,6.086074584283059,0.33872605588641563,7.024900615675195,0.5408773458884398,0.010900000000000002,0.001361273861614844,0.851125,0.020198197411754607
random_geometric,10,0.3,3.0,16.15,1.6599207970959273,3.2300000000000004,0.3319841594191854,3.2298250000000004,0.33292206527014223,32.3,3.3198415941918547,163.4,31.35239118220659,0.4141357494466361,0.10283813355620289,6.868050861392123,0.5054751502963479,7.996181380390913,0.7567701209413529,0.010225000000000001,0.0009498126962168576,0.9842500000000003,0.008441813037992556
random_geometric,20,0.1,0.5,53.75,4.640113315313255,5.375,0.4640113315313254,5.388675000000001,0.4748250198020873,107.5,9.28022663062651,805.8,141.24656955610786,0.35546268999698827,0.10473255097414495,10.338709039892839,0.9150102483224227,2.2144534396069995,0.20028826266478608,0.0103,0.0014350260588134572,0.5388499999999999,0.019838787266628126
random_geometric,20,0.1,1.0,52.25,3.325242373437651,5.2250000000000005,0.3325242373437651,5.214650000000001,0.31988230061136713,104.5,6.650484746875302,766.4,94.5326339597518,0.340297997636536,0.0959498821649295,10.358897276340922,0.5860264551763443,2.1764727434907027,0.13766198730763954,0.009450000000000004,0.0014775455465417177,0.9567500000000001,0.014668244647967649
random_geometric,20,0.1,1.5,51.45,3.6013815770004003,5.1450000000000005,0.36013815770004004,5.150425,0.36096847190586134,102.9,7.202763154000801,727.2,92.10239563030977,0.3853664113630809,0.13552764592693725,10.408271556471242,0.5584100403969282,2.1197319054737163,0.14677980920815772,0.0099,0.0010959039527642057,0.9998500000000001,0.00012517860923706082
random_geometric,20,0.1,2.0,51.15,4.1340743506669195,5.115,0.4134074350666918,5.118824999999999,0.40130875791530685,102.3,8.268148701333839,740.4,140.73452264608372,0.32917059362783846,0.07743429898339228,10.188120147810945,0.8500271001630452,2.1302314982839077,0.1813277672350636,0.010525000000000001,0.0017681143538869459,1.0,0.0
random_geometric,20,0.1,3.0,53.25,3.2358750545132384,5.325,0.3235875054513238,5.31835,0.334286938114391,106.5,6.471750109026477,782.7,92.14140826268925,0.36243886168208406,0.08579410155903733,10.540233259491396,0.5162192599187161,2.2250076844175233,0.13346594198221304,0.009575,0.0012113066237918891,1.0,0.0
random_geometric,20,0.2,0.5,51.35,3.023991471722867,5.135,0.3023991471722868,5.12795,0.29958684193191276,102.7,6.047982943445734,718.9,83.2886397207105,0.31989090080707416,0.06984916341417906,10.028191165641669,0.5716795035371238,8.441549243606747,0.47935200408898315,0.010625,0.001594333964222579,0.07577500000000001,0.005835765854218548
random_geometric,20,0.2,1.0,53.4,4.738261195617516,5.340000000000001,0.4738261195617516,5.319450000000001,0.4706356293732753,106.8,9.476522391235031,776.6,128.09469156674268,0.4518925269005786,0.14886626153274865,10.267590958183813,0.691314144209766,8.742561778536848,0.7782497685939153,0.011125,0.0015180013695299277,0.5458,0.01670399639544224
random_geometric,20,0.2,1.5,51.2,2.369130597808758,5.12,0.2369130597808758,5.1320749999999995,0.24151069026911245,102.4,4.738261195617516,717.1,64.69373729715794,0.3368087425671159,0.08985793575886879,10.16861468955246,0.5138030353406364,8.425764613107283,0.40142660858807394,0.011300000000000001,0.0011023423863945835,0.893575,0.017902147079404514
random_geometric,20,0.2,2.0,53.85,4.027549627254765,5.385000000000001,0.4027549627254765,5.383925,0.4041297861416487,107.7,8.05509925450953,792.4,116.61643709727697,0.4425377111303842,0.14587722473819748,10.610795920834672,0.7533539001025015,8.881453065608348,0.6485517092859304,0.0098,0.0009758649604595051,0.9774499999999999,0.011970640302972848
random_geometric,20,0.2,3.0,52.45,5.062312743775267,5.244999999999999,0.5062312743775268,5.234825,0.494869344175601,104.9,10.124625487550533,776.5,160.88192036070234,0.4298098716013817,0.13833703579395565,10.381786921604638,0.7894143800424553,8.668874662694332,0.7992333392110382,0.010450000000000001,0.0013839218870563771,0.9994250000000001,0.0006603767266133966
random_geometric,20,0.3,0.5,51.15,3.544224389949907,5.115,0.35442243899499065,5.11725,0.35955625443330175,102.3,7.088448779899814,717.3,99.22539543780853,0.376710262234924,0.12339386563224496,9.943210581738626,0.6934815053970461,18.844451736698545,1.3493990681372297,0.01105,0.001261640452577099,0.029825,0.0024672440516751307
random_geometric,20,0.3,1.0,51.45,2.5613556854463653,5.1450000000000005,0.25613556854463654,5.1346,0.24998463177858288,102.9,5.1227113708927305,728.3,71.49838558942947,0.36422674817518585,0.07518052178191087,10.14131329432506,0.5386346769405151,19.154351939280286,0.9649248390515996,0.010450000000000001,0.0017120869997569756,0.17329999999999998,0.009749166053403856
random_geometric,20,0.3,1.5,53.1,4.354692955518461,5.3100000000000005,0.43546929555184605,5.311525,0.42627522641567717,106.2,8.709385911036922,796.7,144.99462433882812,0.3354642563391028,0.10136058476715722,10.6102183431093,0.7398732102526663,19.655923445137716,1.5663334538001894,0.011750000000000002,0.0018884164906358082,0.5367499999999998,0.019830810716766234
random_geometric,20,0.3,2.0,53.95,4.434232835802069,5.395,0.4434232835802069,5.403074999999999,0.45499522642556656,107.9,8.868465671604138,817.4,129.76889061631633,0.3712494930628937,0.11337426749547458,10.687450376678871,0.7994822304743998,20.070399874896278,1.4727734358317903,0.010075000000000004,0.0012743471187032867,0.8119999999999999,0.019399753389642543
random_geometric,20,0.3,3.0,51.8,2.1404703860797074,5.180000000000001,0.21404703860797067,5.1916,0.2211679626299766,103.6,4.280940772159415,733.6,57.88341607058103,0.37439736778175237,0.09370460786343027,10.228904021303695,0.4892514744637221,19.276814950152232,0.8456434826936178,0.010350000000000002,0.0011834980265920888,0.9718750000000002,0.011026604561599852
random_geometric,40,0.1,0.5,211.45,8.357382856524303,10.5725,0.4178691428262152,10.566650000000001,0.4185891032079323,422.9,16.714765713048607,5514.6,457.4513592264267,0.8635145843434253,0.16078461617665082,18.854199063275537,0.8286978990148922,7.065109761476606,0.2742508023675171,0.010125,0.0012971489992733255,0.413675,0.00929037252383234
random_geometric,40,0.1,1.0,222.8,8.155504231079638,11.14,0.40777521155398205,11.1341,0.3923330108402138,445.6,16.311008462159275,6058.5,491.0948809815837,1.0310081146737564,0.17985743246476832,19.862363715880686,0.81170400566971,7.421777445617754,0.288345591706728,0.010325,0.0016464291664083214,0.9721250000000001,0.009568744500496893
random_geometric,40,0.1,1.5,217.6,8.709153756703042,10.879999999999999,0.43545768783515215,10.843875,0.4526283254500727,435.2,17.418307513406084,5792.8,480.37309722295953,0.9079656243952818,0.13734111768788726,19.4738656444135,0.8443310307205885,7.246018278976647,0.28603026573653034,0.010525000000000003,0.001215888217680695,0.9963,0.0032193527953693775
random_geometric,40,0.1,2.0,213.35,7.9301000325541775,10.6675,0.39650500162770885,10.63795,0.3944283772563184,426.7,15.860200065108355,5579.2,438.9395385061592,0.989687191053995,0.15238354267845025,19.459711259094295,1.0404485733243727,7.075933457285008,0.26156739660115824,0.010700000000000001,0.0009549212147165806,0.9985000000000002,0.0014794259199539432
random_geometric,40,0.1,3.0,215.2,11.102559818632626,10.760000000000002,0.5551279909316315,10.74905,0.5680057596574177,430.4,22.205119637265252,5654.0,581.9958846951628,1.067223702909145,0.20181989847610118,19.52584219577948,1.0358866559041835,7.149523859326441,0.37054238964201924,0.010275000000000003,0.0016000305753657528,1.0,0.0
random_geometric,40,0.2,0.5,213.15,7.96317644899915,10.6575,0.3981588224499576,10.640875,0.3951406261836278,426.3,15.9263528979983,5626.6,445.23986535846166,0.9487278980741269,0.13998212948854974,19.69602748620358,0.7657628675727505,28.51622228424809,1.0944440340953168,0.010799999999999999,0.0015967495931290838,0.051750000000000004,0.004796523192567936
random_geometric,40,0.2,1.0,216.25,10.76721490646979,10.8125,0.5383607453234895,10.829225000000001,0.5194528145218622,432.5,21.53442981293958,5786.8,641.9802864695916,0.8485128467421725,0.16127236670821096,19.16381859685544,1.0383162918752775,29.014411895270058,1.5833464095387282,0.009425000000000003,0.0015219919600036622,0.411775,0.015034798895964827
random_geometric,40,0.2,1.5,211.9,9.380343120197233,10.595,0.46901715600986177,10.61205,0.48896206017903504,423.8,18.760686240394467,5471.3,506.28645066935013,1.119797705860044,0.1663399321007455,19.198983922748134,0.935727876729447,28.218873070136304,1.251554320788976,0.009950000000000002,0.0010177011245681947,0.8767250000000001,0.01152478486841112
random_geometric,40,0.2,2.0,222.6,10.067047818972238,11.129999999999999,0.5033523909486118,11.1427,0.5173840045060698,445.2,20.134095637944476,6126.1,571.2549618397431,1.1567829643169376,0.17150033607727022,20.492352023143575,1.0401778324579818,29.5926939467588,1.3406314640831363,0.012025000000000003,0.0014751060443592735,0.9733249999999998,0.007623365367494591
random_geometric,40,0.2,3.0,222.3,10.993210191558672,11.115,0.5496605095779336,11.10455,0.5362372009728137,444.6,21.986420383117345,6094.0,635.0827899813742,1.009924367879353,0.2051711322229225,19.886999842729484,0.9806464924337435,29.531997794426736,1.5806408401882888,0.0114,0.0016515253555425661,0.997025,0.0026262258190474703
random_geometric,40,0.3,0.5,213.75,10.024252643096721,10.6875,0.501212632154836,10.685224999999999,0.5045906281364184,427.5,20.048505286193443,5616.7,517.2396062915441,1.0995611189915082,0.20259180032383178,19.543543246152602,1.0562403742185884,63.95422983321676,2.9051744998748426,0.0105,0.0012497654516790448,0.023850000000000003,0.0033142795041424837
random_geometric,40,0.3,1.0,210.95,7.401535815021949,10.5475,0.3700767907510975,10.54965,0.3773262380350513,421.9,14.803071630043897,5450.3,375.50721321377955,0.8585490277554013,0.14833831458608357,19.453646878855793,0.7528566119506812,63.566867781277416,2.3914027968272,0.010575000000000001,0.0015335718712243412,0.11384999999999998,0.006941344037910205
random_geometric,40,0.3,1.5,224.3,13.524149503368914,11.215,0.6762074751684457,11.190125,0.6802601884091657,448.6,27.048299006737828,6230.2,771.6802257581213,1.0523870878494088,0.18824933262540908,19.941910190118683,1.0922361477403553,67.33980818510389,4.068754260863749,0.009925,0.0014470836552401378,0.41662499999999997,0.01487040486299797
random_geometric,40,0.3,2.0,208.5,8.512026662008104,10.425,0.4256013331004052,10.415925,0.42502422901406467,417.0,17.024053324016208,5360.5,473.2560993529157,0.9478390206297804,0.15424557193070312,19.02852364238816,0.8744742103345576,62.21411294353501,2.7462755004237827,0.011475,0.0013867952264123207,0.7641249999999999,0.012185744637420445
random_geometric,40,0.3,3.0,218.45,12.71774209519913,10.9225,0.6358871047599566,10.9207,0.6616398077287735,436.9,25.43548419039826,5865.9,728.455519823457,1.1395695181768966,0.18687485660564432,19.663535558681314,1.0497822870926405,65.59954744711833,3.6115727098434443,0.00995,0.0016054315045461996,0.98135,0.005652565528380162
