graph_type,num_sensors,noise,amplitude,num_edges,mean_degree,mean_anomaly_degree,trace_L,trace_L2,lambda_2,lambda_max,tau,pfa,pd,repetition
path,80,0.3,1.0,79,1.975,1.976,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.43108550045288,0.015,0.0565,15
path,80,0.3,1.0,79,1.975,1.9765,158.0,472.0,0.0015419275185532104,3.9984580724814456,20.791435032575542,0.0175,0.077,16
path,80,0.3,1.0,79,1.975,1.975,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.241486046478304,0.013,0.065,17
path,80,0.3,1.0,79,1.975,1.977,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.80602696619123,0.0065,0.049,18
path,80,0.3,1.0,79,1.975,1.9735,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.446021345036307,0.0065,0.05,19
path,80,0.3,1.5,79,1.975,1.974,158.0,472.0,0.0015419275185532104,3.9984580724814456,22.471109499126797,0.004,0.1395,0
path,80,0.3,1.5,79,1.975,1.9795,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.728950667469913,0.0115,0.181,1
path,80,0.3,1.5,79,1.975,1.9825,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.298208192952576,0.01,0.2275,2
path,80,0.3,1.5,79,1.975,1.9785,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.43144537365308,0.007,0.2325,3
path,80,0.3,1.5,79,1.975,1.977,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.31578736360034,0.0115,0.213,4
path,80,0.3,1.5,79,1.975,1.979,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.14752719013854,0.009,0.2405,5
path,80,0.3,1.5,79,1.975,1.977,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.78457450777903,0.007,0.184,6
path,80,0.3,1.5,79,1.975,1.974,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.76758497425279,0.008,0.181,7
path,80,0.3,1.5,79,1.975,1.9785,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.017255022155297,0.01,0.244,8
path,80,0.3,1.5,79,1.975,1.973,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.175766336645403,0.0095,0.239,9
path,80,0.3,1.5,79,1.975,1.9705,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.550823335706657,0.0085,0.1925,10
path,80,0.3,1.5,79,1.975,1.9715,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.71019436659371,0.005,0.185,11
path,80,0.3,1.5,79,1.975,1.9775,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.630320435667485,0.0095,0.211,12
path,80,0.3,1.5,79,1.975,1.969,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.687523771560354,0.0105,0.1905,13
path,80,0.3,1.5,79,1.975,1.9755,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.663507390249745,0.0105,0.1915,14
path,80,0.3,1.5,79,1.975,1.969,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.22865458831207,0.0125,0.2065,15
path,80,0.3,1.5,79,1.975,1.978,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.784714715423608,0.0055,0.1795,16
path,80,0.3,1.5,79,1.975,1.9805,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.345161163645994,0.01,0.1925,17
path,80,0.3,1.5,79,1.975,1.9745,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.659682842973062,0.005,0.207,18
path,80,0.3,1.5,79,1.975,1.976,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.241924003266828,0.011,0.2235,19
path,80,0.3,2.0,79,1.975,1.9805,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.599640219076555,0.0105,0.537,0
path,80,0.3,2.0,79,1.975,1.9775,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.275888724484247,0.013,0.551,1
path,80,0.3,2.0,79,1.975,1.9755,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.98972243163027,0.01,0.4795,2
path,80,0.3,2.0,79,1.975,1.9775,158.0,472.0,0.0015419275185532104,3.9984580724814456,22.233332708191067,0.0055,0.458,3
path,80,0.3,2.0,79,1.975,1.9695,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.280250073926354,0.0145,0.548,4
path,80,0.3,2.0,79,1.975,1.976,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.601421586923966,0.01,0.5215,5
path,80,0.3,2.0,79,1.975,1.969,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.241993549994714,0.012,0.579,6
path,80,0.3,2.0,79,1.975,1.975,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.317078939438666,0.0085,0.543,7
path,80,0.3,2.0,79,1.975,1.971,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.180408953999475,0.012,0.587,8
path,80,0.3,2.0,79,1.975,1.98,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.536820624065996,0.01,0.527,9
path,80,0.3,2.0,79,1.975,1.972,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.1665274081509,0.011,0.57,10
path,80,0.3,2.0,79,1.975,1.975,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.750094056867642,0.008,0.517,11
path,80,0.3,2.0,79,1.975,1.9825,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.64424476999953,0.007,0.5465,12
path,80,0.3,2.0,79,1.975,1.9775,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.80370660833888,0.0085,0.498,13
path,80,0.3,2.0,79,1.975,1.978,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.533323836411668,0.0095,0.5415,14
path,80,0.3,2.0,79,1.975,1.9725,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.551792502332535,0.01,0.541,15
path,80,0.3,2.0,79,1.975,1.972,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.78066685305372,0.011,0.4965,16
path,80,0.3,2.0,79,1.975,1.968,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.500666538761905,0.008,0.5455,17
path,80,0.3,2.0,79,1.975,1.9745,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.64284958201803,0.0085,0.536,18
path,80,0.3,2.0,79,1.975,1.973,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.58934031238866,0.009,0.5435,19
path,80,0.3,3.0,79,1.975,1.975,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.220978465531747,0.012,0.9825,0
path,80,0.3,3.0,79,1.975,1.9795,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.690114781002766,0.0065,0.9805,1
path,80,0.3,3.0,79,1.975,1.974,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.271096628710602,0.0125,0.9825,2
path,80,0.3,3.0,79,1.975,1.9715,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.827521761751253,0.007,0.9765,3
path,80,0.3,3.0,79,1.975,1.9745,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.489173719902286,0.012,0.985,4
path,80,0.3,3.0,79,1.975,1.9735,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.532979378756956,0.0115,0.9775,5
path,80,0.3,3.0,79,1.975,1.975,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.65124878776806,0.0125,0.9805,6
path,80,0.3,3.0,79,1.975,1.982,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.44796393761245,0.007,0.986,7
path,80,0.3,3.0,79,1.975,1.978,158.0,472.0,0.0015419275185532104,3.9984580724814456,20.89135121294961,0.0175,0.986,8
path,80,0.3,3.0,79,1.975,1.9755,158.0,472.0,0.0015419275185532104,3.9984580724814456,20.804590407821554,0.013,0.988,9
path,80,0.3,3.0,79,1.975,1.976,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.369120488163624,0.0135,0.985,10
path,80,0.3,3.0,79,1.975,1.978,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.408681107335447,0.009,0.9845,11
path,80,0.3,3.0,79,1.975,1.9715,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.73569001261853,0.01,0.975,12
path,80,0.3,3.0,79,1.975,1.978,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.24828760961916,0.015,0.99,13
path,80,0.3,3.0,79,1.975,1.976,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.683964633952392,0.0055,0.98,14
path,80,0.3,3.0,79,1.975,1.969,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.588750115222858,0.0085,0.9825,15
path,80,0.3,3.0,79,1.975,1.9715,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.282506039001476,0.014,0.9795,16
path,80,0.3,3.0,79,1.975,1.979,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.76706263977347,0.011,0.985,17
path,80,0.3,3.0,79,1.975,1.973,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.135886950323854,0.011,0.984,18
path,80,0.3,3.0,79,1.975,1.9735,158.0,472.0,0.0015419275185532104,3.9984580724814456,21.39978531155518,0.0095,0.977,19
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5364286226959676,0.0115,0.712,0
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5592722779727987,0.006,0.665,1
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5573926091566518,0.0085,0.667,2
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5463509145616744,0.01,0.684,3
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.519940778480706,0.0145,0.7245,4
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.522290695315186,0.016,0.724,5
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5726337162854845,0.008,0.6555,6
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5437310578872668,0.009,0.6805,7
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5379558070129103,0.0125,0.7105,8
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5391390807535364,0.0095,0.6865,9
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5160502235936671,0.0145,0.714,10
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5622333893329983,0.007,0.6605,11
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5367570710959307,0.0125,0.6985,12
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5656926698328179,0.01,0.6485,13
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5289409685187021,0.014,0.7185,14
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.564046881782845,0.007,0.6665,15
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5566495300363883,0.008,0.65,16
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5456849094462856,0.0095,0.6745,17
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5185774379304974,0.0185,0.741,18
ring,10,0.1,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5432363766427938,0.012,0.7,19
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5235321283497272,0.0135,1.0,0
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5303336202582976,0.015,1.0,1
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5564813657565317,0.006,1.0,2
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5646247042872904,0.0075,1.0,3
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5365200942943636,0.0135,1.0,4
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5320602511111764,0.012,1.0,5
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5195898083065521,0.017,1.0,6
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5485018436325787,0.009,1.0,7
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5497753333099533,0.0075,1.0,8
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5253792401475967,0.0115,1.0,9
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5354423777698666,0.0145,1.0,10
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5280269277718211,0.0125,1.0,11
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.556633493228217,0.0095,1.0,12
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5621934754092544,0.008,1.0,13
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5306888647677871,0.009,1.0,14
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.534364847619732,0.012,1.0,15
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5537381672836734,0.013,1.0,16
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5575546622329172,0.012,1.0,17
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5776029016510865,0.0045,1.0,18
ring,10,0.1,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5828683425685689,0.0045,1.0,19
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5108754865139205,0.0175,1.0,0
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5154701305597369,0.02,1.0,1
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5212045668281567,0.015,1.0,2
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5528796201450188,0.01,1.0,3
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5340702497486054,0.017,1.0,4
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5650552761703278,0.0075,1.0,5
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5602036724147154,0.0075,1.0,6
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5250001121471207,0.011,1.0,7
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.551750311777681,0.007,1.0,8
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5207259546503824,0.014,1.0,9
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5442037523834437,0.0095,1.0,10
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5317510637085844,0.0115,1.0,11
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5787177683583752,0.0075,1.0,12
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5348995854398608,0.0125,1.0,13
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5396889600073013,0.01,1.0,14
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5485069315497009,0.007,1.0,15
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5343262703084822,0.0115,1.0,16
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5515582258760274,0.0125,1.0,17
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5143674679155944,0.015,1.0,18
ring,10,0.1,1.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5559734135893936,0.007,1.0,19
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5397589123223926,0.0105,1.0,0
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5775624786485837,0.007,1.0,1
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5991642232208824,0.0065,1.0,2
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5492125182582664,0.01,1.0,3
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5383942431630547,0.0095,1.0,4
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5500828027266612,0.0105,1.0,5
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5563040672120773,0.008,1.0,6
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5468333923987854,0.0075,1.0,7
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5838398744828959,0.006,1.0,8
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5648277477308393,0.01,1.0,9
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5042645928094833,0.018,1.0,10
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5536108068919176,0.007,1.0,11
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5351726242814087,0.009,1.0,12
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5113736080262946,0.0145,1.0,13
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5624212065285035,0.011,1.0,14
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5724311479256676,0.005,1.0,15
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5500344066077187,0.0105,1.0,16
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5282755889246753,0.0105,1.0,17
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5427158432181288,0.011,1.0,18
ring,10,0.1,2.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5408990406227793,0.0095,1.0,19
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5356173014613901,0.0125,1.0,0
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5676792523039506,0.0085,1.0,1
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5746154152892804,0.008,1.0,2
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5483193031777106,0.009,1.0,3
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5336200620807218,0.0085,1.0,4
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5600105087926697,0.008,1.0,5
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5601749949336089,0.008,1.0,6
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.561375206616882,0.0085,1.0,7
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5717982336985656,0.0075,1.0,8
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5473079463596768,0.009,1.0,9
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5202488467415697,0.012,1.0,10
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.55371110929466,0.0075,1.0,11
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5227342883681063,0.0155,1.0,12
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5053543225295536,0.0195,1.0,13
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5377814108583645,0.013,1.0,14
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.540621832240769,0.0125,1.0,15
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5349829010674264,0.0085,1.0,16
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5557187441189133,0.0085,1.0,17
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5561160981415759,0.01,1.0,18
ring,10,0.1,3.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,0.5557408738339251,0.0075,1.0,19
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.275973562967798,0.007,0.075,0
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.2760883106682783,0.0095,0.078,1
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.131137625430188,0.014,0.106,2
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.184474854534953,0.009,0.0895,3
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.2138188846255207,0.0115,0.096,4
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.3600043323133297,0.007,0.0725,5
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.118496288599749,0.0115,0.1105,6
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.2471400918145252,0.01,0.0945,7
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.0828336837856254,0.0105,0.1225,8
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.2740867957108053,0.01,0.075,9
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.209754994546779,0.012,0.1025,10
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.096894706461207,0.014,0.132,11
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.2497757598977475,0.011,0.0865,12
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.26700894879017,0.0055,0.0695,13
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.167909533162267,0.013,0.1145,14
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.2095461092875692,0.006,0.09,15
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.23057229735548,0.012,0.106,16
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.148332452786255,0.013,0.104,17
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.0658352420838506,0.017,0.131,18
ring,10,0.2,0.5,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.1000794957501334,0.0095,0.108,19
ring,10,0.2,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.2405816717525138,0.0085,0.6625,0
ring,10,0.2,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.221884883582198,0.01,0.674,1
ring,10,0.2,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.2079451548999054,0.0105,0.656,2
ring,10,0.2,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.2493035512016286,0.0095,0.6645,3
ring,10,0.2,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.1534671343343543,0.008,0.7075,4
ring,10,0.2,1.0,10,2.0,2.0,20.0,60.0,0.38196601125010454,3.999999999999999,2.2281248673571117,0.006,0.6795,5
