split,graph_type,num_sensors,noise,amplitude,repetition,node_degree,trials,successes,observed_pd,num_edges,mean_degree,degree_std,degree_cv,trace_L,trace_L2,lambda_2,lambda_max,tau,pfa,R_mean,R_local,R_full
train,erdos_renyi,50,0.1,2.5,0,3.0,197,197,1.0,122,4.88,2.07499397589487,0.4252036835850143,244.0,1650.0,0.7168992996482668,11.90671494950322,4.029475371538692,0.0105,53.093685066487836,32.63956049169334,10.27493670658483
train,erdos_renyi,50,0.1,2.5,0,4.0,616,616,1.0,122,4.88,2.07499397589487,0.4252036835850143,244.0,1650.0,0.7168992996482668,11.90671494950322,4.029475371538692,0.0105,53.093685066487836,43.519413988924455,10.82870204560525
train,erdos_renyi,50,0.1,2.5,0,5.0,746,746,1.0,122,4.88,2.07499397589487,0.4252036835850143,244.0,1650.0,0.7168992996482668,11.90671494950322,4.029475371538692,0.0105,53.093685066487836,54.399267486155566,11.167838904560362
train,erdos_renyi,50,0.1,2.5,0,6.0,298,298,1.0,122,4.88,2.07499397589487,0.4252036835850143,244.0,1650.0,0.7168992996482668,11.90671494950322,4.029475371538692,0.0105,53.093685066487836,65.27912098338668,11.395071102426824
train,erdos_renyi,50,0.1,2.5,0,7.0,345,345,1.0,122,4.88,2.07499397589487,0.4252036835850143,244.0,1650.0,0.7168992996482668,11.90671494950322,4.029475371538692,0.0105,53.093685066487836,76.15897448061779,11.55726209134978
train,erdos_renyi,50,0.1,2.5,0,8.0,58,58,1.0,122,4.88,2.07499397589487,0.4252036835850143,244.0,1650.0,0.7168992996482668,11.90671494950322,4.029475371538692,0.0105,53.093685066487836,87.03882797784891,11.67854589667629
train,erdos_renyi,50,0.1,2.5,0,9.0,179,179,1.0,122,4.88,2.07499397589487,0.4252036835850143,244.0,1650.0,0.7168992996482668,11.90671494950322,4.029475371538692,0.0105,53.093685066487836,97.91868147508002,11.772523635414213
train,erdos_renyi,50,0.1,2.5,0,10.0,57,57,1.0,122,4.88,2.07499397589487,0.4252036835850143,244.0,1650.0,0.7168992996482668,11.90671494950322,4.029475371538692,0.0105,53.093685066487836,108.79853497231113,11.847409889606519
train,erdos_renyi,50,0.1,2.5,1,2.0,226,226,1.0,121,4.84,2.003596765818911,0.41396627392952706,242.0,1614.0,0.8985790138864223,11.770547441917381,3.8894814416951875,0.017,53.24252162553768,22.001041994023833,9.258497274378795
train,erdos_renyi,50,0.1,2.5,1,3.0,664,664,1.0,121,4.84,2.003596765818911,0.41396627392952706,242.0,1614.0,0.8985790138864223,11.770547441917381,3.8894814416951875,0.017,53.24252162553768,33.001562991035755,10.286062791822394
train,erdos_renyi,50,0.1,2.5,1,4.0,682,682,1.0,121,4.84,2.003596765818911,0.41396627392952706,242.0,1614.0,0.8985790138864223,11.770547441917381,3.8894814416951875,0.017,53.24252162553768,44.002083988047666,10.836023409053713
train,erdos_renyi,50,0.1,2.5,1,5.0,308,308,1.0,121,4.84,2.003596765818911,0.41396627392952706,242.0,1614.0,0.8985790138864223,11.770547441917381,3.8894814416951875,0.017,53.24252162553768,55.002604985059584,11.172977086982918
train,erdos_renyi,50,0.1,2.5,1,6.0,431,431,1.0,121,4.84,2.003596765818911,0.41396627392952706,242.0,1614.0,0.8985790138864223,11.770547441917381,3.8894814416951875,0.017,53.24252162553768,66.00312598207151,11.398860827414618
train,erdos_renyi,50,0.1,2.5,1,7.0,426,426,1.0,121,4.84,2.003596765818911,0.41396627392952706,242.0,1614.0,0.8985790138864223,11.770547441917381,3.8894814416951875,0.017,53.24252162553768,77.00364697908341,11.56016661532851
train,erdos_renyi,50,0.1,2.5,1,8.0,66,66,1.0,121,4.84,2.003596765818911,0.41396627392952706,242.0,1614.0,0.8985790138864223,11.770547441917381,3.8894814416951875,0.017,53.24252162553768,88.00416797609533,11.680840231375749
train,erdos_renyi,50,0.1,2.5,1,9.0,61,61,1.0,121,4.84,2.003596765818911,0.41396627392952706,242.0,1614.0,0.8985790138864223,11.770547441917381,3.8894814416951875,0.017,53.24252162553768,99.00468897310725,11.774380451540283
train,erdos_renyi,50,0.1,2.5,1,10.0,136,136,1.0,121,4.84,2.003596765818911,0.41396627392952706,242.0,1614.0,0.8985790138864223,11.770547441917381,3.8894814416951875,0.017,53.24252162553768,110.00520997011917,11.84894273017857
train,erdos_renyi,50,0.1,2.5,2,1.0,58,58,1.0,139,5.56,1.8238420984284796,0.32802915439361147,278.0,1990.0,0.7764976298401189,12.259035402666731,4.4968749135984085,0.009,55.08245304237846,9.90691601481627,6.595410768642613
train,erdos_renyi,50,0.1,2.5,2,3.0,428,428,1.0,139,5.56,1.8238420984284796,0.32802915439361147,278.0,1990.0,0.7764976298401189,12.259035402666731,4.4968749135984085,0.009,55.08245304237846,29.720748044448808,10.17160729953311
train,erdos_renyi,50,0.1,2.5,2,4.0,303,303,1.0,139,5.56,1.8238420984284796,0.32802915439361147,278.0,1990.0,0.7764976298401189,12.259035402666731,4.4968749135984085,0.009,55.08245304237846,39.62766405926508,10.760279901762921
train,erdos_renyi,50,0.1,2.5,2,5.0,714,714,1.0,139,5.56,1.8238420984284796,0.32802915439361147,278.0,1990.0,0.7764976298401189,12.259035402666731,4.4968749135984085,0.009,55.08245304237846,49.53458007408135,11.119658687154695
train,erdos_renyi,50,0.1,2.5,2,6.0,556,556,1.0,139,5.56,1.8238420984284796,0.32802915439361147,278.0,1990.0,0.7764976298401189,12.259035402666731,4.4968749135984085,0.009,55.08245304237846,59.441496088897615,11.35946469082191
train,erdos_renyi,50,0.1,2.5,2,7.0,610,610,1.0,139,5.56,1.8238420984284796,0.32802915439361147,278.0,1990.0,0.7764976298401189,12.259035402666731,4.4968749135984085,0.009,55.08245304237846,69.34841210371388,11.52993802064121
train,erdos_renyi,50,0.1,2.5,2,8.0,165,165,1.0,139,5.56,1.8238420984284796,0.32802915439361147,278.0,1990.0,0.7764976298401189,12.259035402666731,4.4968749135984085,0.009,55.08245304237846,79.25532811853016,11.656943649766516
train,erdos_renyi,50,0.1,2.5,2,9.0,116,116,1.0,139,5.56,1.8238420984284796,0.32802915439361147,278.0,1990.0,0.7764976298401189,12.259035402666731,4.4968749135984085,0.009,55.08245304237846,89.16224413334643,11.75503025554796
train,erdos_renyi,50,0.1,2.5,2,10.0,50,50,1.0,139,5.56,1.8238420984284796,0.32802915439361147,278.0,1990.0,0.7764976298401189,12.259035402666731,4.4968749135984085,0.009,55.08245304237846,99.0691601481627,11.83296234159555
train,erdos_renyi,50,0.1,2.5,3,1.0,122,122,1.0,120,4.8,1.979898987322333,0.4124789556921527,240.0,1588.0,0.626988633898613,11.96759036238721,3.9863631487211024,0.0095,53.2330080740757,11.090210015432437,6.912093050059513
train,erdos_renyi,50,0.1,2.5,3,2.0,399,399,1.0,120,4.8,1.979898987322333,0.4124789556921527,240.0,1588.0,0.626988633898613,11.96759036238721,3.9863631487211024,0.0095,53.2330080740757,22.180420030864873,9.271731704639478
train,erdos_renyi,50,0.1,2.5,3,3.0,296,296,1.0,120,4.8,1.979898987322333,0.4124789556921527,240.0,1588.0,0.626988633898613,11.96759036238721,3.9863631487211024,0.0095,53.2330080740757,33.270630046297306,10.294120813263326
train,erdos_renyi,50,0.1,2.5,3,4.0,443,443,1.0,120,4.8,1.979898987322333,0.4124789556921527,240.0,1588.0,0.626988633898613,11.96759036238721,3.9863631487211024,0.0095,53.2330080740757,44.360840061729746,10.841320305507143
train,erdos_renyi,50,0.1,2.5,3,5.0,608,608,1.0,120,4.8,1.979898987322333,0.4124789556921527,240.0,1588.0,0.626988633898613,11.96759036238721,3.9863631487211024,0.0095,53.2330080740757,55.45105007716218,11.176692410267403
train,erdos_renyi,50,0.1,2.5,3,6.0,587,587,1.0,120,4.8,1.979898987322333,0.4124789556921527,240.0,1588.0,0.626988633898613,11.96759036238721,3.9863631487211024,0.0095,53.2330080740757,66.54126009259461,11.401600203744849
train,erdos_renyi,50,0.1,2.5,3,7.0,357,357,1.0,120,4.8,1.979898987322333,0.4124789556921527,240.0,1588.0,0.626988633898613,11.96759036238721,3.9863631487211024,0.0095,53.2330080740757,77.63147010802706,11.562265689520494
train,erdos_renyi,50,0.1,2.5,3,8.0,66,66,1.0,120,4.8,1.979898987322333,0.4124789556921527,240.0,1588.0,0.626988633898613,11.96759036238721,3.9863631487211024,0.0095,53.2330080740757,88.72168012345949,11.682498092096344
train,erdos_renyi,50,0.1,2.5,3,9.0,64,64,1.0,120,4.8,1.979898987322333,0.4124789556921527,240.0,1588.0,0.626988633898613,11.96759036238721,3.9863631487211024,0.0095,53.2330080740757,99.81189013889193,11.77572203195272
train,erdos_renyi,50,0.1,2.5,3,10.0,58,58,1.0,120,4.8,1.979898987322333,0.4124789556921527,240.0,1588.0,0.626988633898613,11.96759036238721,3.9863631487211024,0.0095,53.2330080740757,110.90210015432436,11.850050151793576
train,erdos_renyi,50,0.1,2.5,4,1.0,57,57,1.0,122,4.88,2.0163333057805697,0.4131830544632315,244.0,1638.0,0.5304443974079057,11.786304230393755,4.080496550374123,0.006,53.28781253336417,10.919633715853314,6.870206268453455
train,erdos_renyi,50,0.1,2.5,4,2.0,239,239,1.0,122,4.88,2.0163333057805697,0.4131830544632315,244.0,1638.0,0.5304443974079057,11.786304230393755,4.080496550374123,0.006,53.28781253336417,21.839267431706627,9.24633104405843
train,erdos_renyi,50,0.1,2.5,4,3.0,491,491,1.0,122,4.88,2.0163333057805697,0.4131830544632315,244.0,1638.0,0.5304443974079057,11.786304230393755,4.080496550374123,0.006,53.28781253336417,32.75890114755994,10.278641389130517
train,erdos_renyi,50,0.1,2.5,4,4.0,769,769,1.0,122,4.88,2.0163333057805697,0.4131830544632315,244.0,1638.0,0.5304443974079057,11.786304230393755,4.080496550374123,0.006,53.28781253336417,43.678534863413255,10.831140850946543
train,erdos_renyi,50,0.1,2.5,4,5.0,376,376,1.0,122,4.88,2.0163333057805697,0.4131830544632315,244.0,1638.0,0.5304443974079057,11.786304230393755,4.080496550374123,0.006,53.28781253336417,54.59816857926657,11.169550844312054
train,erdos_renyi,50,0.1,2.5,4,6.0,382,382,1.0,122,4.88,2.0163333057805697,0.4131830544632315,244.0,1638.0,0.5304443974079057,11.786304230393755,4.080496550374123,0.006,53.28781253336417,65.51780229511988,11.396333924074456
train,erdos_renyi,50,0.1,2.5,4,7.0,338,338,1.0,122,4.88,2.0163333057805697,0.4131830544632315,244.0,1638.0,0.5304443974079057,11.786304230393755,4.080496550374123,0.006,53.28781253336417,76.43743601097319,11.558230022739204
train,erdos_renyi,50,0.1,2.5,4,8.0,234,234,1.0,122,4.88,2.0163333057805697,0.4131830544632315,244.0,1638.0,0.5304443974079057,11.786304230393755,4.080496550374123,0.006,53.28781253336417,87.35706972682651,11.679310524686192
train,erdos_renyi,50,0.1,2.5,4,9.0,52,52,1.0,122,4.88,2.0163333057805697,0.4131830544632315,244.0,1638.0,0.5304443974079057,11.786304230393755,4.080496550374123,0.006,53.28781253336417,98.27670344267982,11.773142476513042
train,erdos_renyi,50,0.1,2.5,4,10.0,62,62,1.0,122,4.88,2.0163333057805697,0.4131830544632315,244.0,1638.0,0.5304443974079057,11.786304230393755,4.080496550374123,0.006,53.28781253336417,109.19633715853314,11.847920770363238
train,erdos_renyi,50,0.1,2.5,5,2.0,248,248,1.0,120,4.8,1.685229954635272,0.35108957388234835,240.0,1534.0,0.990830501093714,10.931264246723504,3.9586329973658843,0.0105,54.16186085055891,22.56744202106621,9.29940092956971
train,erdos_renyi,50,0.1,2.5,5,3.0,358,358,1.0,120,4.8,1.685229954635272,0.35108957388234835,240.0,1534.0,0.990830501093714,10.931264246723504,3.9586329973658843,0.0105,54.16186085055891,33.85116303159931,10.310917395635332
train,erdos_renyi,50,0.1,2.5,5,4.0,1030,1030,1.0,120,4.8,1.685229954635272,0.35108957388234835,240.0,1534.0,0.990830501093714,10.931264246723504,3.9586329973658843,0.0105,54.16186085055891,45.13488404213242,10.852346418094205
train,erdos_renyi,50,0.1,2.5,5,5.0,236,236,1.0,120,4.8,1.685229954635272,0.35108957388234835,240.0,1534.0,0.990830501093714,10.931264246723504,3.9586329973658843,0.0105,54.16186085055891,56.41860505266553,11.184420708651059
train,erdos_renyi,50,0.1,2.5,5,6.0,719,719,1.0,120,4.8,1.685229954635272,0.35108957388234835,240.0,1534.0,0.990830501093714,10.931264246723504,3.9586329973658843,0.0105,54.16186085055891,67.70232606319863,11.407295994016419
train,erdos_renyi,50,0.1,2.5,5,7.0,172,172,1.0,120,4.8,1.685229954635272,0.35108957388234835,240.0,1534.0,0.990830501093714,10.931264246723504,3.9586329973658843,0.0105,54.16186085055891,78.98604707373174,11.566628961259259
train,erdos_renyi,50,0.1,2.5,5,8.0,184,184,1.0,120,4.8,1.685229954635272,0.35108957388234835,240.0,1534.0,0.990830501093714,10.931264246723504,3.9586329973658843,0.0105,54.16186085055891,90.26976808426484,11.685943598039652
train,erdos_renyi,50,0.1,2.5,5,9.0,53,53,1.0,120,4.8,1.685229954635272,0.35108957388234835,240.0,1534.0,0.990830501093714,10.931264246723504,3.9586329973658843,0.0105,54.16186085055891,101.55348909479795,11.778509857194983
train,erdos_renyi,50,0.1,2.5,6,1.0,111,111,1.0,121,4.84,2.1481154531356084,0.4438255068462001,242.0,1644.0,0.7091900238731834,12.029917359038038,4.054224249386884,0.01,52.75449554764615,10.899689162736808,6.865230861933544
train,erdos_renyi,50,0.1,2.5,6,2.0,351,351,1.0,121,4.84,2.1481154531356084,0.4438255068462001,242.0,1644.0,0.7091900238731834,12.029917359038038,4.054224249386884,0.01,52.75449554764615,21.799378325473615,9.243296973084519
train,erdos_renyi,50,0.1,2.5,6,3.0,387,387,1.0,121,4.84,2.1481154531356084,0.4438255068462001,242.0,1644.0,0.7091900238731834,12.029917359038038,4.054224249386884,0.01,52.75449554764615,32.699067488210424,10.276788547044417
train,erdos_renyi,50,0.1,2.5,6,4.0,569,569,1.0,121,4.84,2.1481154531356084,0.4438255068462001,242.0,1644.0,0.7091900238731834,12.029917359038038,4.054224249386884,0.01,52.75449554764615,43.59875665094723,10.829921242326638
train,erdos_renyi,50,0.1,2.5,6,5.0,512,512,1.0,121,4.84,2.1481154531356084,0.4438255068462001,242.0,1644.0,0.7091900238731834,12.029917359038038,4.054224249386884,0.01,52.75449554764615,54.498445813684036,11.168694776033785
train,erdos_renyi,50,0.1,2.5,6,6.0,414,414,1.0,121,4.84,2.1481154531356084,0.4438255068462001,242.0,1644.0,0.7091900238731834,12.029917359038038,4.054224249386884,0.01,52.75449554764615,65.39813497642085,11.39570246077301
train,erdos_renyi,50,0.1,2.5,6,7.0,347,347,1.0,121,4.84,2.1481154531356084,0.4438255068462001,242.0,1644.0,0.7091900238731834,12.029917359038038,4.054224249386884,0.01,52.75449554764615,76.29782413915765,11.557746026646335
train,erdos_renyi,50,0.1,2.5,6,8.0,69,69,1.0,121,4.84,2.1481154531356084,0.4438255068462001,242.0,1644.0,0.7091900238731834,12.029917359038038,4.054224249386884,0.01,52.75449554764615,87.19751330189446,11.678928191908458
train,erdos_renyi,50,0.1,2.5,6,9.0,176,176,1.0,121,4.84,2.1481154531356084,0.4438255068462001,242.0,1644.0,0.7091900238731834,12.029917359038038,4.054224249386884,0.01,52.75449554764615,98.09720246463127,11.772833043765068
train,erdos_renyi,50,0.1,2.5,6,10.0,64,64,1.0,121,4.84,2.1481154531356084,0.4438255068462001,242.0,1644.0,0.7091900238731834,12.029917359038038,4.054224249386884,0.01,52.75449554764615,108.99689162736807,11.847665321723783
train,erdos_renyi,50,0.1,2.5,7,1.0,51,51,1.0,120,4.8,2.04939015319192,0.4269562819149833,240.0,1602.0,0.6412078187481038,12.53143523844848,4.047552361248026,0.0085,52.999894000317994,11.04164458339958,6.900287587898739
train,erdos_renyi,50,0.1,2.5,7,2.0,222,222,1.0,120,4.8,2.04939015319192,0.4269562819149833,240.0,1602.0,0.6412078187481038,12.53143523844848,4.047552361248026,0.0085,52.999894000317994,22.08328916679916,9.264598426457333
train,erdos_renyi,50,0.1,2.5,7,3.0,592,592,1.0,120,4.8,2.04939015319192,0.4269562819149833,240.0,1602.0,0.6412078187481038,12.53143523844848,4.047552361248026,0.0085,52.999894000317994,33.12493375019874,10.28977952646648
train,erdos_renyi,50,0.1,2.5,7,4.0,688,688,1.0,120,4.8,2.04939015319192,0.4269562819149833,240.0,1602.0,0.6412078187481038,12.53143523844848,4.047552361248026,0.0085,52.999894000317994,44.16657833359832,10.838467165538619
train,erdos_renyi,50,0.1,2.5,7,5.0,423,423,1.0,120,4.8,2.04939015319192,0.4269562819149833,240.0,1602.0,0.6412078187481038,12.53143523844848,4.047552361248026,0.0085,52.999894000317994,55.20822291699791,11.174691391110686
train,erdos_renyi,50,0.1,2.5,7,6.0,353,353,1.0,120,4.8,2.04939015319192,0.4269562819149833,240.0,1602.0,0.6412078187481038,12.53143523844848,4.047552361248026,0.0085,52.999894000317994,66.24986750039749,11.400124909572916
train,erdos_renyi,50,0.1,2.5,7,7.0,358,358,1.0,120,4.8,2.04939015319192,0.4269562819149833,240.0,1602.0,0.6412078187481038,12.53143523844848,4.047552361248026,0.0085,52.999894000317994,77.29151208379707,11.561135276732236
train,erdos_renyi,50,0.1,2.5,7,8.0,188,188,1.0,120,4.8,2.04939015319192,0.4269562819149833,240.0,1602.0,0.6412078187481038,12.53143523844848,4.047552361248026,0.0085,52.999894000317994,88.33315666719665,11.6816053101538
train,erdos_renyi,50,0.1,2.5,7,9.0,68,68,1.0,120,4.8,2.04939015319192,0.4269562819149833,240.0,1602.0,0.6412078187481038,12.53143523844848,4.047552361248026,0.0085,52.999894000317994,99.37480125059624,11.774999585520021
train,erdos_renyi,50,0.1,2.5,7,11.0,57,57,1.0,120,4.8,2.04939015319192,0.4269562819149833,240.0,1602.0,0.6412078187481038,12.53143523844848,4.047552361248026,0.0085,52.999894000317994,121.4580904173954,11.910160097263784
train,erdos_renyi,50,0.1,2.5,8,2.0,201,201,1.0,131,5.24,1.8172506706560876,0.34680356310230676,262.0,1800.0,1.165116445324857,11.386026584966064,4.382167608247533,0.005,54.58333333333333,20.83333333333333,9.16544468883458
train,erdos_renyi,50,0.1,2.5,8,3.0,406,406,1.0,131,5.24,1.8172506706560876,0.34680356310230676,262.0,1800.0,1.165116445324857,11.386026584966064,4.382167608247533,0.005,54.58333333333333,31.249999999999996,10.228963604812142
train,erdos_renyi,50,0.1,2.5,8,4.0,442,442,1.0,131,5.24,1.8172506706560876,0.34680356310230676,262.0,1800.0,1.165116445324857,11.386026584966064,4.382167608247533,0.005,54.58333333333333,41.66666666666666,10.798355319767001
train,erdos_renyi,50,0.1,2.5,8,5.0,705,705,1.0,131,5.24,1.8172506706560876,0.34680356310230676,262.0,1800.0,1.165116445324857,11.386026584966064,4.382167608247533,0.005,54.58333333333333,52.08333333333333,11.146505859475337
train,erdos_renyi,50,0.1,2.5,8,6.0,503,503,1.0,131,5.24,1.8172506706560876,0.34680356310230676,262.0,1800.0,1.165116445324857,11.386026584966064,4.382167608247533,0.005,54.58333333333333,62.49999999999999,11.379321169395082
train,erdos_renyi,50,0.1,2.5,8,7.0,304,304,1.0,131,5.24,1.8172506706560876,0.34680356310230676,262.0,1800.0,1.165116445324857,11.386026584966064,4.382167608247533,0.005,54.58333333333333,72.91666666666666,11.545183430577552
train,erdos_renyi,50,0.1,2.5,8,8.0,331,331,1.0,131,5.24,1.8172506706560876,0.34680356310230676,262.0,1800.0,1.165116445324857,11.386026584966064,4.382167608247533,0.005,54.58333333333333,83.33333333333331,11.669000700233415
train,erdos_renyi,50,0.1,2.5,8,9.0,108,108,1.0,131,5.24,1.8172506706560876,0.34680356310230676,262.0,1800.0,1.165116445324857,11.386026584966064,4.382167608247533,0.005,54.58333333333333,93.74999999999999,11.764796346340471
train,erdos_renyi,50,0.1,2.5,9,1.0,65,65,1.0,116,4.64,1.6463292501805342,0.3548123384009772,232.0,1444.0,0.5731203112560393,10.971789456166293,3.7342220241124178,0.0095,53.963412248447035,11.630045743199792,7.037146079860078
train,erdos_renyi,50,0.1,2.5,9,2.0,186,186,1.0,116,4.64,1.6463292501805342,0.3548123384009772,232.0,1444.0,0.5731203112560393,10.971789456166293,3.7342220241124178,0.0095,53.963412248447035,23.260091486399585,9.346071946165297
train,erdos_renyi,50,0.1,2.5,9,3.0,462,462,1.0,116,4.64,1.6463292501805342,0.3548123384009772,232.0,1444.0,0.5731203112560393,10.971789456166293,3.7342220241124178,0.0095,53.963412248447035,34.890137229599375,10.339095341642837
train,erdos_renyi,50,0.1,2.5,9,4.0,869,869,1.0,116,4.64,1.6463292501805342,0.3548123384009772,232.0,1444.0,0.5731203112560393,10.971789456166293,3.7342220241124178,0.0095,53.963412248447035,46.52018297279917,10.870798270113207
train,erdos_renyi,50,0.1,2.5,9,5.0,532,532,1.0,116,4.64,1.6463292501805342,0.3548123384009772,232.0,1444.0,0.5731203112560393,10.971789456166293,3.7342220241124178,0.0095,53.963412248447035,58.15022871599896,11.197336908453424
