graph_type,num_sensors,noise,amplitude,num_edges_mean,num_edges_ci95,mean_degree_mean,mean_degree_ci95,mean_anomaly_degree_mean,mean_anomaly_degree_ci95,trace_L_mean,trace_L_ci95,trace_L2_mean,trace_L2_ci95,lambda_2_mean,lambda_2_ci95,lambda_max_mean,lambda_max_ci95,tau_mean,tau_ci95,pfa_mean,pfa_ci95,pd_mean,pd_ci95,gesnr,log_gesnr,pd_predicted,residual,abs_residual
ring,20,0.3,0.5,20.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,120.0,0.0,0.0978869674096931,0.0,4.0,0.0,7.648972291389256,0.1122663483910419,0.01125,0.0017880495106768,0.025725,0.0026549395770703,0.35860956909327935,-1.025521033579069,0.004692720971758468,0.021032279028241535,0.021032279028241535
ring,20,0.3,1.0,20.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,120.0,0.0,0.0978869674096931,0.0,4.0,0.0,7.695666243880906,0.0820283870846236,0.009825,0.0013680799261046,0.14805,0.008020984045155,1.4344382763731174,0.36077332754082164,0.1409966968350341,0.007053303164965885,0.007053303164965885
ring,20,0.3,1.5,20.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,120.0,0.0,0.0978869674096931,0.0,4.0,0.0,7.658582176685376,0.0898454277598855,0.011175,0.0015564732570783,0.5237499999999999,0.0141292004094543,3.2274861218395143,1.1717035437571506,0.566990311201209,-0.04324031120120908,0.04324031120120908
ring,20,0.3,2.0,20.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,120.0,0.0,0.0978869674096931,0.0,4.0,0.0,7.648293554565018,0.1139180533284366,0.01045,0.0019022844438367,0.8979999999999999,0.0086618392358302,5.7377531054924695,1.7470676886607124,0.8510634521752608,0.046936547824739105,0.046936547824739105
ring,20,0.3,3.0,20.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,120.0,0.0,0.0978869674096931,0.0,4.0,0.0,7.684850704452179,0.0638651926717909,0.00985,0.0006969649994987,0.9999,8.99309676772503e-05,12.909944487358057,2.557997904877041,0.9785339894279946,0.02136601057200538,0.02136601057200538
ring,40,0.1,0.5,40.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,240.0,0.0,0.0246233188097243,1.5600536084705472e-18,3.999999999999999,0.0,1.4112238628451357,0.0107153587381235,0.010075,0.0014781868516601,0.341325,0.0102028741332502,2.2821773229381916,0.8251299534771775,0.35025499365903273,-0.008929993659032742,0.008929993659032742
ring,40,0.1,1.0,40.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,240.0,0.0,0.0246233188097243,1.5600536084705472e-18,3.999999999999999,0.0,1.3931609586877278,0.0102561978457421,0.01105,0.0007686993800193,0.9992,0.0002400499947927,9.128709291752767,2.211424314597068,0.9494098690552106,0.049790130944789346,0.049790130944789346
ring,40,0.1,1.5,40.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,240.0,0.0,0.0246233188097243,1.5600536084705472e-18,3.999999999999999,0.0,1.4053147224446718,0.0154401303450147,0.010075,0.0012422096399053,1.0,0.0,20.539595906443726,3.0223545308133968,0.9933647561206966,0.006635243879303365,0.006635243879303365
ring,40,0.1,2.0,40.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,240.0,0.0,0.0246233188097243,1.5600536084705472e-18,3.999999999999999,0.0,1.40527363019176,0.0156359925912085,0.0094,0.0016206298970332,1.0,0.0,36.514837167011066,3.597718675716959,0.998471725805325,0.00152827419467505,0.00152827419467505
ring,40,0.1,3.0,40.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,240.0,0.0,0.0246233188097243,1.5600536084705472e-18,3.999999999999999,0.0,1.3948080584000744,0.0086596185321115,0.0105,0.0013638706529193,1.0,0.0,82.1583836257749,4.408648891933288,0.999808169229739,0.00019183077026097006,0.00019183077026097006
ring,40,0.2,0.5,40.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,240.0,0.0,0.0246233188097243,1.5600536084705472e-18,3.999999999999999,0.0,5.59419597738007,0.0569614080205801,0.010675,0.0015352190140343,0.04375,0.0044906427860139,0.5705443307345479,-0.5611644076427131,0.015248304975971289,0.02850169502402871,0.02850169502402871
ring,40,0.2,1.0,40.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,240.0,0.0,0.0246233188097243,1.5600536084705472e-18,3.999999999999999,0.0,5.5955846217237655,0.0305622404235478,0.010575,0.001023582228718,0.352175,0.0091162666960595,2.2821773229381916,0.8251299534771775,0.35025499365903273,0.001920006340967284,0.001920006340967284
ring,40,0.2,1.5,40.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,240.0,0.0,0.0246233188097243,1.5600536084705472e-18,3.999999999999999,0.0,5.619965630727692,0.05328381152075,0.010425,0.0015352190140343,0.896725,0.0078889999999999,5.134898976610931,1.6360601696935064,0.8113337428237364,0.08539125717626361,0.08539125717626361
ring,40,0.2,2.0,40.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,240.0,0.0,0.0246233188097243,1.5600536084705472e-18,3.999999999999999,0.0,5.611283600096405,0.0378551994315825,0.0107,0.0011777180432827,0.999125,0.0002742065107292,9.128709291752767,2.211424314597068,0.9494098690552106,0.04971513094478941,0.04971513094478941
ring,40,0.2,3.0,40.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,240.0,0.0,0.0246233188097243,1.5600536084705472e-18,3.999999999999999,0.0,5.591156274654088,0.0350897665462653,0.0105,0.0013804476771952,1.0,0.0,20.539595906443726,3.0223545308133968,0.9933647561206966,0.006635243879303365,0.006635243879303365
ring,40,0.3,0.5,40.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,240.0,0.0,0.0246233188097243,1.5600536084705472e-18,3.999999999999999,0.0,12.613910027191716,0.1054422417042416,0.01105,0.0014092572885258,0.0212,0.0019797583052909,0.2535752581042436,-1.3720946238590417,0.0019372637609457104,0.01926273623905429,0.01926273623905429
ring,40,0.3,1.0,40.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,240.0,0.0,0.0246233188097243,1.5600536084705472e-18,3.999999999999999,0.0,12.60655391145048,0.0945920030397127,0.01105,0.0013543869461863,0.091975,0.0053998262106537,1.0143010324169743,0.014199737260849039,0.06329648813929402,0.028678511860705982,0.028678511860705982
ring,40,0.3,1.5,40.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,240.0,0.0,0.0246233188097243,1.5600536084705472e-18,3.999999999999999,0.0,12.6237434263716,0.0925458057529848,0.0109,0.0009474815371066,0.34945,0.0121089760443278,2.282177322938192,0.8251299534771778,0.3502549936590329,-0.0008049936590329154,0.0008049936590329154
ring,40,0.3,2.0,40.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,240.0,0.0,0.0246233188097243,1.5600536084705472e-18,3.999999999999999,0.0,12.571368775900243,0.099628501500582,0.010425,0.0014713318527961,0.7646500000000002,0.0091833400757768,4.057204129667897,1.4004940983807397,0.701712432818141,0.06293756718185917,0.06293756718185917
ring,40,0.3,3.0,40.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,240.0,0.0,0.0246233188097243,1.5600536084705472e-18,3.999999999999999,0.0,12.633883591668477,0.0896158905347905,0.0102,0.001041026214342,0.999325,0.0002387303036791,9.128709291752768,2.2114243145970685,0.9494098690552106,0.04991513094478939,0.04991513094478939
ring,80,0.1,0.5,80.0,0.0,2.0,0.0,2.0,0.0,160.0,0.0,480.0,0.0,0.006165332533743,0.0,3.999999999999999,1.9968686188423e-16,2.4236787667021504,0.0156489877407816,0.010575,0.0017302584382565,0.2024749999999999,0.0111708857939311,1.6137430609197567,0.4785563631972049,0.1816186595045265,0.020856340495473413,0.020856340495473413
ring,80,0.1,1.0,80.0,0.0,2.0,0.0,2.0,0.0,160.0,0.0,480.0,0.0,0.006165332533743,0.0,3.999999999999999,1.9968686188423e-16,2.4159919991626344,0.011633745377394,0.01105,0.0012146924237067,0.98805,0.0014376654321283,6.454972243679027,1.8648507243170955,0.8853991589345492,0.10265084106545075,0.10265084106545075
ring,80,0.1,1.5,80.0,0.0,2.0,0.0,2.0,0.0,160.0,0.0,480.0,0.0,0.006165332533743,0.0,3.999999999999999,1.9968686188423e-16,2.4151047823748897,0.0146782374854055,0.0099,0.0016499943221592,1.0,0.0,14.523687548277811,2.6757809405334245,0.9840340448528543,0.015965955147145716,0.015965955147145716
ring,80,0.1,2.0,80.0,0.0,2.0,0.0,2.0,0.0,160.0,0.0,480.0,0.0,0.006165332533743,0.0,3.999999999999999,1.9968686188423e-16,2.4089115619732104,0.0164962223388227,0.009775,0.0010484650183658,1.0,0.0,25.819888974716108,3.251145085436986,0.9962958338284288,0.0037041661715712104,0.0037041661715712104
ring,80,0.1,3.0,80.0,0.0,2.0,0.0,2.0,0.0,160.0,0.0,480.0,0.0,0.006165332533743,0.0,3.999999999999999,1.9968686188423e-16,2.421251105258796,0.0166925794443196,0.010175,0.0014661695708635,1.0,0.0,58.094750193111246,4.062075301653315,0.9995341609735912,0.000465839026408843,0.000465839026408843
ring,80,0.2,0.5,80.0,0.0,2.0,0.0,2.0,0.0,160.0,0.0,480.0,0.0,0.006165332533743,0.0,3.999999999999999,1.9968686188423e-16,9.69389217757549,0.0671950903037297,0.009825,0.0019655047697728,0.02845,0.0036111930963252,0.4034357652299392,-0.9077379979226857,0.006334298041947336,0.022115701958052663,0.022115701958052663
ring,80,0.2,1.0,80.0,0.0,2.0,0.0,2.0,0.0,160.0,0.0,480.0,0.0,0.006165332533743,0.0,3.999999999999999,1.9968686188423e-16,9.649213813598417,0.0584997788018744,0.0106,0.001338809054425,0.2081249999999999,0.0094239638408519,1.6137430609197567,0.4785563631972049,0.1816186595045265,0.0265063404954734,0.0265063404954734
ring,80,0.2,1.5,80.0,0.0,2.0,0.0,2.0,0.0,160.0,0.0,480.0,0.0,0.006165332533743,0.0,3.999999999999999,1.9968686188423e-16,9.642598334349028,0.0540344144713918,0.009425,0.0011623273159801,0.7322750000000001,0.0112747027945424,3.630921887069453,1.2894865794135337,0.6390398412239576,0.09323515877604249,0.09323515877604249
ring,80,0.2,2.0,80.0,0.0,2.0,0.0,2.0,0.0,160.0,0.0,480.0,0.0,0.006165332533743,0.0,3.999999999999999,1.9968686188423e-16,9.642036099548289,0.0570295411005914,0.011075,0.0015499645327011,0.98825,0.0018160990582767,6.454972243679027,1.8648507243170955,0.8853991589345492,0.10285084106545073,0.10285084106545073
ring,80,0.2,3.0,80.0,0.0,2.0,0.0,2.0,0.0,160.0,0.0,480.0,0.0,0.006165332533743,0.0,3.999999999999999,1.9968686188423e-16,9.612073376022284,0.0497330959289311,0.0113,0.0015122046645108,1.0,0.0,14.523687548277811,2.6757809405334245,0.9840340448528543,0.015965955147145716,0.015965955147145716
ring,80,0.3,0.5,80.0,0.0,2.0,0.0,2.0,0.0,160.0,0.0,480.0,0.0,0.006165332533743,0.0,3.999999999999999,1.9968686188423e-16,21.776060041534706,0.1493597258812948,0.01035,0.0018771406587231,0.0157,0.0018694504680872,0.17930478454663967,-1.7186682141390144,0.0007984493553257691,0.01490155064467423,0.01490155064467423
ring,80,0.3,1.0,80.0,0.0,2.0,0.0,2.0,0.0,160.0,0.0,480.0,0.0,0.006165332533743,0.0,3.999999999999999,1.9968686188423e-16,21.68501780202364,0.0911984314967407,0.01035,0.0013397526087422,0.057525,0.0032139116926917,0.7172191381865587,-0.33237385301912364,0.02706600794984455,0.03045899205015545,0.03045899205015545
ring,80,0.3,1.5,80.0,0.0,2.0,0.0,2.0,0.0,160.0,0.0,480.0,0.0,0.006165332533743,0.0,3.999999999999999,1.9968686188423e-16,21.83214676806129,0.1603835808964046,0.0097,0.0015021433108448,0.199025,0.0122435973794254,1.6137430609197572,0.4785563631972052,0.1816186595045266,0.017406340495473405,0.017406340495473405
ring,80,0.3,2.0,80.0,0.0,2.0,0.0,2.0,0.0,160.0,0.0,480.0,0.0,0.006165332533743,0.0,3.999999999999999,1.9968686188423e-16,21.753493155685188,0.1430391762329047,0.0103,0.0013001169178193,0.542825,0.0152054284125941,2.8688765527462348,1.053920508100767,0.4919919375927747,0.05083306240722529,0.05083306240722529
ring,80,0.3,3.0,80.0,0.0,2.0,0.0,2.0,0.0,160.0,0.0,480.0,0.0,0.006165332533743,0.0,3.999999999999999,1.9968686188423e-16,21.70311812332709,0.15278802259572,0.009725,0.0014333960227008,0.98885,0.0019536713616864,6.454972243679029,1.8648507243170958,0.8853991589345493,0.10345084106545066,0.10345084106545066
