graph_type,n,noise_model,sigma,amplitude,pattern,repetition,detector,signal_location,alpha,threshold,pfa,pd,mean_degree,degree_cv,trace_L,trace_L2,lambda2,lambda_max,signal_norm,signal_euclidean_energy,signal_graph_energy,signal_mahalanobis_energy,signal_max_abs,rayleigh_quotient
barabasi_albert,40,correlated,0.3,1.5,high_frequency,0,max_abs,lambda_max,0.01,1.097985544005339,0.009,0.5325,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,1.5000000000000002,2.2500000000000004,33.79227506491386,38.97701194801545,1.0467177075811593,15.01878891773949
barabasi_albert,40,correlated,0.3,1.5,high_frequency,0,mahalanobis,lambda_max,0.01,64.1553051950282,0.0079,0.8249,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,1.5000000000000002,2.2500000000000004,33.79227506491386,38.97701194801545,1.0467177075811593,15.01878891773949
barabasi_albert,40,correlated,0.3,3.0,constant,0,laplacian,all,0.01,28.469414829802695,0.0113,0.0106,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,2.9999999999999996,8.999999999999996,-1.5798750608595148e-16,40.39406187439584,0.4743416490252569,-1.7554167342883506e-17
barabasi_albert,40,correlated,0.3,3.0,constant,0,euclidean,all,0.01,6.063477357523273,0.008,0.9943,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,2.9999999999999996,8.999999999999996,-1.5798750608595148e-16,40.39406187439584,0.4743416490252569,-1.7554167342883506e-17
barabasi_albert,40,correlated,0.3,3.0,constant,0,max_abs,all,0.01,1.097985544005339,0.009,0.4921,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,2.9999999999999996,8.999999999999996,-1.5798750608595148e-16,40.39406187439584,0.4743416490252569,-1.7554167342883506e-17
barabasi_albert,40,correlated,0.3,3.0,constant,0,mahalanobis,all,0.01,64.1553051950282,0.0079,0.8544,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,2.9999999999999996,8.999999999999996,-1.5798750608595148e-16,40.39406187439584,0.4743416490252569,-1.7554167342883506e-17
barabasi_albert,40,correlated,0.3,3.0,fiedler,0,laplacian,fiedler,0.01,28.469414829802695,0.0113,0.5064,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,3.0000000000000004,9.000000000000002,12.199365537631383,75.98398353057924,2.232795713901303,1.35548505973682
barabasi_albert,40,correlated,0.3,3.0,fiedler,0,euclidean,fiedler,0.01,6.063477357523273,0.008,0.9997,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,3.0000000000000004,9.000000000000002,12.199365537631383,75.98398353057924,2.232795713901303,1.35548505973682
barabasi_albert,40,correlated,0.3,3.0,fiedler,0,max_abs,fiedler,0.01,1.097985544005339,0.009,1.0,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,3.0000000000000004,9.000000000000002,12.199365537631383,75.98398353057924,2.232795713901303,1.35548505973682
barabasi_albert,40,correlated,0.3,3.0,fiedler,0,mahalanobis,fiedler,0.01,64.1553051950282,0.0079,0.9992,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,3.0000000000000004,9.000000000000002,12.199365537631383,75.98398353057924,2.232795713901303,1.35548505973682
barabasi_albert,40,correlated,0.3,3.0,cluster,0,laplacian,18;10;4;15;0;1;3;19,0.01,28.469414829802695,0.0113,0.9974,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,2.9999999999999996,8.999999999999998,36.0,71.57062150905915,1.0606601717798212,4.000000000000001
barabasi_albert,40,correlated,0.3,3.0,cluster,0,euclidean,18;10;4;15;0;1;3;19,0.01,6.063477357523273,0.008,0.9991,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,2.9999999999999996,8.999999999999998,36.0,71.57062150905915,1.0606601717798212,4.000000000000001
barabasi_albert,40,correlated,0.3,3.0,cluster,0,max_abs,18;10;4;15;0;1;3;19,0.01,1.097985544005339,0.009,0.9768,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,2.9999999999999996,8.999999999999998,36.0,71.57062150905915,1.0606601717798212,4.000000000000001
barabasi_albert,40,correlated,0.3,3.0,cluster,0,mahalanobis,18;10;4;15;0;1;3;19,0.01,64.1553051950282,0.0079,0.997,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,2.9999999999999996,8.999999999999998,36.0,71.57062150905915,1.0606601717798212,4.000000000000001
barabasi_albert,40,correlated,0.3,3.0,point,0,laplacian,32,0.01,28.469414829802695,0.0113,0.9941,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,3.0,9.0,27.0,115.50695308352925,3.0,3.0
barabasi_albert,40,correlated,0.3,3.0,point,0,euclidean,32,0.01,6.063477357523273,0.008,0.9999,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,3.0,9.0,27.0,115.50695308352925,3.0,3.0
barabasi_albert,40,correlated,0.3,3.0,point,0,max_abs,32,0.01,1.097985544005339,0.009,1.0,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,3.0,9.0,27.0,115.50695308352925,3.0,3.0
barabasi_albert,40,correlated,0.3,3.0,point,0,mahalanobis,32,0.01,64.1553051950282,0.0079,1.0,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,3.0,9.0,27.0,115.50695308352925,3.0,3.0
barabasi_albert,40,correlated,0.3,3.0,edge_bipolar,0,laplacian,5-32,0.01,28.469414829802695,0.0113,1.0,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,2.9999999999999996,8.999999999999998,76.49999999999999,132.44912657982454,2.1213203435596424,8.5
barabasi_albert,40,correlated,0.3,3.0,edge_bipolar,0,euclidean,5-32,0.01,6.063477357523273,0.008,1.0,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,2.9999999999999996,8.999999999999998,76.49999999999999,132.44912657982454,2.1213203435596424,8.5
barabasi_albert,40,correlated,0.3,3.0,edge_bipolar,0,max_abs,5-32,0.01,1.097985544005339,0.009,1.0,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,2.9999999999999996,8.999999999999998,76.49999999999999,132.44912657982454,2.1213203435596424,8.5
barabasi_albert,40,correlated,0.3,3.0,edge_bipolar,0,mahalanobis,5-32,0.01,64.1553051950282,0.0079,1.0,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,2.9999999999999996,8.999999999999998,76.49999999999999,132.44912657982454,2.1213203435596424,8.5
barabasi_albert,40,correlated,0.3,3.0,high_frequency,0,laplacian,lambda_max,0.01,28.469414829802695,0.0113,1.0,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,3.0000000000000004,9.000000000000002,135.16910025965544,155.9080477920618,2.0934354151623187,15.01878891773949
barabasi_albert,40,correlated,0.3,3.0,high_frequency,0,euclidean,lambda_max,0.01,6.063477357523273,0.008,1.0,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,3.0000000000000004,9.000000000000002,135.16910025965544,155.9080477920618,2.0934354151623187,15.01878891773949
barabasi_albert,40,correlated,0.3,3.0,high_frequency,0,max_abs,lambda_max,0.01,1.097985544005339,0.009,1.0,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,3.0000000000000004,9.000000000000002,135.16910025965544,155.9080477920618,2.0934354151623187,15.01878891773949
barabasi_albert,40,correlated,0.3,3.0,high_frequency,0,mahalanobis,lambda_max,0.01,64.1553051950282,0.0079,1.0,5.55,0.5344248630617618,222.0,1806.0,1.3554850597368209,15.018788917739492,3.0000000000000004,9.000000000000002,135.16910025965544,155.9080477920618,2.0934354151623187,15.01878891773949
barabasi_albert,40,correlated,0.3,0.75,constant,1,laplacian,all,0.01,28.245265798439437,0.0106,0.0109,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999998,-4.60796892750692e-17,2.458467483986426,0.11858541225631422,-8.191944760012305e-17
barabasi_albert,40,correlated,0.3,0.75,constant,1,euclidean,all,0.01,5.9486483023149805,0.0128,0.0758,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999998,-4.60796892750692e-17,2.458467483986426,0.11858541225631422,-8.191944760012305e-17
barabasi_albert,40,correlated,0.3,0.75,constant,1,max_abs,all,0.01,1.10140902142449,0.01,0.0219,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999998,-4.60796892750692e-17,2.458467483986426,0.11858541225631422,-8.191944760012305e-17
barabasi_albert,40,correlated,0.3,0.75,constant,1,mahalanobis,all,0.01,63.457969234644125,0.0102,0.0229,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999998,-4.60796892750692e-17,2.458467483986426,0.11858541225631422,-8.191944760012305e-17
barabasi_albert,40,correlated,0.3,0.75,fiedler,1,laplacian,fiedler,0.01,28.245265798439437,0.0106,0.0138,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999999,0.7983707323039695,3.9346346610620424,0.3123314463292042,1.4193257463181683
barabasi_albert,40,correlated,0.3,0.75,fiedler,1,euclidean,fiedler,0.01,5.9486483023149805,0.0128,0.0592,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999999,0.7983707323039695,3.9346346610620424,0.3123314463292042,1.4193257463181683
barabasi_albert,40,correlated,0.3,0.75,fiedler,1,max_abs,fiedler,0.01,1.10140902142449,0.01,0.0274,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999999,0.7983707323039695,3.9346346610620424,0.3123314463292042,1.4193257463181683
barabasi_albert,40,correlated,0.3,0.75,fiedler,1,mahalanobis,fiedler,0.01,63.457969234644125,0.0102,0.0284,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999999,0.7983707323039695,3.9346346610620424,0.3123314463292042,1.4193257463181683
barabasi_albert,40,correlated,0.3,0.75,cluster,1,laplacian,1;0;4;5;8;9;15;19,0.01,28.245265798439437,0.0106,0.0564,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999998,2.953125,5.466598950956716,0.2651650429449553,5.250000000000002
barabasi_albert,40,correlated,0.3,0.75,cluster,1,euclidean,1;0;4;5;8;9;15;19,0.01,5.9486483023149805,0.0128,0.0553,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999998,2.953125,5.466598950956716,0.2651650429449553,5.250000000000002
barabasi_albert,40,correlated,0.3,0.75,cluster,1,max_abs,1;0;4;5;8;9;15;19,0.01,1.10140902142449,0.01,0.0297,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999998,2.953125,5.466598950956716,0.2651650429449553,5.250000000000002
barabasi_albert,40,correlated,0.3,0.75,cluster,1,mahalanobis,1;0;4;5;8;9;15;19,0.01,63.457969234644125,0.0102,0.0452,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999998,2.953125,5.466598950956716,0.2651650429449553,5.250000000000002
barabasi_albert,40,correlated,0.3,0.75,point,1,laplacian,20,0.01,28.245265798439437,0.0106,0.0253,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.75,0.5625,1.6875,7.227562159688556,0.75,3.0
barabasi_albert,40,correlated,0.3,0.75,point,1,euclidean,20,0.01,5.9486483023149805,0.0128,0.0513,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.75,0.5625,1.6875,7.227562159688556,0.75,3.0
barabasi_albert,40,correlated,0.3,0.75,point,1,max_abs,20,0.01,1.10140902142449,0.01,0.1234,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.75,0.5625,1.6875,7.227562159688556,0.75,3.0
barabasi_albert,40,correlated,0.3,0.75,point,1,mahalanobis,20,0.01,63.457969234644125,0.0102,0.0741,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.75,0.5625,1.6875,7.227562159688556,0.75,3.0
barabasi_albert,40,correlated,0.3,0.75,edge_bipolar,1,laplacian,1-5,0.01,28.245265798439437,0.0106,0.0957,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999999,4.499999999999999,8.180121961598548,0.5303300858899106,8.0
barabasi_albert,40,correlated,0.3,0.75,edge_bipolar,1,euclidean,1-5,0.01,5.9486483023149805,0.0128,0.0439,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999999,4.499999999999999,8.180121961598548,0.5303300858899106,8.0
barabasi_albert,40,correlated,0.3,0.75,edge_bipolar,1,max_abs,1-5,0.01,1.10140902142449,0.01,0.066,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999999,4.499999999999999,8.180121961598548,0.5303300858899106,8.0
barabasi_albert,40,correlated,0.3,0.75,edge_bipolar,1,mahalanobis,1-5,0.01,63.457969234644125,0.0102,0.0828,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.7499999999999999,0.5624999999999999,4.499999999999999,8.180121961598548,0.5303300858899106,8.0
barabasi_albert,40,correlated,0.3,0.75,high_frequency,1,laplacian,lambda_max,0.01,28.245265798439437,0.0106,0.3123,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.75,0.5625,8.747826418796226,8.857171526539876,0.6540555892721708,15.551691411193291
barabasi_albert,40,correlated,0.3,0.75,high_frequency,1,euclidean,lambda_max,0.01,5.9486483023149805,0.0128,0.0462,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.75,0.5625,8.747826418796226,8.857171526539876,0.6540555892721708,15.551691411193291
barabasi_albert,40,correlated,0.3,0.75,high_frequency,1,max_abs,lambda_max,0.01,1.10140902142449,0.01,0.0814,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.75,0.5625,8.747826418796226,8.857171526539876,0.6540555892721708,15.551691411193291
barabasi_albert,40,correlated,0.3,0.75,high_frequency,1,mahalanobis,lambda_max,0.01,63.457969234644125,0.0102,0.0966,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,0.75,0.5625,8.747826418796226,8.857171526539876,0.6540555892721708,15.551691411193291
barabasi_albert,40,correlated,0.3,1.5,constant,1,laplacian,all,0.01,28.245265798439437,0.0106,0.0103,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.4999999999999998,2.249999999999999,-1.843187571002768e-16,9.833869935945703,0.23717082451262844,-8.191944760012305e-17
barabasi_albert,40,correlated,0.3,1.5,constant,1,euclidean,all,0.01,5.9486483023149805,0.0128,0.4347,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.4999999999999998,2.249999999999999,-1.843187571002768e-16,9.833869935945703,0.23717082451262844,-8.191944760012305e-17
barabasi_albert,40,correlated,0.3,1.5,constant,1,max_abs,all,0.01,1.10140902142449,0.01,0.0769,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.4999999999999998,2.249999999999999,-1.843187571002768e-16,9.833869935945703,0.23717082451262844,-8.191944760012305e-17
barabasi_albert,40,correlated,0.3,1.5,constant,1,mahalanobis,all,0.01,63.457969234644125,0.0102,0.1165,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.4999999999999998,2.249999999999999,-1.843187571002768e-16,9.833869935945703,0.23717082451262844,-8.191944760012305e-17
barabasi_albert,40,correlated,0.3,1.5,fiedler,1,laplacian,fiedler,0.01,28.245265798439437,0.0106,0.0465,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.4999999999999998,2.2499999999999996,3.193482929215878,15.73853864424817,0.6246628926584084,1.4193257463181683
barabasi_albert,40,correlated,0.3,1.5,fiedler,1,euclidean,fiedler,0.01,5.9486483023149805,0.0128,0.4348,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.4999999999999998,2.2499999999999996,3.193482929215878,15.73853864424817,0.6246628926584084,1.4193257463181683
barabasi_albert,40,correlated,0.3,1.5,fiedler,1,max_abs,fiedler,0.01,1.10140902142449,0.01,0.1624,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.4999999999999998,2.2499999999999996,3.193482929215878,15.73853864424817,0.6246628926584084,1.4193257463181683
barabasi_albert,40,correlated,0.3,1.5,fiedler,1,mahalanobis,fiedler,0.01,63.457969234644125,0.0102,0.2515,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.4999999999999998,2.2499999999999996,3.193482929215878,15.73853864424817,0.6246628926584084,1.4193257463181683
barabasi_albert,40,correlated,0.3,1.5,cluster,1,laplacian,30;0;4;22;38;1;2;3,0.01,28.245265798439437,0.0106,0.5213,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.4999999999999998,2.2499999999999996,12.65625,21.486842587082762,0.5303300858899106,5.625000000000001
barabasi_albert,40,correlated,0.3,1.5,cluster,1,euclidean,30;0;4;22;38;1;2;3,0.01,5.9486483023149805,0.0128,0.4292,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.4999999999999998,2.2499999999999996,12.65625,21.486842587082762,0.5303300858899106,5.625000000000001
barabasi_albert,40,correlated,0.3,1.5,cluster,1,max_abs,30;0;4;22;38;1;2;3,0.01,1.10140902142449,0.01,0.2098,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.4999999999999998,2.2499999999999996,12.65625,21.486842587082762,0.5303300858899106,5.625000000000001
barabasi_albert,40,correlated,0.3,1.5,cluster,1,mahalanobis,30;0;4;22;38;1;2;3,0.01,63.457969234644125,0.0102,0.4176,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.4999999999999998,2.2499999999999996,12.65625,21.486842587082762,0.5303300858899106,5.625000000000001
barabasi_albert,40,correlated,0.3,1.5,point,1,laplacian,13,0.01,28.245265798439437,0.0106,0.4476,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.5,2.25,11.25,29.103135254233777,1.5,5.0
barabasi_albert,40,correlated,0.3,1.5,point,1,euclidean,13,0.01,5.9486483023149805,0.0128,0.4447,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.5,2.25,11.25,29.103135254233777,1.5,5.0
barabasi_albert,40,correlated,0.3,1.5,point,1,max_abs,13,0.01,1.10140902142449,0.01,0.9127,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.5,2.25,11.25,29.103135254233777,1.5,5.0
barabasi_albert,40,correlated,0.3,1.5,point,1,mahalanobis,13,0.01,63.457969234644125,0.0102,0.6419,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.5,2.25,11.25,29.103135254233777,1.5,5.0
barabasi_albert,40,correlated,0.3,1.5,edge_bipolar,1,laplacian,6-20,0.01,28.245265798439437,0.0106,0.7257,5.55,0.507951544468845,222.0,1772.0,1.419325746318168,15.551691411193287,1.4999999999999998,2.2499999999999996,16.874999999999996,33.76210526603669,1.0606601717798212,7.5
