graph_type,n,noise_model,sigma,amplitude,pattern,detector,pfa_mean,pd_mean,pd_std,threshold_mean,graph_energy_mean,mahalanobis_energy_mean,signal_max_abs_mean,rayleigh_mean,pd_rank,is_winner
star,20,iid,0.3,1.5,edge_bipolar,euclidean,0.00955,0.7206250000000001,0.012177677665849698,3.383786134539992,24.75,24.999999999999996,1.0606601717798212,11.000000000000002,3.5,False
star,20,iid,0.3,1.5,edge_bipolar,laplacian,0.00925,0.877975,0.006667020823926281,13.625118705116732,24.75,24.999999999999996,1.0606601717798212,11.000000000000002,1.0,True
star,20,iid,0.3,1.5,edge_bipolar,mahalanobis,0.00955,0.7206250000000001,0.012177677665849698,37.59762371711103,24.75,24.999999999999996,1.0606601717798212,11.000000000000002,3.5,False
star,20,iid,0.3,1.5,edge_bipolar,max_abs,0.009049999999999999,0.776075,0.008374713925462405,1.0443009625359088,24.75,24.999999999999996,1.0606601717798212,11.000000000000002,2.0,False
star,20,iid,0.3,1.5,fiedler,euclidean,0.00955,0.7188,0.00800708020025604,3.383786134539992,2.2500000000000004,25.000000000000004,1.0488937493193442,1.0,1.5,False
star,20,iid,0.3,1.5,fiedler,laplacian,0.00925,0.02105,0.001654287359157008,13.625118705116732,2.2500000000000004,25.000000000000004,1.0488937493193442,1.0,4.0,False
star,20,iid,0.3,1.5,fiedler,mahalanobis,0.00955,0.7188,0.00800708020025604,37.59762371711103,2.2500000000000004,25.000000000000004,1.0488937493193442,1.0,1.5,False
star,20,iid,0.3,1.5,fiedler,max_abs,0.009049999999999999,0.701025,0.010627127238032549,1.0443009625359088,2.2500000000000004,25.000000000000004,1.0488937493193442,1.0,3.0,False
star,20,iid,0.3,1.5,high_frequency,euclidean,0.00955,0.7202999999999999,0.015568129838444513,3.383786134539992,45.000000000000014,24.99999999999999,1.4620191517213446,20.00000000000001,3.5,False
star,20,iid,0.3,1.5,high_frequency,laplacian,0.00925,0.991975,0.0006344288770224864,13.625118705116732,45.000000000000014,24.99999999999999,1.4620191517213446,20.00000000000001,1.0,True
star,20,iid,0.3,1.5,high_frequency,mahalanobis,0.00955,0.7202999999999999,0.015568129838444513,37.59762371711103,45.000000000000014,24.99999999999999,1.4620191517213446,20.00000000000001,3.5,False
star,20,iid,0.3,1.5,high_frequency,max_abs,0.009049999999999999,0.91825,0.0040120651373908205,1.0443009625359088,45.000000000000014,24.99999999999999,1.4620191517213446,20.00000000000001,2.0,False
star,20,iid,0.3,1.5,point,euclidean,0.00955,0.718375,0.006610282394371156,3.383786134539992,2.25,24.999999999999996,1.5,1.0,2.5,False
star,20,iid,0.3,1.5,point,laplacian,0.00925,0.0235,0.0019916492328386206,13.625118705116732,2.25,24.999999999999996,1.5,1.0,4.0,False
star,20,iid,0.3,1.5,point,mahalanobis,0.00955,0.718375,0.006610282394371156,37.59762371711103,2.25,24.999999999999996,1.5,1.0,2.5,False
