graph_type,n,noise_model,sigma,amplitude,pattern,signal_norm_mean,graph_energy_mean,rayleigh_mean,normalized_rayleigh_mean,pfa_mc_mean,pfa_theory_mean,pd_mc_mean,pd_theory_mean,theoretical_mean_shift_mean,empirical_mean_shift_mean
barabasi_albert,40,iid,0.3,1.5,constant,1.4999999999999998,-9.874219130371972e-17,-4.388541835720877e-17,-2.6099516328431612e-18,0.00965,0.00999999999750037,0.00985,0.00999999999750037,-9.874219130371972e-17,0.0048255095079126065
barabasi_albert,40,iid,0.3,1.5,edge_bipolar,1.4999999999999998,16.593749999999996,7.374999999999999,0.42102072846589533,0.00965,0.00999999999750037,0.4662,0.4709550119061073,16.593749999999996,16.543310921918426
barabasi_albert,40,iid,0.3,1.5,fiedler,1.5,2.9957281567843124,1.3314347363485832,0.07508328188060912,0.00965,0.00999999999750037,0.02475,0.025003081075358147,2.9957281567843124,2.9747855679653723
barabasi_albert,40,iid,0.3,1.5,high_frequency,1.5000000000000002,40.106058329864894,17.824914813273278,0.9999999999999996,0.00965,0.00999999999750037,0.9382,0.9390730183665104,40.106058329864894,40.1125910192467
barabasi_albert,40,iid,0.3,1.5,point,1.5,12.9375,5.75,0.3167775930591179,0.00965,0.00999999999750037,0.3351,0.3340850136074018,12.9375,12.919943413737393
barabasi_albert,40,iid,0.3,3.0,cluster,2.9999999999999996,50.34375,5.593750000000001,0.3140354945802247,0.00965,0.00999999999750037,0.99405,0.9941508819189573,50.34375,50.48052757868118
barabasi_albert,40,iid,0.3,3.0,constant,2.9999999999999996,-3.9496876521487887e-16,-4.388541835720877e-17,-2.6099516328431612e-18,0.00965,0.00999999999750037,0.0093,0.00999999999750037,-3.9496876521487887e-16,-0.02963570378070468
barabasi_albert,40,iid,0.3,3.0,edge_bipolar,2.9999999999999996,75.37499999999999,8.375,0.4775928172673198,0.00965,0.00999999999750037,0.99985,0.9997130833259587,75.37499999999999,75.43263905766162
barabasi_albert,40,iid,0.3,3.0,fiedler,3.0,11.98291262713725,1.3314347363485832,0.07508328188060912,0.00965,0.00999999999750037,0.24695,0.25189667623146966,11.98291262713725,11.928173427706398
barabasi_albert,40,iid,0.3,3.0,high_frequency,3.0000000000000004,160.42423331945957,17.824914813273278,0.9999999999999996,0.00965,0.00999999999750037,1.0,0.9999999997916923,160.42423331945957,160.64467870563493
barabasi_albert,40,iid,0.3,3.0,point,3.0,85.5,9.5,0.5181368037459897,0.00965,0.00999999999750037,0.99965,0.9996358502228173,85.5,85.31387934059924
barabasi_albert,60,correlated,0.15,0.75,cluster,0.7500000000000001,3.5390625000000004,6.291666666666665,0.2244592840965215,0.0106,0.010000000011651591,0.29745,0.29429578671600587,3.5390625000000004,3.5703657796776005
barabasi_albert,60,correlated,0.15,0.75,constant,0.7500000000000002,6.987297338042544e-17,1.242186193429785e-16,4.602113078007741e-18,0.0106,0.010000000011651591,0.011,0.010000000011651591,6.987297338042544e-17,0.00550275543620371
barabasi_albert,60,correlated,0.15,0.75,edge_bipolar,0.7499999999999999,7.031249999999999,12.5,0.47235140238395634,0.0106,0.010000000011651591,0.6694,0.6689378713789473,7.031249999999999,7.0328577882352725
barabasi_albert,60,correlated,0.15,0.75,fiedler,0.75,0.7556530148466765,1.3433831375052023,0.04901607263349205,0.0106,0.010000000011651591,0.02165,0.02228351250474718,0.7556530148466765,0.7517152196582122
barabasi_albert,60,correlated,0.15,0.75,high_frequency,0.75,16.352857052888005,29.071745871800896,1.0000000000000004,0.0106,0.010000000011651591,0.98395,0.9845425845470954,16.352857052888005,16.324434706399284
barabasi_albert,60,correlated,0.15,0.75,point,0.75,3.375,6.0,0.22462302615650637,0.0106,0.010000000011651591,0.27495,0.27248045050363684,3.375,3.366614088065537
barabasi_albert,60,correlated,0.15,1.5,cluster,1.5000000000000002,14.531250000000004,6.458333333333332,0.2311571252201885,0.0106,0.010000000011651591,0.99625,0.9962933168165913,14.531250000000004,14.498234122845878
barabasi_albert,60,correlated,0.15,1.5,constant,1.5000000000000004,2.7949189352170177e-16,1.242186193429785e-16,4.602113078007741e-18,0.0106,0.010000000011651591,0.01075,0.010000000011651591,2.7949189352170177e-16,0.010059747074077974
barabasi_albert,60,correlated,0.15,1.5,edge_bipolar,1.4999999999999998,15.468749999999996,6.875,0.23466075131092298,0.0106,0.010000000011651591,0.9996,0.9994111993074986,15.468749999999996,15.50524071797927
barabasi_albert,60,correlated,0.15,1.5,fiedler,1.5,3.022612059386706,1.3433831375052023,0.04901607263349205,0.0106,0.010000000011651591,0.1887,0.18488352853889367,3.022612059386706,3.0401898076049676
barabasi_albert,60,correlated,0.15,1.5,high_frequency,1.5,65.41142821155202,29.071745871800896,1.0000000000000004,0.0106,0.010000000011651591,1.0,0.9999999999999468,65.41142821155202,65.22739689323735
barabasi_albert,60,correlated,0.15,1.5,point,1.5,10.125,4.5,0.1719224801187652,0.0106,0.010000000011651591,0.8904,0.8886455341200545,10.125,10.126654117952391
barabasi_albert,60,correlated,0.15,3.0,cluster,3.0000000000000004,50.812500000000014,5.645833333333332,0.2011924442451553,0.0106,0.010000000011651591,1.0,0.9999999999999993,50.812500000000014,50.773441208158076
barabasi_albert,60,correlated,0.15,3.0,constant,3.000000000000001,1.117967574086807e-15,1.242186193429785e-16,4.602113078007741e-18,0.0106,0.010000000011651591,0.0106,0.010000000011651591,1.117967574086807e-15,0.017349409277090944
barabasi_albert,60,correlated,0.15,3.0,edge_bipolar,2.9999999999999996,78.74999999999999,8.75,0.296270318060528,0.0106,0.010000000011651591,1.0,0.999999999999993,78.74999999999999,78.72641680116242
barabasi_albert,60,correlated,0.15,3.0,fiedler,3.0,12.090448237546823,1.3433831375052023,0.04901607263349205,0.0106,0.010000000011651591,0.99875,0.9984380705660617,12.090448237546823,12.087767637595096
barabasi_albert,60,correlated,0.15,3.0,high_frequency,3.0,261.6457128462081,29.071745871800896,1.0000000000000004,0.0106,0.010000000011651591,1.0,0.9999999999999991,261.6457128462081,261.5076762759524
barabasi_albert,60,correlated,0.15,3.0,point,3.0,90.0,10.0,0.385598414499242,0.0106,0.010000000011651591,1.0,0.9999999999999927,90.0,90.04914307704308
barabasi_albert,60,correlated,0.3,0.75,cluster,0.7500000000000001,3.1640625,5.624999999999998,0.24752404626047292,0.0104,0.009999999965792039,0.037,0.03749939497952699,3.1640625,3.2398834353168535
barabasi_albert,60,correlated,0.3,0.75,constant,0.7500000000000002,3.224906463711944e-17,5.733167046599008e-17,2.4320097808722804e-18,0.0104,0.009999999965792039,0.0111,0.009999999965792039,3.224906463711944e-17,-0.0010460837552326296
barabasi_albert,60,correlated,0.3,0.75,edge_bipolar,0.7499999999999999,6.1171875,10.875000000000002,0.4978745552259488,0.0104,0.009999999965792039,0.1016,0.10112333216438153,6.1171875,6.164196302383032
barabasi_albert,60,correlated,0.3,0.75,fiedler,0.7500000000000001,0.7244589657650199,1.2879270502489237,0.05779852230051846,0.0104,0.009999999965792039,0.01325,0.012489661503367736,0.7244589657650199,0.6384404711764029
barabasi_albert,60,correlated,0.3,0.75,high_frequency,0.75,12.936806058210177,22.99876632570698,0.9999999999999998,0.0104,0.009999999965792039,0.30585,0.3091730486832125,12.936806058210177,12.918910530464
barabasi_albert,60,correlated,0.3,0.75,point,0.75,5.90625,10.5,0.47964240826905974,0.0104,0.009999999965792039,0.09335,0.09528568276973325,5.90625,5.839350988711255
barabasi_albert,60,correlated,0.3,1.5,cluster,1.5000000000000002,13.500000000000002,5.999999999999998,0.26052913148331974,0.0104,0.009999999965792039,0.3075,0.3130611256844961,13.500000000000002,13.424949880427139
barabasi_albert,60,correlated,0.3,1.5,constant,1.5000000000000004,1.2899625854847775e-16,5.733167046599008e-17,2.4320097808722804e-18,0.0104,0.009999999965792039,0.0106,0.009999999965792039,1.2899625854847775e-16,0.023874019882250685
barabasi_albert,60,correlated,0.3,1.5,edge_bipolar,1.4999999999999998,20.249999999999996,9.0,0.40214858640827156,0.0104,0.009999999965792039,0.569,0.5677069483722308,20.249999999999996,20.21992037954374
barabasi_albert,60,correlated,0.3,1.5,fiedler,1.5000000000000002,2.8978358630600796,1.2879270502489237,0.05779852230051846,0.0104,0.009999999965792039,0.02525,0.024058103529758776,2.8978358630600796,2.9260804151174398
barabasi_albert,60,correlated,0.3,1.5,high_frequency,1.5,51.74722423284071,22.99876632570698,0.9999999999999998,0.0104,0.009999999965792039,0.97755,0.9768613623921432,51.74722423284071,51.64831376539835
barabasi_albert,60,correlated,0.3,1.5,point,1.5,8.4375,3.75,0.16390679252331716,0.0104,0.009999999965792039,0.11,0.10864722588826192,8.4375,8.42566783853901
barabasi_albert,60,correlated,0.3,3.0,cluster,3.0000000000000004,54.375,6.041666666666664,0.26455399318404565,0.0104,0.009999999965792039,0.9955,0.9948719341459531,54.375,54.32806461551361
barabasi_albert,60,correlated,0.3,3.0,constant,3.000000000000001,5.15985034193911e-16,5.733167046599008e-17,2.4320097808722804e-18,0.0104,0.009999999965792039,0.0091,0.009999999965792039,5.15985034193911e-16,-0.04132340877689966
barabasi_albert,60,correlated,0.3,3.0,edge_bipolar,2.9999999999999996,94.49999999999999,10.5,0.4575009547712786,0.0104,0.009999999965792039,0.99985,0.9998645970647605,94.49999999999999,94.52572520594521
barabasi_albert,60,correlated,0.3,3.0,fiedler,3.0000000000000004,11.591343452240318,1.2879270502489237,0.05779852230051846,0.0104,0.009999999965792039,0.21125,0.21064049694917292,11.591343452240318,11.640757085107516
barabasi_albert,60,correlated,0.3,3.0,high_frequency,3.0,206.98889693136283,22.99876632570698,0.9999999999999998,0.0104,0.009999999965792039,1.0,0.9999999999998747,206.98889693136283,206.8625886919577
barabasi_albert,60,correlated,0.3,3.0,point,3.0,40.5,4.5,0.20146930597198212,0.0104,0.009999999965792039,0.9569,0.9565291040602362,40.5,40.541423481043005
barabasi_albert,60,iid,0.15,0.75,cluster,0.7500000000000001,3.5273437500000004,6.270833333333331,0.25321509464421105,0.0115,0.010000000007948623,0.2399,0.24231240675488322,3.5273437500000004,3.503258524492897
barabasi_albert,60,iid,0.15,0.75,constant,0.7500000000000002,2.6874220530932865e-17,4.7776392054991736e-17,1.9124971445885923e-18,0.0115,0.010000000007948623,0.010450000000000001,0.010000000007948623,2.6874220530932865e-17,-0.0022451864906574137
barabasi_albert,60,iid,0.15,0.75,edge_bipolar,0.7499999999999999,6.679687499999999,11.875,0.4764715972993607,0.0115,0.010000000007948623,0.59065,0.5945731088083613,6.679687499999999,6.667162684305077
barabasi_albert,60,iid,0.15,0.75,fiedler,0.7500000000000001,0.8030477950675525,1.4276405245645374,0.058671424307080625,0.0115,0.010000000007948623,0.0199,0.020781679041832674,0.8030477950675525,0.8085249422878744
barabasi_albert,60,iid,0.15,0.75,high_frequency,0.75,13.815798810199873,24.561420107022,1.0000000000000004,0.0115,0.010000000007948623,0.9478,0.9469842342580161,13.815798810199873,13.86673882988992
barabasi_albert,60,iid,0.15,0.75,point,0.75,2.953125,5.25,0.21324427586425265,0.0115,0.010000000007948623,0.15775,0.15741516575474768,2.953125,2.950532872338182
barabasi_albert,60,iid,0.15,1.5,cluster,1.5000000000000002,13.828125000000002,6.145833333333332,0.2547646493970693,0.0115,0.010000000007948623,0.9722999999999999,0.970724441792291,13.828125000000002,13.845272827296778
barabasi_albert,60,iid,0.15,1.5,constant,1.5000000000000004,1.0749688212373146e-16,4.7776392054991736e-17,1.9124971445885923e-18,0.0115,0.010000000007948623,0.01035,0.010000000007948623,1.0749688212373146e-16,0.008815320301518215
barabasi_albert,60,iid,0.15,1.5,edge_bipolar,1.4999999999999998,20.249999999999996,9.0,0.360468998933739,0.0115,0.010000000007948623,0.9957,0.9955753431730651,20.249999999999996,20.23037708924464
barabasi_albert,60,iid,0.15,1.5,fiedler,1.5000000000000002,3.21219118027021,1.4276405245645374,0.058671424307080625,0.0115,0.010000000007948623,0.1466,0.1453032842819585,3.21219118027021,3.2242260214470333
barabasi_albert,60,iid,0.15,1.5,high_frequency,1.5,55.26319524079949,24.561420107022,1.0000000000000004,0.0115,0.010000000007948623,1.0,0.9999999998747677,55.26319524079949,55.17674065512947
barabasi_albert,60,iid,0.15,1.5,point,1.5,14.625,6.5,0.2595902260075537,0.0115,0.010000000007948623,0.86715,0.8653507960856188,14.625,14.665038191856254
barabasi_albert,60,iid,0.15,3.0,cluster,3.0000000000000004,56.81250000000001,6.312499999999998,0.2593291764110409,0.0115,0.010000000007948623,1.0,1.0,56.81250000000001,56.794557948216536
barabasi_albert,60,iid,0.15,3.0,constant,3.000000000000001,4.2998752849492583e-16,4.7776392054991736e-17,1.9124971445885923e-18,0.0115,0.010000000007948623,0.01085,0.010000000007948623,4.2998752849492583e-16,0.01708471490268626
barabasi_albert,60,iid,0.15,3.0,edge_bipolar,2.9999999999999996,79.87499999999999,8.875,0.35028070783435017,0.0115,0.010000000007948623,1.0,0.999999999999999,79.87499999999999,79.87588093090243
barabasi_albert,60,iid,0.15,3.0,fiedler,3.0000000000000004,12.84876472108084,1.4276405245645374,0.058671424307080625,0.0115,0.010000000007948623,1.0,0.9999815761069937,12.84876472108084,12.837959011671042
barabasi_albert,60,iid,0.15,3.0,high_frequency,3.0,221.05278096319796,24.561420107022,1.0000000000000004,0.0115,0.010000000007948623,1.0,1.0,221.05278096319796,220.98315165490163
barabasi_albert,60,iid,0.15,3.0,point,3.0,63.0,7.0,0.29712132178740147,0.0115,0.010000000007948623,1.0,1.0,63.0,62.932702958399915
barabasi_albert,60,iid,0.3,0.75,cluster,0.7500000000000001,3.3867187500000004,6.020833333333332,0.25938209136432155,0.00845,0.009999999940395077,0.0318,0.03213902460980041,3.3867187500000004,3.3991434937846456
barabasi_albert,60,iid,0.3,0.75,constant,0.7500000000000002,3.762390874330601e-17,6.688694887698842e-17,3.143955279252592e-18,0.00845,0.009999999940395077,0.01005,0.009999999940395077,3.762390874330601e-17,0.03252905010531215
barabasi_albert,60,iid,0.3,0.75,edge_bipolar,0.7499999999999999,6.187499999999999,11.0,0.4728250339370528,0.00845,0.009999999940395077,0.07640000000000001,0.07668163256208603,6.187499999999999,6.072049896947554
barabasi_albert,60,iid,0.3,0.75,fiedler,0.75,0.7302387336160792,1.2982021930952516,0.05896757628013383,0.00845,0.009999999940395077,0.01225,0.01189481730527274,0.7302387336160792,0.7409735524710319
barabasi_albert,60,iid,0.3,0.75,high_frequency,0.7500000000000001,13.020776296899436,23.148046750043438,1.0000000000000004,0.00845,0.009999999940395077,0.2456,0.23879263086692692,13.020776296899436,13.16880733957119
barabasi_albert,60,iid,0.3,0.75,point,0.75,3.515625,6.25,0.26561179707006644,0.00845,0.009999999940395077,0.039599999999999996,0.03919021721864656,3.515625,3.550575582421212
barabasi_albert,60,iid,0.3,1.5,cluster,1.5000000000000002,13.40625,5.958333333333331,0.26254086128154247,0.00845,0.009999999940395077,0.22344999999999998,0.22521600635082745,13.40625,13.233616202015723
barabasi_albert,60,iid,0.3,1.5,constant,1.5000000000000004,1.5049563497322404e-16,6.688694887698842e-17,3.143955279252592e-18,0.00845,0.009999999940395077,0.0095,0.009999999940395077,1.5049563497322404e-16,-0.04485103945264601
barabasi_albert,60,iid,0.3,1.5,edge_bipolar,1.4999999999999998,20.812499999999996,9.25,0.4132878289128339,0.00845,0.009999999940395077,0.4544,0.4494479598711202,20.812499999999996,20.94767752681543
barabasi_albert,60,iid,0.3,1.5,fiedler,1.5,2.9209549344643166,1.2982021930952516,0.05896757628013383,0.00845,0.009999999940395077,0.019799999999999998,0.019927083223565498,2.9209549344643166,2.910176739098109
barabasi_albert,60,iid,0.3,1.5,high_frequency,1.5000000000000002,52.083105187597745,23.148046750043438,1.0000000000000004,0.00845,0.009999999940395077,0.93495,0.9320628616670479,52.083105187597745,52.20921907548505
barabasi_albert,60,iid,0.3,1.5,point,1.5,11.8125,5.25,0.2504410677422628,0.00845,0.009999999940395077,0.2042,0.20052633881318804,11.8125,11.88634080978911
barabasi_albert,60,iid,0.3,3.0,cluster,3.0000000000000004,58.31250000000001,6.479166666666664,0.2875667221873214,0.00845,0.009999999940395077,0.9882,0.9866423046501318,58.31250000000001,58.11858046352481
barabasi_albert,60,iid,0.3,3.0,constant,3.000000000000001,6.019825398928962e-16,6.688694887698842e-17,3.143955279252592e-18,0.00845,0.009999999940395077,0.00935,0.009999999940395077,6.019825398928962e-16,0.07331089155780379
barabasi_albert,60,iid,0.3,3.0,edge_bipolar,2.9999999999999996,133.875,14.875000000000002,0.6289341811118875,0.00845,0.009999999940395077,1.0,0.9999932868773725,133.875,134.05444847277124
barabasi_albert,60,iid,0.3,3.0,fiedler,3.0,11.683819737857267,1.2982021930952516,0.05896757628013383,0.00845,0.009999999940395077,0.132,0.12965158011237046,11.683819737857267,11.774889036713754
barabasi_albert,60,iid,0.3,3.0,high_frequency,3.0000000000000004,208.33242075039098,23.148046750043438,1.0000000000000004,0.00845,0.009999999940395077,1.0,0.9999999994626632,208.33242075039098,207.67467477125734
barabasi_albert,60,iid,0.3,3.0,point,3.0,65.25,7.25,0.34760064814015434,0.00845,0.009999999940395077,0.91295,0.9158861119350468,65.25,65.13010325424648
random_geometric,20,correlated,0.15,0.75,cluster,0.75,5.23828125,9.3125,0.5187461714508901,0.010700000000000001,0.010000000057982725,0.6062000000000001,0.6065582472257816,5.23828125,5.231717315730314
random_geometric,20,correlated,0.15,0.75,constant,0.7499999999999999,2.769577164716489e-16,4.923692737273759e-16,2.7121927533160103e-17,0.010700000000000001,0.010000000057982725,0.01125,0.010000000057982725,2.769577164716489e-16,-0.008449726509179856
random_geometric,20,correlated,0.15,0.75,edge_bipolar,0.7499999999999999,6.328124999999999,11.25,0.6143090542448993,0.010700000000000001,0.010000000057982725,0.73735,0.7358261931863229,6.328124999999999,6.338809440898456
random_geometric,20,correlated,0.15,0.75,fiedler,0.7500000000000001,2.3334220217998696,4.1483058165331,0.22189556764001034,0.010700000000000001,0.010000000057982725,0.17925,0.1746265682708032,2.3334220217998696,2.3665302876685548
random_geometric,20,correlated,0.15,0.75,high_frequency,0.7500000000000001,10.184715187398334,18.10616033315259,1.0,0.010700000000000001,0.010000000057982725,0.94775,0.9449006162680393,10.184715187398334,10.187635380837616
random_geometric,20,correlated,0.15,0.75,point,0.75,6.328125,11.25,0.6235747887042328,0.010700000000000001,0.010000000057982725,0.756,0.7521527254569295,6.328125,6.374291551389469
random_geometric,20,correlated,0.15,1.5,cluster,1.5,22.921875,10.1875,0.5649902131096801,0.010700000000000001,0.010000000057982725,1.0,0.9999962044577236,22.921875,22.9133242512737
random_geometric,20,correlated,0.15,1.5,constant,1.4999999999999998,1.1078308658865956e-15,4.923692737273759e-16,2.7121927533160103e-17,0.010700000000000001,0.010000000057982725,0.009600000000000001,0.010000000057982725,1.1078308658865956e-15,-0.005093561955286319
random_geometric,20,correlated,0.15,1.5,edge_bipolar,1.4999999999999998,32.06249999999999,14.25,0.7839495945176118,0.010700000000000001,0.010000000057982725,1.0,0.999999999235829,32.06249999999999,32.03034633539499
random_geometric,20,correlated,0.15,1.5,fiedler,1.5000000000000002,9.333688087199478,4.1483058165331,0.22189556764001034,0.010700000000000001,0.010000000057982725,0.78135,0.781164235619183,9.333688087199478,9.351983564025122
random_geometric,20,correlated,0.15,1.5,high_frequency,1.5000000000000002,40.738860749593336,18.10616033315259,1.0,0.010700000000000001,0.010000000057982725,1.0,0.9999999999869653,40.738860749593336,40.80504159431475
random_geometric,20,correlated,0.15,1.5,point,1.5,24.1875,10.75,0.5897833145311535,0.010700000000000001,0.010000000057982725,1.0,0.9999996921934783,24.1875,24.097488603646994
random_geometric,20,correlated,0.15,3.0,cluster,3.0,91.6875,10.1875,0.562969154170275,0.010700000000000001,0.010000000057982725,1.0,0.9999999999573316,91.6875,91.63712560096106
random_geometric,20,correlated,0.15,3.0,constant,2.9999999999999996,4.431323463546382e-15,4.923692737273759e-16,2.7121927533160103e-17,0.010700000000000001,0.010000000057982725,0.0093,0.010000000057982725,4.431323463546382e-15,-0.014237008708894439
random_geometric,20,correlated,0.15,3.0,edge_bipolar,2.9999999999999996,132.75,14.75,0.8092584066303952,0.010700000000000001,0.010000000057982725,1.0,0.9999999999999709,132.75,132.81116131478333
random_geometric,20,correlated,0.15,3.0,fiedler,3.0000000000000004,37.33475234879791,4.1483058165331,0.22189556764001034,0.010700000000000001,0.010000000057982725,1.0,0.9999984240718924,37.33475234879791,37.320727437946296
random_geometric,20,correlated,0.15,3.0,high_frequency,3.0000000000000004,162.95544299837334,18.10616033315259,1.0,0.010700000000000001,0.010000000057982725,1.0,1.0,162.95544299837334,162.93581884906115
random_geometric,20,correlated,0.15,3.0,point,3.0,114.75,12.75,0.7043406212778305,0.010700000000000001,0.010000000057982725,1.0,0.9999999999999862,114.75,114.81461468007168
random_geometric,20,correlated,0.3,0.75,cluster,0.75,5.51953125,9.8125,0.5295416917127446,0.01025,0.010000000066012149,0.0757,0.07734698229621464,5.51953125,5.47713080348062
random_geometric,20,correlated,0.3,0.75,constant,0.7499999999999999,2.6299346185963297e-16,4.675439321949032e-16,2.5112026197011996e-17,0.01025,0.010000000066012149,0.00915,0.010000000066012149,2.6299346185963297e-16,-0.020741120534592206
random_geometric,20,correlated,0.3,0.75,edge_bipolar,0.7499999999999999,7.593749999999999,13.500000000000002,0.7270014755029551,0.01025,0.010000000066012149,0.1244,0.12180552517611264,7.593749999999999,7.6927944391058976
random_geometric,20,correlated,0.3,0.75,fiedler,0.75,2.447583910898438,4.351260286041667,0.23384979369687092,0.01025,0.010000000066012149,0.02605,0.02380693550639415,2.447583910898438,2.5176423720397527
random_geometric,20,correlated,0.3,0.75,high_frequency,0.75,10.31739782931042,18.342040585440742,1.0,0.01025,0.010000000066012149,0.21534999999999999,0.22128188835988988,10.31739782931042,10.238928591783555
random_geometric,20,correlated,0.3,0.75,point,0.75,6.046875,10.75,0.582830037463733,0.01025,0.010000000066012149,0.08595,0.08439824053947619,6.046875,6.123567116030918
random_geometric,20,correlated,0.3,1.5,cluster,1.5,22.78125,10.125,0.5448588101146902,0.01025,0.010000000066012149,0.634,0.6337843028798571,22.78125,22.792647826594514
random_geometric,20,correlated,0.3,1.5,constant,1.4999999999999998,1.0519738474385319e-15,4.675439321949032e-16,2.5112026197011996e-17,0.01025,0.010000000066012149,0.0086,0.010000000066012149,1.0519738474385319e-15,0.05464301574121322
random_geometric,20,correlated,0.3,1.5,edge_bipolar,1.4999999999999998,31.781249999999993,14.125,0.7714659000618657,0.01025,0.010000000066012149,0.86395,0.862415507095178,31.781249999999993,31.88949025280668
random_geometric,20,correlated,0.3,1.5,fiedler,1.5,9.790335643593751,4.351260286041667,0.23384979369687092,0.01025,0.010000000066012149,0.15475,0.16127023310793306,9.790335643593751,9.692218781875628
random_geometric,20,correlated,0.3,1.5,high_frequency,1.5,41.26959131724168,18.342040585440742,1.0,0.01025,0.010000000066012149,0.94245,0.9442858299765591,41.26959131724168,41.251199104147204
random_geometric,20,correlated,0.3,1.5,point,1.5,33.75,15.0,0.8112946870187758,0.01025,0.010000000066012149,0.86855,0.8709621289474104,33.75,33.64404660646726
random_geometric,20,correlated,0.3,3.0,cluster,3.0,93.375,10.375,0.5600358894634423,0.01025,0.010000000066012149,0.99995,0.9999922238798138,93.375,93.43041272560606
random_geometric,20,correlated,0.3,3.0,constant,2.9999999999999996,4.2078953897541275e-15,4.675439321949032e-16,2.5112026197011996e-17,0.01025,0.010000000066012149,0.0107,0.010000000066012149,4.2078953897541275e-15,-0.0024487704204978478
random_geometric,20,correlated,0.3,3.0,edge_bipolar,2.9999999999999996,137.25,15.250000000000002,0.8304597324545796,0.01025,0.010000000066012149,1.0,0.9999999996472342,137.25,137.35286365910872
random_geometric,20,correlated,0.3,3.0,fiedler,3.0,39.161342574375006,4.351260286041667,0.23384979369687092,0.01025,0.010000000066012149,0.9527,0.9539928180891433,39.161342574375006,39.230378769245505
random_geometric,20,correlated,0.3,3.0,high_frequency,3.0,165.0783652689667,18.342040585440742,1.0,0.01025,0.010000000066012149,1.0,0.9999999999747514,165.0783652689667,165.08103901467922
random_geometric,20,correlated,0.3,3.0,point,3.0,117.0,13.0,0.702001475502955,0.01025,0.010000000066012149,1.0,0.9999999917276432,117.0,117.21345545235228
random_geometric,20,iid,0.15,0.75,cluster,0.75,6.046875,10.75,0.5782344846254195,0.010499999999999999,0.009999999979648011,0.52,0.5187982776249614,6.046875,6.012329216657585
random_geometric,20,iid,0.15,0.75,constant,0.7499999999999999,3.828533139461029e-16,6.806281136819608e-16,3.665734117165001e-17,0.010499999999999999,0.009999999979648011,0.01065,0.009999999979648011,3.828533139461029e-16,0.018163104144459874
random_geometric,20,iid,0.15,0.75,edge_bipolar,0.7499999999999999,6.960937499999998,12.375,0.6678187228626264,0.010499999999999999,0.009999999979648011,0.60335,0.6040356744123522,6.960937499999998,6.964857236443322
random_geometric,20,iid,0.15,0.75,fiedler,0.7500000000000001,1.9353624885105793,3.4406444240188074,0.18384483302472687,0.010499999999999999,0.009999999979648011,0.06275,0.06312846483921794,1.9353624885105793,1.940542605601013
random_geometric,20,iid,0.15,0.75,high_frequency,0.7500000000000001,10.465756931290034,18.605790100071165,1.0,0.010499999999999999,0.009999999979648011,0.85925,0.8595329376946361,10.465756931290034,10.456804081483513
random_geometric,20,iid,0.15,0.75,point,0.75,7.453125,13.25,0.7156232273679514,0.010499999999999999,0.009999999979648011,0.6355,0.6339623465219624,7.453125,7.453599623525144
random_geometric,20,iid,0.15,1.5,cluster,1.5,23.625,10.5,0.5634810279902469,0.010499999999999999,0.009999999979648011,0.9998,0.9996682006719901,23.625,23.657815094606942
random_geometric,20,iid,0.15,1.5,constant,1.4999999999999998,1.5314132557844115e-15,6.806281136819608e-16,3.665734117165001e-17,0.010499999999999999,0.009999999979648011,0.0102,0.009999999979648011,1.5314132557844115e-15,8.412032859284047e-05
random_geometric,20,iid,0.15,1.5,edge_bipolar,1.4999999999999998,35.71875,15.875000000000002,0.85357552533025,0.010499999999999999,0.009999999979648011,1.0,0.9999999516276225,35.71875,35.72997917082701
random_geometric,20,iid,0.15,1.5,fiedler,1.5000000000000002,7.741449954042317,3.4406444240188074,0.18384483302472687,0.010499999999999999,0.009999999979648011,0.72595,0.7283414853490369,7.741449954042317,7.734847824306752
random_geometric,20,iid,0.15,1.5,high_frequency,1.5000000000000002,41.86302772516014,18.605790100071165,1.0,0.010499999999999999,0.009999999979648011,1.0,0.9999999935676032,41.86302772516014,41.79777873846693
random_geometric,20,iid,0.15,1.5,point,1.5,28.6875,12.75,0.6877547729456016,0.010499999999999999,0.009999999979648011,0.99815,0.9985843763602249,28.6875,28.74579511333831
random_geometric,20,iid,0.15,3.0,cluster,3.0,104.0625,11.5625,0.6220262314227873,0.010499999999999999,0.009999999979648011,1.0,0.999999999971287,104.0625,104.13669049281977
random_geometric,20,iid,0.15,3.0,constant,2.9999999999999996,6.125653023137646e-15,6.806281136819608e-16,3.665734117165001e-17,0.010499999999999999,0.009999999979648011,0.009600000000000001,0.009999999979648011,6.125653023137646e-15,-0.013667361485052432
random_geometric,20,iid,0.15,3.0,edge_bipolar,2.9999999999999996,130.49999999999997,14.5,0.7794613265321481,0.010499999999999999,0.009999999979648011,1.0,0.999999999999998,130.49999999999997,130.45576505153696
random_geometric,20,iid,0.15,3.0,fiedler,3.0000000000000004,30.96579981616927,3.4406444240188074,0.18384483302472687,0.010499999999999999,0.009999999979648011,1.0,0.9999999709148132,30.96579981616927,30.91460601242644
random_geometric,20,iid,0.15,3.0,high_frequency,3.0000000000000004,167.45211090064055,18.605790100071165,1.0,0.010499999999999999,0.009999999979648011,1.0,0.9999999999999982,167.45211090064055,167.74470705697098
